Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
2495;0.2809;1;En movimiento;6.0289;1.1685;-1.0677
2500;0.3536;1;En movimiento;6.5119;1.1797;-1.0681
2505;0.4325;1;En movimiento;6.9182;1.1778;-1.0684
2510;0.5050;1;En movimiento;7.2998;1.1902;-1.0687
2515;0.5765;1;En movimiento;7.6501;1.1746;-1.0690
2520;0.6470;1;En movimiento;8.0092;1.1733;-1.0693
2525;0.7155;1;En movimiento;8.3630;1.1720;-1.0696
2530;0.7868;1;En movimiento;8.7216;1.1708;-1.0699
2535;0.8558;1;En movimiento;9.0690;1.1694;-1.0701
2540;0.9260;1;En movimiento;9.4284;1.1684;-1.0704
2545;0.9975;1;En movimiento;9.7822;1.1673;-1.0707
2550;1.0654;1;En movimiento;10.1370;1.1663;-1.0710
2555;1.1347;1;En movimiento;10.4902;1.2085;-1.0713
2560;1.2048;1;En movimiento;10.8422;1.1651;-1.0715
2565;1.2729;1;En movimiento;11.2012;1.1644;-1.0718
2570;1.3427;1;En movimiento;11.5474;1.1634;-1.0721
2575;1.4162;1;En movimiento;11.8996;1.1073;-1.0724
2580;1.4822;1;En movimiento;12.2610;1.1623;-1.0727
2585;1.5507;1;En movimiento;12.6091;1.1616;-1.0729
2590;1.6204;1;En movimiento;12.9689;1.1612;-1.0732
2595;1.6886;1;En movimiento;13.3121;1.1611;-1.0735
2600;1.7599;1;En movimiento;13.6764;1.2306;-1.0738
2600;1.7599;1;Parada;13.7432;1.3017;-1.0738
2675;2.8036;2;En movimiento;7.8682;1.1737;0.7684
2680;2.8708;2;En movimiento;8.2929;1.1953;0.7587
2685;2.9409;2;En movimiento;8.7066;1.2161;0.7492
2690;3.0122;2;En movimiento;9.1296;1.2377;0.7395
2695;3.0799;2;En movimiento;9.5632;1.2755;0.7295
2700;3.1493;2;En movimiento;9.9798;1.3001;0.7199
2705;3.2185;2;En movimiento;10.3914;1.3030;0.7104
2710;3.2880;2;En movimiento;10.8183;1.3251;0.7006
2715;3.3571;2;En movimiento;11.2412;1.3470;0.6909
2720;3.4274;2;En movimiento;11.6745;1.4008;0.6810
2725;3.4974;2;En movimiento;12.0912;1.3913;0.6714
2730;3.5671;2;En movimiento;12.5115;1.4132;0.6617
2735;3.6384;2;En movimiento;12.9325;1.4353;0.6520
2740;3.7068;2;En movimiento;13.3525;1.4573;0.6424
2745;3.7768;2;En movimiento;13.7760;1.4796;0.6327
2745;3.7768;3;En movimiento;8.3768;1.1605;-2.4589
2746;3.7893;2;Parada;13.9435;1.5373;0.6288
2750;3.8444;3;En movimiento;8.7897;1.1624;-2.3907
2755;3.9136;3;En movimiento;9.2243;1.1712;-2.3188
2760;3.9838;3;En movimiento;9.6404;1.1659;-2.2500
2765;4.0558;3;En movimiento;10.0532;1.1531;-2.1818
2770;4.1241;3;En movimiento;10.4823;1.1693;-2.1108
2775;4.1911;3;En movimiento;10.9059;1.1712;-2.0408
2780;4.2603;3;En movimiento;11.3238;1.1969;-1.9717
2785;4.3368;3;En movimiento;11.7436;1.1476;-1.9023
