Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
5550;0.3655;1;En movimiento;10.0080;1.2699;-4.1082
5555;0.4385;1;En movimiento;10.3982;1.3075;-3.7934
5560;0.5171;1;En movimiento;10.7452;1.3275;-3.5135
5565;0.5907;1;En movimiento;11.0722;1.3466;-3.2498
5570;0.6616;1;En movimiento;11.3879;1.3654;-2.9952
5575;0.7338;1;En movimiento;11.6999;1.3840;-2.7435
5580;0.8017;1;En movimiento;12.0057;1.4020;-2.4968
5585;0.8718;1;En movimiento;12.3136;1.4203;-2.2485
5590;0.9416;1;En movimiento;12.6217;1.4387;-2.0000
5595;1.0119;1;En movimiento;12.9297;1.4572;-1.7515
5600;1.0813;1;En movimiento;13.2379;1.4757;-1.5029
5605;1.1510;1;En movimiento;13.5423;1.4940;-1.2574
5610;1.2204;1;En movimiento;13.8498;1.5566;-1.0094
5615;1.2906;1;En movimiento;14.1576;1.5313;-0.7611
5616;1.3042;1;Parada;14.2808;1.6354;-0.6618
5755;3.2401;2;En movimiento;7.9532;1.1569;-0.1041
5760;3.3096;2;En movimiento;8.3543;1.1512;-0.0609
5765;3.3793;2;En movimiento;8.7576;1.1366;-0.0174
5770;3.4488;2;En movimiento;9.1584;1.1277;0.0258
5775;3.5187;2;En movimiento;9.5606;1.1188;0.0692
5780;3.5883;2;En movimiento;9.9616;1.1100;0.1124
5785;3.6580;2;En movimiento;10.3639;1.1012;0.1558
5790;3.7278;2;En movimiento;10.7695;1.0926;0.1995
5795;3.7975;2;En movimiento;11.1724;1.0840;0.2430
5800;3.8672;2;En movimiento;11.5739;1.0754;0.2863
5805;3.9372;2;En movimiento;11.9768;1.0670;0.3297
5810;4.0071;2;En movimiento;12.3817;1.0586;0.3733
5815;4.0769;2;En movimiento;12.7851;1.0503;0.4168
5820;4.1467;2;En movimiento;13.1864;1.0420;0.4601
5825;4.2166;2;En movimiento;13.5885;1.0338;0.5035
5830;4.2862;2;En movimiento;13.9912;1.0257;0.5469
5831;4.2997;2;Parada;14.1514;1.1274;0.5641
5975;6.3068;3;En movimiento;7.8315;1.1477;1.1031
5980;6.3754;3;En movimiento;8.1799;1.1435;1.0321
5985;6.4446;3;En movimiento;8.5308;1.1385;0.9605
5990;6.5145;3;En movimiento;8.8823;1.1336;0.8888
5995;6.5837;3;En movimiento;9.2331;1.1152;0.8172
6000;6.6535;3;En movimiento;9.5832;1.1071;0.7458
6005;6.7233;3;En movimiento;9.9324;1.0990;0.6746
6010;6.7932;3;En movimiento;10.2833;1.0910;0.6030
6015;6.8626;3;En movimiento;10.6354;1.0831;0.5312
6020;6.9330;3;En movimiento;10.9856;1.0752;0.4598
6025;7.0018;3;En movimiento;11.3367;1.0674;0.3882
6030;7.0713;3;En movimiento;11.6903;1.0597;0.3161
6035;7.1408;3;En movimiento;12.0394;1.0520;0.2448
6040;7.2105;3;En movimiento;12.3896;1.0444;0.1734
6045;7.2800;3;En movimiento;12.7401;1.0831;0.1019
6050;7.3499;3;En movimiento;13.0936;1.0788;0.0298
6055;7.4199;3;En movimiento;13.4440;1.0744;-0.0416
6060;7.4889;3;En movimiento;13.7921;1.0153;-0.1126
6062;7.5175;3;Parada;14.0060;1.1248;-0.1563
6185;9.2301;4;En movimiento;17.6300;0.0500;0.0000
6190;9.2994;4;En movimiento;5.1785;1.1521;-0.3114
6195;9.3689;4;En movimiento;5.5715;1.1403;-0.3468
6200;9.4386;4;En movimiento;5.9609;1.1315;-0.3820
6205;9.5080;4;En movimiento;6.3557;1.1228;-0.4176
6210;9.5778;4;En movimiento;6.7442;1.1142;-0.4526
6215;9.6478;4;En movimiento;7.1354;1.1056;-0.4879
6220;9.7172;4;En movimiento;7.5280;1.0971;-0.5234
6225;9.7869;4;En movimiento;7.9213;1.0886;-0.5589
6230;9.8564;4;En movimiento;8.3108;1.0803;-0.5940
6235;9.9260;4;En movimiento;8.7028;1.0720;-0.6294
6240;9.9957;4;En movimiento;9.0966;1.0637;-0.6649
6245;10.0650;4;En movimiento;9.4933;1.0951;-0.7007
6250;10.1346;4;En movimiento;9.8774;1.0901;-0.7353
6255;10.2041;4;En movimiento;10.2693;1.0401;-0.7707
6260;10.2737;4;En movimiento;10.6617;1.0321;-0.8061
6265;10.3435;4;En movimiento;11.0557;1.0242;-0.8417
6270;10.4135;4;En movimiento;11.4455;1.0164;-0.8768
6275;10.4832;4;En movimiento;11.8357;1.0086;-0.9120
6280;10.5528;4;En movimiento;12.2271;1.0009;-0.9474
6285;10.6223;4;En movimiento;12.6195;0.9932;-0.9828
6290;10.6922;4;En movimiento;13.0117;0.9856;-1.0181
6295;10.7615;4;En movimiento;13.4027;0.9781;-1.0534
6300;10.8310;4;En movimiento;13.7946;0.9706;-1.0888
6300;10.8310;4;Parada;13.8730;1.1155;-1.0959
6390;12.0845;5;En movimiento;8.3223;1.1834;-3.1095
6395;12.1537;5;En movimiento;8.7209;1.2031;-2.9712
6400;12.2233;5;En movimiento;9.1241;1.2246;-2.8312
6405;12.2929;5;En movimiento;9.5228;1.2459;-2.6928
6410;12.3626;5;En movimiento;9.9254;1.2676;-2.5531
6415;12.4323;5;En movimiento;10.3291;1.2894;-2.4130
6420;12.5017;5;En movimiento;10.7315;1.3111;-2.2733
6425;12.5714;5;En movimiento;11.1305;1.3327;-2.1349
6430;12.6409;5;En movimiento;11.5322;1.3546;-1.9954
6435;12.7106;5;En movimiento;11.9350;1.3766;-1.8556
6440;12.7803;5;En movimiento;12.3366;1.4336;-1.7162
6445;12.8502;5;En movimiento;12.7386;1.4588;-1.5767
6450;12.9195;5;En movimiento;13.1388;1.4840;-1.4378
6455;12.9893;5;En movimiento;13.5418;1.5094;-1.2979
6460;13.0586;5;En movimiento;13.9415;1.4878;-1.1592
6460;13.0586;5;Parada;14.0212;1.5878;-1.1315
6590;14.8684;6;En movimiento;4.9231;1.1445;-1.5800
6595;14.9381;6;En movimiento;5.3341;1.1380;-1.5163
6600;15.0081;6;En movimiento;5.7450;1.1316;-1.4527
6605;15.0775;6;En movimiento;6.1541;1.1252;-1.3893
6610;15.1473;6;En movimiento;6.5658;1.1190;-1.3256
6615;15.2170;6;En movimiento;6.9796;1.1128;-1.2615
6620;15.2863;6;En movimiento;7.3882;1.1067;-1.1982
6625;15.3560;6;En movimiento;7.7998;1.1007;-1.1344
