Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
7075;1.039506;14.5629;1.6056;-0.1568;357.6001;269.3232;3.6952;True;True;0.0448;1.4418;0.2350;315.0391;32.0882;353.7674;0.8678;1.1171;1.6435;0.0000;True;True;-0.3175;1.4473;0.2251;317.8177;305.6234;37.0967;2.3180;0.8570;0.5517;0.0000;
7080;1.109046;14.5470;1.6015;-0.1246;355.1970;269.6199;2.9000;True;True;0.0709;1.4672;0.2675;309.9225;36.5185;352.2623;1.0333;0.9268;1.1047;0.0000;True;True;-0.2472;1.4697;0.2582;310.1421;305.3604;36.5110;3.0246;0.7870;1.7473;0.0000;
7085;1.178919;14.5294;1.5884;-0.0926;356.0753;270.8229;3.4601;True;True;0.0931;1.4888;0.2854;304.5906;38.8376;352.9086;0.8801;0.8854;0.0848;0.0000;True;True;-0.1845;1.4853;0.3041;309.7610;308.1031;39.3146;2.2745;0.6269;1.8304;0.0000;
7090;1.24812;14.5063;1.5749;-0.0590;355.6058;271.0652;3.6382;True;True;0.1203;1.5141;0.2893;296.9417;46.1053;346.0709;1.2330;1.0907;0.2967;0.0000;True;True;-0.1372;1.4945;0.3410;312.4135;305.0977;46.7728;1.4305;0.2108;0.9607;0.0000;
7095;1.317986;14.4778;1.5816;-0.0192;356.1404;270.1898;3.8685;True;True;0.1579;1.5421;0.3066;293.7060;53.4216;337.9179;1.6006;1.1958;0.9071;0.0000;True;True;-0.1090;1.4859;0.3468;324.8188;309.4869;55.7981;1.4071;-0.8286;-0.4478;0.0000;
7100;1.387419;14.4418;1.5941;0.0293;353.6627;268.7023;4.1226;True;True;0.2042;1.5727;0.3427;292.4552;76.7818;313.5593;1.7978;1.2807;1.9366;0.0000;True;True;-0.0773;1.4559;0.3313;324.7813;311.8811;56.3456;0.8836;-1.6236;-0.7344;0.0000;
7105;1.457437;14.4062;1.5842;0.0773;354.1102;269.8762;3.1655;True;True;0.2404;1.6065;0.3982;292.0973;90.3668;298.2865;1.1231;1.3266;2.4268;0.0000;True;True;-0.0666;1.4125;0.3077;330.5959;314.7761;58.5831;0.3068;-1.7022;-1.4468;0.0000;
7110;1.526868;14.3670;1.5912;0.1172;352.7892;270.5157;4.0609;True;True;0.2681;1.6531;0.4763;291.2003;96.2128;297.2933;1.2399;2.0939;3.3791;0.0000;True;True;-0.0702;1.3748;0.2871;327.6376;302.2921;55.7412;-0.4075;-1.2502;-0.3704;0.0000;
7115;1.59625;14.3353;1.6039;0.1458;350.4240;270.5317;2.8928;True;True;0.2982;1.7019;0.5824;295.8393;90.5821;299.1871;1.1823;1.9186;5.9363;0.0000;True;True;-0.0856;1.3613;0.2893;334.8918;302.9715;45.7953;-0.4056;0.0086;0.0907;0.0000;
7120;1.665629;14.3230;1.6065;0.1644;352.3719;271.4653;3.5507;True;True;0.3241;1.6741;0.8511;341.1106;21.2193;7.1681;2.1443;-6.3819;6.0661;0.0000;True;True;-0.0970;1.3731;0.2902;327.2871;306.0576;38.0745;-0.8857;0.3356;-0.1839;0.0000;
7125;1.735459;14.3222;1.6143;0.1602;355.7037;270.6128;4.8321;True;True;0.2935;1.5702;0.8368;342.5188;20.7160;19.4197;-1.2369;-1.2156;-2.3908;0.0000;True;True;-0.1239;1.3856;0.2746;334.0928;303.5280;42.1136;-0.9474;0.4741;-0.9176;0.0000;
7130;1.805316;14.3307;1.6154;0.1351;357.8007;270.4838;5.6915;True;True;0.2347;1.4708;0.7831;340.1454;9.7522;15.2942;-0.9445;-4.5316;-2.9312;0.0000;True;True;-0.1528;1.3908;0.2478;334.1621;297.9254;49.6882;-1.1404;0.1153;-0.9817;0.0000;
7135;1.875444;14.3447;1.6129;0.1013;359.2494;267.5529;5.4319;True;True;0.2187;1.3588;0.6929;342.7634;359.6904;16.8429;-0.1458;-3.9552;-3.7199;0.0000;True;True;-0.1842;1.3910;0.2250;331.1772;294.0951;51.0227;-1.4055;-0.0180;-0.7409;0.0000;
7140;1.944766;14.3601;1.6048;0.0630;359.1936;264.3184;2.9048;True;True;0.2188;1.2765;0.5888;346.7174;1.5785;358.8897;0.0556;-2.5353;-4.5343;0.0000;True;True;-0.2222;1.3904;0.2153;328.6291;292.9030;50.0202;-1.4941;-0.0365;-0.2072;0.0000;
7145;2.014486;14.3752;1.5972;0.0242;359.5062;264.9588;2.4237;True;True;0.2194;1.2344;0.4956;342.1248;13.4686;354.3216;-0.0774;-1.1272;-3.5518;0.0000;True;True;-0.2595;1.3931;0.2199;323.7825;289.8727;47.9618;-1.5167;0.3015;0.4484;0.0000;
7150;2.084451;14.3890;1.5979;-0.0056;359.8879;271.1685;0.4136;True;True;0.2254;1.2342;0.4222;339.1102;27.2373;347.7214;0.3437;0.8569;-2.8258;0.0000;True;True;-0.2902;1.4046;0.2308;320.3214;293.8230;46.2861;-0.9931;0.6411;0.4185;0.0000;
7155;2.153735;14.4018;1.6111;-0.0248;0.4989;279.7462;0.2689;True;True;0.2392;1.2809;0.3700;332.7559;40.3634;343.6808;0.4021;2.5242;-2.1471;0.0000;True;True;-0.3123;1.4291;0.2385;316.9879;299.0291;43.7608;-0.8627;1.0982;0.1266;0.0000;
7160;2.223368;14.4127;1.6339;-0.0393;1.3687;286.3130;1.1898;True;True;0.2476;1.3394;0.3296;326.5647;46.3076;341.9759;0.1911;2.2782;-1.4274;0.0000;True;True;-0.3271;1.4557;0.2378;315.4290;294.4618;45.2795;-0.4599;0.9874;-0.0500;0.0000;
7165;2.292927;14.4199;1.6519;-0.0516;0.4072;287.5075;1.7072;True;True;0.2492;1.3857;0.3000;318.4005;51.5780;344.2671;0.1799;1.5995;-0.8993;0.0000;True;True;-0.3412;1.4687;0.2321;318.6543;290.5704;49.2533;-0.5774;0.2000;-0.2908;0.0000;
7170;2.3625;14.4280;1.6460;-0.0610;358.9290;288.3480;2.6530;True;True;0.2576;1.4140;0.2793;315.8433;56.0960;338.4435;0.3353;0.8665;-0.7440;0.0000;True;True;-0.3471;1.4638;0.2230;321.6782;286.0271;52.5307;0.0056;-0.4460;-0.3972;0.0000;
7175;2.43214;14.4396;1.6289;-0.0694;2.1477;290.1847;4.5331;True;True;0.2637;1.4258;0.2614;315.0149;59.7473;333.8176;0.1550;0.2243;-0.7620;0.0000;True;True;-0.3469;1.4442;0.2147;319.5230;284.3189;56.4894;-0.1964;-0.9063;-0.2335;0.0000;
7180;2.502533;14.4526;1.6141;-0.0828;1.9384;289.8555;3.6409;True;True;0.2493;1.4245;0.2391;313.0341;66.3083;333.5794;-1.0270;-0.1023;-0.9381;0.0000;True;True;-0.3564;1.4271;0.2104;323.6679;284.6385;57.4571;-0.5209;-0.4771;-0.2517;0.0000;
7185;2.571885;14.4680;1.6105;-0.1023;1.9435;287.6794;2.9359;True;True;0.2233;1.4200;0.2147;309.7692;67.3449;332.5034;-1.0123;-0.1472;-0.8641;0.0000;True;True;-0.3705;1.4277;0.2046;324.5315;283.9598;57.6292;-0.5529;0.2945;-0.3429;0.0000;
7190;2.641618;14.4840;1.6107;-0.1300;2.5694;280.3047;2.6648;True;True;0.1981;1.4188;0.1964;310.5803;67.8757;330.1070;-0.9676;-0.0079;-0.6966;0.0000;True;True;-0.3831;1.4383;0.1943;320.1862;283.8472;58.7801;-0.4739;0.5713;-0.4067;0.0000;
7195;2.710708;14.4990;1.6145;-0.1610;2.1034;268.8356;0.3826;True;True;0.1730;1.4186;0.1832;310.2856;71.7027;328.5956;-0.9634;-0.0025;-0.4526;0.0000;True;True;-0.3996;1.4535;0.1804;316.7113;279.7015;59.1824;-0.7097;0.5443;-0.6395;0.0000;
7200;2.780392;14.5139;1.6150;-0.1836;1.8109;262.6622;359.7764;True;True;0.1492;1.4195;0.1734;311.3809;70.8105;323.8187;-0.9576;0.0464;-0.2622;0.0000;True;True;-0.4178;1.4652;0.1618;315.4102;275.7818;62.9191;-0.6619;0.4012;-0.8187;0.0000;
7205;2.849883;14.5271;1.6139;-0.1961;2.3642;261.4740;359.2522;True;True;0.1271;1.4220;0.1709;310.2233;71.2143;323.0610;-0.7720;0.0900;-0.0748;0.0000;True;True;-0.4323;1.4717;0.1446;314.6270;270.5366;66.6063;-0.5433;0.1697;-0.5581;0.0000;
7210;2.920029;14.5362;1.6146;-0.2006;1.6501;263.2069;359.2599;True;True;0.1131;1.4242;0.1685;310.1658;70.5614;322.8756;-0.4403;0.0858;-0.1194;0.0000;True;True;-0.4411;1.4727;0.1366;314.6869;269.9294;66.9950;-0.3452;-0.0592;-0.1719;0.0000;
7215;2.989284;14.5434;1.6151;-0.2031;0.7743;263.5797;358.9254;True;True;0.1055;1.4258;0.1645;308.7629;70.5409;323.5663;-0.2179;0.0698;-0.1525;0.0000;True;True;-0.4460;1.4708;0.1345;315.2501;268.5786;68.0692;-0.0873;-0.0040;0.0032;0.0000;
7220;3.059145;14.5481;1.6131;-0.2076;0.5291;260.2179;358.7114;True;True;0.1006;1.4283;0.1620;306.5779;69.4324;325.1391;-0.1756;0.1428;-0.0231;0.0000;True;True;-0.4485;1.4694;0.1357;315.6409;268.5556;67.6506;-0.0829;-0.0768;0.0509;0.0000;
7225;3.1288;14.5483;1.6131;-0.2091;0.2158;256.8415;359.0490;True;True;0.1022;1.4330;0.1634;305.3257;69.3640;325.0256;0.1963;0.2095;0.1545;0.0000;True;True;-0.4470;1.4688;0.1375;315.5875;267.9693;67.9314;0.1378;-0.0279;0.1486;0.0000;
7230;3.202919;14.5395;1.6095;-0.1992;358.4121;256.7934;359.3083;True;True;0.1091;1.4323;0.1719;303.9800;69.3929;326.2342;0.4496;-0.2072;0.5269;0.0000;True;True;-0.4401;1.4624;0.1456;314.0727;267.2500;67.8110;0.3876;-0.4395;0.5004;0.0000;
7235;3.268302;14.5260;1.5962;-0.1796;358.7066;257.4235;359.6410;True;True;0.1297;1.4191;0.1906;304.5909;68.7742;326.7492;1.0611;-0.6837;0.8183;0.0000;True;True;-0.4231;1.4448;0.1612;312.4173;267.8258;63.5101;0.8251;-0.8394;0.6209;0.0000;
7240;3.338381;14.5080;1.5822;-0.1491;359.5449;258.0811;0.3718;True;True;0.1609;1.4033;0.2183;306.1629;62.5366;327.7910;1.4104;-0.4748;1.1696;0.0000;True;True;-0.3981;1.4235;0.1724;311.7662;268.2861;60.3800;1.1407;-0.8115;0.3162;0.0000;
7245;3.407792;14.4878;1.5760;-0.1090;0.5036;260.3395;0.8782;True;True;0.2024;1.4022;0.2453;305.2290;65.8616;327.5470;1.8162;0.2755;1.0502;0.0000;True;True;-0.3710;1.4131;0.1765;312.0265;263.3102;60.0493;1.0399;-0.2229;0.0962;0.0000;
7250;3.477489;14.4689;1.5780;-0.0638;1.4187;265.7248;1.7786;True;True;0.2475;1.4196;0.2633;305.2737;66.4996;326.9204;1.6654;0.8624;0.4581;0.0000;True;True;-0.3440;1.4151;0.1819;313.3422;261.3188;60.5306;1.1435;0.2347;0.2581;0.0000;
7255;3.547069;14.4533;1.5844;-0.0231;0.7173;273.9717;2.4020;True;True;0.2785;1.4406;0.2688;301.2263;68.3286;326.9946;1.0546;0.7866;0.1374;0.0000;True;True;-0.3165;1.4208;0.1914;313.4873;256.1249;62.5586;1.0416;0.2419;0.4356;0.0000;
7260;3.616769;14.4424;1.5913;0.0041;0.3128;278.7085;3.3103;True;True;0.2984;1.4564;0.2729;298.7042;66.4089;328.8667;0.5990;0.5479;0.2162;0.0000;True;True;-0.2943;1.4287;0.2037;313.4429;255.5838;63.3084;0.7612;0.3678;0.4863;0.0000;
7265;3.686367;14.4350;1.5965;0.0174;0.5085;279.0711;3.4715;True;True;0.3058;1.4668;0.2757;296.2274;67.2582;330.0460;0.1563;0.3249;0.0450;0.0000;True;True;-0.2854;1.4372;0.2112;315.6948;256.5916;63.2400;0.1470;0.3416;0.2335;0.0000;
7270;3.756401;14.4317;1.5991;0.0236;0.5741;280.7339;3.2653;True;True;0.3054;1.4722;0.2766;296.4141;68.8946;328.3138;-0.1274;0.1295;0.0442;0.0000;True;True;-0.2844;1.4456;0.2165;316.4253;261.1992;62.9007;0.0237;0.2703;0.1913;0.0000;
7275;3.825869;14.4302;1.5999;0.0232;0.0960;283.0244;2.9658;True;True;0.2946;1.4716;0.2716;295.7003;73.7174;325.0985;-0.5398;-0.1054;-0.2406;0.0000;True;True;-0.2801;1.4510;0.2222;312.2924;258.1786;63.5262;0.2125;0.1380;0.2346;0.0000;
7280;3.895866;14.4293;1.5965;0.0171;0.2455;284.9629;2.3187;True;True;0.2778;1.4662;0.2675;296.0034;74.8094;324.9083;-0.8488;-0.2625;-0.0528;0.0000;True;True;-0.2790;1.4531;0.2292;306.6847;257.4828;64.2526;-0.1472;0.0384;0.2865;0.0000;
7285;3.965326;14.4278;1.5957;0.0013;0.2482;284.9685;1.8287;True;True;0.2554;1.4582;0.2679;295.6858;71.9755;327.9808;-0.8441;-0.3140;0.0316;0.0000;True;True;-0.2921;1.4541;0.2363;305.8253;260.3475;61.7802;-0.7799;0.0351;0.2432;0.0000;
7290;4.03486;14.4295;1.5972;-0.0069;359.5792;289.0523;0.3788;True;True;0.2535;1.4534;0.2594;295.9305;81.4186;325.5732;0.7047;-0.1469;-0.7266;0.0000;True;True;-0.3167;1.4516;0.2408;302.9837;262.0163;58.4623;-1.3388;-0.1153;0.3231;0.0000;
7295;4.104784;14.4263;1.5978;0.0032;355.6268;301.2824;358.7896;True;True;0.3146;1.4477;0.2235;307.3231;94.0258;316.6523;3.3649;-0.3922;-1.9567;0.0000;True;True;-0.3702;1.4465;0.2634;303.9160;265.0081;46.3370;-2.1781;-0.1514;1.4035;0.0000;
7300;4.17464;14.4214;1.5934;0.0261;355.7163;317.6370;356.8232;True;True;0.4105;1.4306;0.1768;315.8288;108.1943;316.1468;4.4126;-1.0415;-1.8312;0.0000;True;True;-0.4131;1.4334;0.2918;300.7264;261.9551;32.0140;-1.2692;-1.2459;0.8286;0.0000;
7305;4.24468;14.4046;1.5485;0.0430;353.0883;326.5857;357.7025;True;True;0.5011;1.3875;0.1376;321.5421;110.5364;318.8557;2.9548;-2.0710;-1.5074;0.0000;True;True;-0.4246;1.3795;0.3222;295.1238;278.9117;13.5945;-0.2074;-2.8448;1.1365;0.0000;
7310;4.314028;14.3939;1.5007;0.0892;357.0271;325.7895;358.9295;True;True;0.6089;1.3682;0.1130;320.3921;114.8887;323.2928;5.6413;0.5566;-1.1300;0.0000;True;True;-0.4125;1.3221;0.3433;301.7079;299.5190;352.3077;1.2855;-1.2718;-0.1640;0.0000;
7315;4.383851;14.4002;1.4977;0.1921;357.3470;327.5311;357.3201;True;True;0.7714;1.4369;0.0531;333.9785;123.7080;313.0567;6.9593;3.9190;-1.9302;0.0000;True;True;-0.3599;1.3337;0.3310;305.8142;304.0228;352.3405;3.1393;0.9029;-0.3111;0.0000;
7320;4.453828;14.4162;1.5376;0.3300;355.5206;333.4069;358.8603;True;True;0.9487;1.5221;-0.0202;335.4771;137.8022;310.5001;7.2981;2.9220;-3.3542;0.0000;True;True;-0.2891;1.3389;0.3195;317.5179;304.0475;334.4674;3.1398;-0.1469;-1.1511;0.0000;
7325;4.523616;14.4334;1.5596;0.4625;347.0104;337.3606;356.5842;True;True;1.1273;1.5614;-0.0525;356.0474;130.6525;306.1058;5.7110;0.1836;0.7756;0.0000;True;True;-0.1918;1.3187;0.2853;323.2252;299.6926;339.2733;3.3767;-1.5472;-1.3057;0.0000;
7330;4.593251;14.4453;1.5406;0.5758;344.0963;340.6003;358.5567;True;True;1.2630;1.6059;0.0324;339.4332;118.3753;339.3674;5.4266;0.1660;0.9178;0.0000;True;True;-0.1058;1.2555;0.2291;330.2621;292.9081;348.7000;3.1262;-2.9460;-2.1788;0.0000;
7335;4.662968;14.4460;1.5086;0.6786;340.2179;344.9176;353.4868;True;True;1.3767;1.6106;0.0703;6.5365;103.4892;306.9832;2.0971;5.1655;6.6136;0.0000;True;True;-0.0415;1.1780;0.1845;332.9258;286.9231;347.2661;2.1048;-2.4616;-1.4527;0.0000;
7340;4.732555;14.4306;1.5132;0.7665;341.9394;338.6693;353.6697;True;True;1.3952;1.6122;0.2095;344.0294;45.7918;10.1286;2.6976;-0.4694;0.8423;0.0000;True;True;-0.0027;1.1852;0.2120;346.9079;286.8766;351.2291;2.0176;3.3703;2.6118;0.0000;
7345;4.802301;14.4168;1.5566;0.8225;342.9285;345.5061;358.7909;True;True;1.4423;1.6487;0.2476;344.8761;66.7296;9.6226;-1.2934;1.5951;2.7649;0.0000;True;True;0.0426;1.2768;0.2792;346.3699;277.0245;9.9536;2.4030;3.5798;3.4359;0.0000;
7350;4.872139;14.3793;1.5833;0.8440;347.5685;328.2253;0.2061;True;True;1.4659;1.6570;0.2868;349.0736;58.1471;26.9197;1.2499;1.0130;1.7299;0.0000;True;True;0.1280;1.3512;0.3464;337.9786;293.0548;7.1944;3.6961;2.3604;2.0103;0.0000;
7355;4.9418;14.3395;1.5829;0.8355;352.6135;297.7377;4.3687;True;True;1.4489;1.6544;0.3268;341.2511;50.3364;11.0753;-1.5822;-0.8464;1.8020;0.0000;True;True;0.2154;1.3793;0.3677;333.7115;303.8997;8.0713;3.2749;0.5482;0.3115;0.0000;
7360;5.010978;14.3227;1.5582;0.8152;357.8194;271.5601;5.3643;True;True;1.4015;1.6047;0.3648;333.1538;38.4736;16.6736;-2.3633;-2.8790;1.0694;0.0000;True;True;0.2945;1.3679;0.3465;332.7991;303.7582;17.9129;3.0665;-1.0836;-1.2803;0.0000;
7365;5.080048;14.3191;1.5259;0.8020;358.4114;263.0555;3.5251;True;True;1.3295;1.5137;0.3733;325.8890;26.4632;23.1386;-2.8452;-4.1047;-0.0522;0.0000;True;True;0.3639;1.3196;0.3054;333.2189;301.9040;25.3106;2.3401;-2.2491;-1.8320;0.0000;
7370;5.149491;14.3159;1.5143;0.7885;359.5356;260.4735;4.4698;True;True;1.2584;1.4061;0.3731;326.4015;19.3128;11.6982;-2.8250;-4.1947;0.3401;0.0000;True;True;0.3984;1.2676;0.2697;335.3129;299.6174;33.1385;0.8922;-1.4716;-0.7465;0.0000;
7375;5.219604;14.3192;1.5193;0.7622;0.1638;261.3161;3.4503;True;True;1.1769;1.3311;0.3804;329.2386;20.3991;12.2850;-3.1486;-2.1785;0.0736;0.0000;True;True;0.3826;1.2757;0.2483;336.5230;301.2881;30.5372;-1.4907;1.4789;-1.0614;0.0000;
7380;5.289099;14.3270;1.5380;0.7175;1.3145;260.7944;3.4553;True;True;1.0931;1.3075;0.3759;331.5137;17.8994;5.8180;-3.5979;-0.2874;-0.2376;0.0000;True;True;0.3322;1.3354;0.2298;330.0491;299.6772;26.8461;-2.3570;2.9037;-0.7681;0.0000;
7385;5.358905;14.3341;1.5650;0.6587;359.0415;260.1517;3.0113;True;True;1.0119;1.3240;0.3613;327.6720;23.6117;0.0873;-3.2959;1.5113;-0.8684;0.0000;True;True;0.2703;1.4146;0.2227;320.3795;299.3116;25.5890;-2.6036;3.2805;-0.0532;0.0000;
7390;5.428208;14.3456;1.5822;0.5884;358.7945;260.6041;0.3520;True;True;0.9380;1.3687;0.3381;323.0898;32.3207;347.4447;-2.8592;2.0723;-0.8402;0.0000;True;True;0.2103;1.4912;0.2195;309.5400;300.4541;24.1557;-2.1597;2.9007;-0.0475;0.0000;
7395;5.49845;14.3545;1.6159;0.5169;0.0192;259.7148;359.2715;True;True;0.8667;1.4213;0.3262;317.2270;36.7416;343.0211;-2.6646;2.0099;-0.1284;0.0000;True;True;0.1526;1.5498;0.2189;298.2624;299.4102;19.9288;-2.4421;1.9917;-0.0218;0.0000;
7400;5.567691;14.3618;1.6641;0.4549;0.0759;259.3447;0.8486;True;True;0.8024;1.4702;0.3336;321.1167;38.3326;344.2408;-2.7854;1.8932;0.1778;0.0000;True;True;0.0881;1.5862;0.2179;304.9335;295.4321;26.0117;-2.4706;0.9323;-0.1662;0.0000;
7405;5.637503;14.3667;1.6972;0.3968;355.5613;260.2144;1.2249;True;True;0.7341;1.5061;0.3238;315.7329;34.3388;350.9862;-2.6424;1.1040;-0.6422;0.0000;True;True;0.0340;1.5871;0.2087;306.6029;292.5316;27.3914;-2.1204;-0.6515;-0.5356;0.0000;
7410;5.706861;14.3746;1.6790;0.3371;353.1229;261.4495;0.6816;True;True;0.6741;1.5103;0.2994;312.1027;35.3543;348.5687;-2.3473;-0.5023;-1.1685;0.0000;True;True;-0.0168;1.5528;0.1970;302.9382;287.0216;29.2909;-2.0826;-1.9231;-0.4196;0.0000;
7415;5.776721;14.3832;1.6258;0.2772;357.5143;261.7861;2.7457;True;True;0.6141;1.4739;0.2659;303.4558;39.1358;350.9122;-2.3304;-1.9919;-1.3099;0.0000;True;True;-0.0728;1.4929;0.1896;300.8798;281.9143;35.8357;-2.3321;-2.5504;-0.0270;0.0000;
7420;5.84638;14.3880;1.5868;0.2113;1.7308;259.1516;1.4737;True;True;0.5608;1.4249;0.2483;302.5594;50.0835;346.6100;-2.2407;-1.9387;-0.2136;0.0000;True;True;-0.1296;1.4398;0.2064;302.5960;278.9885;36.0179;-2.2014;-1.6955;1.0803;0.0000;
7425;5.916191;14.3863;1.5508;0.1509;358.0459;256.3319;0.8025;True;True;0.4924;1.3836;0.2432;308.0316;54.2882;343.7180;-2.8759;-1.4498;-0.3144;0.0000;True;True;-0.1777;1.4109;0.2370;306.4059;290.6891;30.2054;-1.2814;-0.9566;1.0928;0.0000;
7430;5.985069;14.3831;1.5262;0.1079;1.2555;256.2350;359.6660;True;True;0.4370;1.3484;0.2511;307.3681;53.4836;344.9082;-1.5609;-1.0920;0.5080;0.0000;True;True;-0.1972;1.3942;0.2684;297.1446;296.5870;22.3618;-0.5246;-0.2943;1.2487;0.0000;
7435;6.054789;14.3721;1.5114;0.0797;359.4048;258.9723;358.8819;True;True;0.4158;1.3270;0.2639;313.5803;55.4075;340.5978;-0.6063;-0.6851;0.5880;0.0000;True;True;-0.2069;1.3845;0.2900;297.7486;307.4658;19.7219;-0.3029;-0.5267;0.6886;0.0000;
7440;6.124701;14.3603;1.5032;0.0696;0.1309;261.5035;0.3594;True;True;0.4163;1.3172;0.2750;312.6642;57.1360;342.9575;0.3595;-0.1551;0.5155;0.0000;True;True;-0.2088;1.3743;0.3097;298.0654;303.0025;24.5713;0.2207;-0.3023;0.7105;0.0000;
7445;6.194404;14.3470;1.5023;0.0914;0.8410;268.8718;1.4239;True;True;0.4374;1.3225;0.2906;310.9242;53.0539;348.6076;1.2741;0.4241;0.5578;0.0000;True;True;-0.1959;1.3728;0.3192;301.5760;298.4446;31.4467;0.7109;0.0257;0.2266;0.0000;
7450;6.263998;14.3365;1.5123;0.1247;2.7299;281.6942;3.2494;True;True;0.4728;1.3481;0.2985;311.3420;56.6206;347.8698;1.1026;1.2760;0.1672;0.0000;True;True;-0.1786;1.3821;0.3216;300.6471;291.6197;36.8883;0.5145;0.4365;0.0923;0.0000;
7455;6.333416;14.3254;1.5291;0.1413;0.8437;284.7376;3.1146;True;True;0.4888;1.3808;0.2987;306.9336;59.0624;350.2400;0.2270;1.1343;-0.0363;0.0000;True;True;-0.1665;1.3904;0.3306;301.8536;289.7142;38.5114;0.5053;0.1126;0.5223;0.0000;
7460;6.403409;14.3133;1.5424;0.1418;0.7785;284.2917;2.7359;True;True;0.4845;1.3958;0.3053;304.6068;55.7109;354.1182;-0.4394;0.3141;0.4017;0.0000;True;True;-0.1603;1.3849;0.3447;301.7040;291.6032;34.8536;0.1425;-0.4126;0.7046;0.0000;
