Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
2915;2.501642;14.8505;1.4762;-0.0120;356.0747;268.8456;0.3661;True;True;0.2391;1.3844;-0.1323;297.3020;78.8138;309.9758;-0.5165;0.0201;0.2637;0.0000;True;True;-0.2154;1.4019;-0.1272;321.6591;239.1280;88.5044;-0.0929;-0.3272;-0.7084;0.0000;
2920;2.571574;14.8624;1.4688;-0.0145;355.5226;263.3156;0.6674;True;True;0.2233;1.3848;-0.1279;296.4974;75.0573;310.3818;-0.6924;-0.0635;-0.0251;0.0000;True;True;-0.2180;1.3939;-0.1461;321.5670;237.9404;87.8513;-0.0439;-0.3301;-0.8446;0.0000;
2925;2.640931;14.8733;1.4600;-0.0132;355.2826;260.6547;1.6137;True;True;0.2077;1.3786;-0.1340;293.0178;77.8996;306.5517;-0.5030;-0.3051;-0.2533;0.0000;True;True;-0.2195;1.3840;-0.1688;321.3640;233.2784;90.6197;-0.0416;-0.3675;-0.8649;0.0000;
2930;2.710605;14.8831;1.4515;-0.0113;355.3215;258.7708;1.7296;True;True;0.2008;1.3720;-0.1357;293.1427;71.7562;308.0527;-0.1909;-0.2858;0.0090;0.0000;True;True;-0.2238;1.3759;-0.1877;321.2100;232.0324;90.3785;-0.2097;-0.3494;-0.7226;0.0000;
2935;2.780396;14.8922;1.4429;-0.0093;355.8032;257.9550;1.4812;True;True;0.1954;1.3648;-0.1392;293.6009;73.0502;308.7189;-0.1742;-0.2952;-0.3474;0.0000;True;True;-0.2246;1.3691;-0.2009;320.3803;232.2273;90.1636;0.0586;-0.2612;-0.4255;0.0000;
2940;2.850092;14.8976;1.4391;-0.0087;355.3254;257.2728;2.0359;True;True;0.1972;1.3584;-0.1487;294.1281;73.6038;305.2169;0.1242;-0.2052;-0.2850;0.0000;True;True;-0.2241;1.3644;-0.2082;320.1612;228.9901;91.4300;-0.0132;-0.0847;-0.1652;0.0000;
2945;2.919528;14.8979;1.4399;-0.0101;354.8831;255.3798;2.2870;True;True;0.1959;1.3561;-0.1502;294.3901;73.5134;306.1714;-0.1600;-0.0416;-0.0505;0.0000;True;True;-0.2214;1.3645;-0.2054;319.0575;229.9449;90.8517;0.1556;0.0011;0.2640;0.0000;
2950;2.989238;14.8913;1.4443;-0.0113;355.7736;253.6314;2.9710;True;True;0.1868;1.3572;-0.1501;292.7341;72.2037;306.6982;-0.5793;0.0732;0.0559;0.0000;True;True;-0.2159;1.3667;-0.1936;317.4135;229.4169;89.7902;0.2086;0.0787;0.5623;0.0000;
2955;3.059057;14.8773;1.4520;-0.0103;356.6369;253.0585;2.9815;True;True;0.1731;1.3594;-0.1417;289.7061;72.1828;308.0155;-0.4285;0.0196;0.5301;0.0000;True;True;-0.2081;1.3673;-0.1745;315.9138;233.2395;85.9683;0.4274;-0.0315;0.9441;0.0000;
2960;3.129237;14.8568;1.4598;-0.0082;357.8423;253.1693;3.5746;True;True;0.1545;1.3562;-0.1184;294.6400;58.7417;313.0228;-1.4699;-0.2898;1.2361;0.0000;True;True;-0.1964;1.3582;-0.1446;314.6812;236.3859;81.2875;0.5318;-0.6301;1.3760;0.0000;
2965;3.19844;14.8325;1.4683;-0.0048;357.8591;252.5823;4.8821;True;True;0.0641;1.3463;-0.0702;291.6047;38.0618;327.3038;-4.5455;-0.4182;3.0919;0.0000;True;True;-0.1953;1.3389;-0.1138;313.8887;242.2163;75.8766;-0.3497;-0.8789;1.0723;0.0000;
2970;3.267933;14.8029;1.4697;-0.0031;356.9717;253.1601;3.1651;True;True;-0.0230;1.3339;0.0284;290.3659;63.2323;304.4434;-2.4410;-0.3982;4.2888;0.0000;True;True;-0.2097;1.3149;-0.0985;315.9782;254.2402;64.9760;-0.5594;-1.0338;0.1477;0.0000;
2975;3.336902;14.7694;1.4660;-0.0051;358.0884;255.3227;3.2044;True;True;-0.0351;1.3343;0.1460;303.0575;60.3217;307.4565;0.4761;-0.0756;4.8939;0.0000;True;True;-0.2289;1.2853;-0.1128;316.2816;253.6343;60.0868;-0.9431;-1.1581;-0.8168;0.0000;
2980;3.40665;14.7381;1.4622;-0.0075;355.6047;256.4108;2.6283;True;True;-0.0352;1.2766;0.3722;317.1486;49.0286;329.2150;-0.0530;-4.2570;11.6137;0.0000;True;True;-0.2477;1.2655;-0.1272;311.2639;254.5960;56.4254;-0.7345;-0.4287;-0.4154;0.0000;
2985;3.476792;14.7200;1.4517;-0.0021;354.9197;259.5142;2.2485;True;True;-0.0403;1.1029;0.4958;3.7816;23.9502;358.8062;1.0578;-3.8774;-2.7846;0.0000;True;True;-0.2658;1.2653;-0.1267;312.5699;256.2484;59.0619;-0.3141;0.2930;0.3273;0.0000;
2990;3.546369;14.7115;1.4481;-0.0034;354.5656;263.0514;0.1497;True;True;-0.0092;1.1178;0.4391;357.5773;20.6107;329.3639;-1.2694;1.0578;-2.1895;0.0000;True;True;-0.2673;1.2774;-0.1198;310.4383;249.1116;65.5112;-0.1772;0.5400;0.2023;0.0000;
2995;3.61667;14.7159;1.4451;-0.0075;357.1794;266.4997;0.9968;True;True;0.0175;1.0968;0.3633;339.3308;13.4921;353.4550;2.3799;-1.7573;-2.6372;0.0000;True;True;-0.2630;1.2943;-0.1024;313.7783;252.6203;68.8402;0.5049;0.6516;0.7902;0.0000;
3000;3.686311;14.7273;1.4412;-0.0141;358.7810;266.2777;2.1485;True;True;0.0910;1.0810;0.2949;339.4325;21.1891;352.4012;3.2610;0.0950;-2.9496;0.0000;True;True;-0.2484;1.3077;-0.0854;313.7518;252.7912;73.9115;0.5615;0.5888;0.6729;0.0000;
3005;3.755962;14.7407;1.4393;-0.0257;358.7556;262.8382;3.0852;True;True;0.1262;1.1180;0.2061;324.3601;19.0490;358.6788;1.1848;1.8558;-3.7241;0.0000;True;True;-0.2407;1.3134;-0.0821;315.0243;249.6081;77.2429;0.1644;-0.0009;-0.1276;0.0000;
3010;3.825706;14.7540;1.4349;-0.0388;359.4209;256.2692;3.2691;True;True;0.1470;1.1708;0.1237;316.5920;25.8704;350.8345;0.4648;2.2396;-3.3139;0.0000;True;True;-0.2376;1.3100;-0.0856;317.4814;246.4406;77.8031;0.1960;-0.2209;-0.1262;0.0000;
3015;3.895994;14.7680;1.4263;-0.0474;0.6952;254.0985;2.6000;True;True;0.1505;1.2129;0.0492;303.4318;34.2581;345.1371;0.1756;1.2394;-2.5344;0.0000;True;True;-0.2279;1.3006;-0.0827;315.7402;249.1137;71.7314;0.5905;-0.5774;0.3288;0.0000;
3020;3.965203;14.7794;1.4165;-0.0536;1.1990;253.6618;3.5670;True;True;0.1533;1.2310;0.0010;299.5413;39.1902;337.2686;-0.0416;0.4046;-1.5997;0.0000;True;True;-0.2189;1.2782;-0.0665;314.3303;240.3016;71.1220;0.3689;-0.8427;1.1817;0.0000;
3025;4.033991;14.7841;1.4097;-0.0581;0.4120;253.8938;3.0358;True;True;0.1582;1.2324;-0.0319;295.2144;41.4868;336.7650;0.3988;-0.2052;-1.1295;0.0000;True;True;-0.1991;1.2577;-0.0243;306.1845;229.8102;68.9178;0.6685;-0.4145;2.1298;0.0000;
3030;4.103671;14.7804;1.4024;-0.0606;359.6572;254.3111;3.3956;True;True;0.1742;1.2266;-0.0617;295.1208;40.5864;337.2265;0.6646;-0.3909;-1.3409;0.0000;True;True;-0.1900;1.2570;0.0422;304.6343;242.0317;60.3228;0.3991;0.2020;3.0125;0.0000;
3035;4.173047;14.7651;1.3964;-0.0595;359.0250;255.4289;3.7829;True;True;0.2002;1.2161;-0.0923;294.3131;42.5459;339.6029;1.2809;-0.4332;-1.1904;0.0000;True;True;-0.1795;1.2703;0.1327;305.0203;243.2736;55.8247;0.1643;0.6328;4.0964;0.0000;
3040;4.242892;14.7414;1.3935;-0.0527;357.3689;257.8642;2.2859;True;True;0.2361;1.2064;-0.1156;298.6196;45.2667;338.4201;1.4868;-0.3408;-0.5843;0.0000;True;True;-0.1751;1.2649;0.2669;313.6718;248.9862;51.9608;0.3367;-1.0740;8.1169;0.0000;
3045;4.312695;14.7282;1.3873;-0.0405;355.5108;263.1209;359.6242;True;True;0.2725;1.1983;-0.1282;307.0672;44.3737;335.3601;1.2210;-0.1537;-0.7203;0.0000;True;True;-0.1947;1.1563;0.4841;344.4744;295.3897;354.9573;-0.6933;-5.6726;2.8673;0.0000;
3050;4.382082;14.7300;1.3922;-0.0275;359.2494;267.5090;359.2795;True;True;0.2861;1.2127;-0.1529;305.5970;45.7043;339.5057;0.4014;0.8713;-1.1250;0.0000;True;True;-0.1922;1.0913;0.4184;24.2890;286.6873;27.0302;1.2096;-1.9846;-2.3415;0.0000;
3055;4.452329;14.7404;1.4103;-0.0113;0.5370;267.6629;359.1949;True;True;0.2994;1.2350;-0.1673;301.8109;41.7986;344.3534;0.8022;0.9352;-0.2347;0.0000;True;True;-0.1476;1.1328;0.3845;346.6745;292.8843;22.2451;0.3277;1.6576;-2.6939;0.0000;
3060;4.522442;14.7538;1.4327;0.0025;0.9613;270.3133;358.8865;True;True;0.3196;1.2612;-0.1565;304.0337;41.6444;342.0139;0.6647;1.1915;0.8348;0.0000;True;True;-0.1577;1.1833;0.2954;346.3855;289.1905;38.7780;0.1615;2.8882;-3.6640;0.0000;
3065;4.59238;14.7704;1.4485;0.0100;1.5443;271.5220;0.1978;True;True;0.3278;1.2876;-0.1396;303.6711;44.1874;342.2061;-0.0094;1.0057;0.6274;0.0000;True;True;-0.1762;1.2456;0.1853;332.0263;279.9253;47.6483;-0.7509;2.3322;-4.0540;0.0000;
3070;4.662379;14.7890;1.4521;0.0144;1.2072;272.4264;0.7642;True;True;0.3220;1.3047;-0.1267;299.9870;43.2051;340.0191;-0.4179;0.4480;0.4952;0.0000;True;True;-0.1905;1.2944;0.0891;320.0975;266.7119;58.1267;-0.5193;1.5185;-3.4052;0.0000;
3075;4.731263;14.8070;1.4444;0.0146;2.4698;272.7029;0.1945;True;True;0.3110;1.3122;-0.1163;297.5599;48.2330;331.3716;-0.4833;0.1588;0.4439;0.0000;True;True;-0.2092;1.3224;0.0168;318.4038;262.9289;70.0463;-0.5663;0.8020;-2.6130;0.0000;
3080;4.801014;14.8175;1.4372;0.0100;1.4733;270.0276;359.2222;True;True;0.2959;1.3134;-0.1059;298.7464;58.8182;323.2891;-0.8172;-0.0953;0.2248;0.0000;True;True;-0.2123;1.3374;-0.0311;315.4296;250.3882;77.7929;-0.0974;0.3369;-1.4890;0.0000;
3085;4.870235;14.8203;1.4336;0.0048;1.3761;267.9036;359.0325;True;True;0.2811;1.3116;-0.0939;299.0355;55.5434;319.4365;-0.5834;0.0219;0.6661;0.0000;True;True;-0.2164;1.3453;-0.0570;312.4052;248.0780;81.8895;-0.0514;0.3107;-0.7333;0.0000;
3090;4.939532;14.8182;1.4331;-0.0005;1.6360;267.2761;359.2362;True;True;0.2628;1.3120;-0.0780;298.6323;54.1104;322.1348;-0.7027;0.0172;0.6223;0.0000;True;True;-0.2233;1.3498;-0.0716;309.8211;242.7191;85.9372;-0.4898;0.1343;-0.4474;0.0000;
3095;5.009298;14.8140;1.4346;-0.0073;1.8015;266.6255;358.9052;True;True;0.2499;1.3139;-0.0633;300.2512;51.3154;324.2262;-0.4917;0.0503;0.5096;0.0000;True;True;-0.2368;1.3555;-0.0759;311.5585;244.5591;84.3596;-0.4665;0.1961;-0.0887;0.0000;
3100;5.0791;14.8091;1.4357;-0.0126;0.8390;265.8917;358.9254;True;True;0.2385;1.3139;-0.0588;296.6774;50.3537;327.0681;-0.2166;-0.0063;0.0541;0.0000;True;True;-0.2478;1.3554;-0.0795;312.5865;243.7677;86.4302;-0.3359;-0.1091;-0.0579;0.0000;
3105;5.147931;14.8045;1.4321;-0.0114;0.2042;267.2770;358.8852;True;True;0.2398;1.3123;-0.0554;297.7000;49.7143;327.3400;0.1454;-0.1121;0.0925;0.0000;True;True;-0.2502;1.3518;-0.0785;312.7358;241.0216;86.6546;-0.0084;-0.1750;0.0585;0.0000;
3110;5.217447;14.8012;1.4256;-0.0045;1.1606;271.8074;359.6136;True;True;0.2462;1.3089;-0.0549;297.6031;51.0371;326.6732;0.2038;-0.1078;0.0133;0.0000;True;True;-0.2481;1.3452;-0.0784;313.5489;240.5891;87.6820;0.1510;-0.2991;0.0280;0.0000;
3115;5.286794;14.7994;1.4193;0.0038;1.8065;275.5890;0.4805;True;True;0.2511;1.3060;-0.0579;296.1155;52.0819;327.8705;0.2870;-0.0912;-0.1479;0.0000;True;True;-0.2420;1.3382;-0.0785;314.8039;238.7112;88.1332;0.3114;-0.1914;0.0045;0.0000;
3120;5.356672;14.8000;1.4147;0.0099;2.1829;276.9026;1.2200;True;True;0.2569;1.3058;-0.0609;295.9378;51.0726;328.5282;0.1182;0.0291;-0.1293;0.0000;True;True;-0.2345;1.3337;-0.0795;314.9785;239.3851;88.5840;0.3910;-0.1302;-0.0909;0.0000;
3125;5.426506;14.8003;1.4143;0.0133;0.9476;275.5523;1.5253;True;True;0.2644;1.3066;-0.0642;294.1882;52.0287;328.8272;0.4401;0.0531;-0.0895;0.0000;True;True;-0.2259;1.3308;-0.0816;315.0096;237.6696;89.3983;0.2754;-0.0984;-0.0539;0.0000;
3130;5.496546;14.8013;1.4140;0.0141;0.1433;271.8041;1.2982;True;True;0.2730;1.3078;-0.0654;294.0064;53.4195;327.4467;0.2636;0.0384;0.0109;0.0000;True;True;-0.2194;1.3292;-0.0821;315.4552;238.4792;89.4522;0.2755;-0.0733;-0.0468;0.0000;
3135;5.56595;14.8023;1.4146;0.0081;359.4075;262.1616;0.5544;True;True;0.2783;1.3085;-0.0654;293.6263;54.2631;325.8758;0.1479;0.0207;0.0450;0.0000;True;True;-0.2173;1.3282;-0.0835;315.9980;237.7172;89.4094;-0.0263;0.0345;-0.0277;0.0000;
3140;5.635883;14.8036;1.4146;0.0058;359.2888;256.0875;0.9493;True;True;0.2747;1.3080;-0.0647;292.1016;55.6154;325.3761;-0.3350;-0.0458;0.0084;0.0000;True;True;-0.2153;1.3288;-0.0873;316.1029;236.9662;88.6898;0.0986;0.0031;-0.2256;0.0000;
3145;5.706133;14.8040;1.4150;0.0110;359.0777;255.1908;1.3917;True;True;0.2623;1.3088;-0.0676;289.4800;55.1917;325.6623;-0.4300;0.1397;-0.1222;0.0000;True;True;-0.2116;1.3289;-0.0940;315.4893;234.6453;89.8988;0.1335;0.0346;-0.2454;0.0000;
3150;5.775538;14.8011;1.4166;0.0239;358.7380;259.0438;1.1758;True;True;0.2552;1.3111;-0.0689;288.0410;59.6509;320.4864;-0.1134;0.0627;0.0209;0.0000;True;True;-0.2044;1.3300;-0.0983;313.8361;233.3312;90.1719;0.3625;0.0299;-0.1617;0.0000;
3155;5.845184;14.7982;1.4179;0.0393;359.0214;264.7197;1.0595;True;True;0.2585;1.3135;-0.0656;288.4893;59.9541;320.1385;0.1813;0.1067;0.1645;0.0000;True;True;-0.1932;1.3325;-0.0993;312.9758;232.5575;92.3055;0.4759;0.1641;0.0420;0.0000;
3160;5.915233;14.7970;1.4198;0.0499;359.2921;267.7127;1.2098;True;True;0.2659;1.3143;-0.0641;289.0736;61.3548;318.0284;0.3412;0.0413;0.0400;0.0000;True;True;-0.1797;1.3374;-0.0956;311.9361;230.3998;93.8827;0.5426;0.2116;0.1855;0.0000;
3165;5.984582;14.7954;1.4232;0.0545;358.9832;266.7425;1.3151;True;True;0.2637;1.3161;-0.0662;288.6672;69.4163;314.5612;-0.5629;0.0175;-0.1653;0.0000;True;True;-0.1670;1.3425;-0.0902;311.5225;229.5159;94.7334;0.5217;0.1807;0.2061;0.0000;
3170;6.054461;14.7935;1.4252;0.0579;359.9686;265.4827;1.0309;True;True;0.2476;1.3160;-0.0657;284.8653;67.7567;319.5051;-0.4468;-0.0450;0.0680;0.0000;True;True;-0.1553;1.3448;-0.0848;309.3997;233.1986;94.1739;0.4609;-0.0216;0.1747;0.0000;
3175;6.124074;14.7857;1.4277;0.0711;359.5387;266.4228;1.9218;True;True;0.2576;1.3098;-0.0588;287.6633;73.7873;313.2551;0.9250;-0.4235;0.5995;0.0000;True;True;-0.1476;1.3387;-0.0832;307.7991;236.0767;91.8905;0.2516;-0.3338;0.0983;0.0000;
3180;6.194601;14.7713;1.4260;0.0990;359.7962;268.2521;1.6543;True;True;0.2971;1.2946;-0.0271;294.6636;63.4045;320.6641;1.8056;-0.7030;1.6143;0.0000;True;True;-0.1373;1.3272;-0.0792;305.5033;239.6635;85.4465;0.5739;-0.5152;0.1476;0.0000;
3185;6.263836;14.7516;1.4222;0.1431;1.3728;269.1560;2.1533;True;True;0.3573;1.2758;0.0134;298.3805;63.4532;324.0206;2.7822;-0.7409;1.5321;0.0000;True;True;-0.1176;1.3117;-0.0789;304.5786;237.6255;80.2785;0.8890;-0.6686;-0.0344;0.0000;
3190;6.337011;14.7235;1.4178;0.1998;0.4525;269.3562;2.2657;True;True;0.4285;1.2589;0.0555;300.9299;61.3871;329.4620;2.8413;-0.6670;1.5445;0.0000;True;True;-0.0869;1.2906;-0.0800;306.9982;241.9150;70.1625;1.5103;-1.0277;-0.0519;0.0000;
