Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
3170;1.694004;15.0127;1.5457;0.3074;356.9890;265.2834;359.7281;True;True;0.6315;1.3147;-0.1765;324.3011;44.3957;347.4157;-1.3907;-0.0963;-2.2740;0.0000;True;True;-0.0295;1.4307;-0.3428;306.2511;280.4316;48.4829;-0.5949;0.3481;-0.1226;0.0000;
3175;1.763346;15.0274;1.5531;0.2868;356.4723;268.4601;358.9331;True;True;0.6061;1.3167;-0.2247;324.1685;49.4964;345.4572;-0.8430;0.3082;-1.8277;0.0000;True;True;-0.0420;1.4391;-0.3448;306.6329;281.2807;48.3174;-0.4271;0.2852;-0.1337;0.0000;
3180;1.833385;15.0429;1.5544;0.2738;357.5067;270.3513;358.5865;True;True;0.5861;1.3285;-0.2578;321.9957;51.4808;342.2434;-0.5694;0.6484;-1.1412;0.0000;True;True;-0.0465;1.4422;-0.3546;306.5978;277.1246;52.5736;-0.0500;-0.0315;-0.4995;0.0000;
3185;1.902969;15.0573;1.5526;0.2656;357.4432;270.0496;0.1422;True;True;0.5728;1.3467;-0.2810;318.0750;54.7046;339.7205;-0.5221;0.7945;-0.7662;0.0000;True;True;-0.0435;1.4362;-0.3701;307.1655;268.4552;56.9776;0.1532;-0.4380;-0.7402;0.0000;
3190;1.972689;15.0721;1.5524;0.2642;358.2856;268.9267;0.3324;True;True;0.5644;1.3662;-0.2981;314.0537;54.5919;337.6334;-0.1275;0.7437;-0.5458;0.0000;True;True;-0.0382;1.4234;-0.3871;309.3142;269.1340;60.3804;0.2375;-0.5315;-0.5914;0.0000;
3195;2.041989;15.0851;1.5494;0.2688;357.9379;271.2779;0.5255;True;True;0.5594;1.3843;-0.3086;312.6393;54.4276;337.8708;-0.3204;0.7365;-0.4449;0.0000;True;True;-0.0332;1.4139;-0.4008;313.1801;268.9781;61.6027;0.1829;-0.2386;-0.5084;0.0000;
3200;2.112021;15.1009;1.5430;0.2714;0.1609;272.7866;1.2843;True;True;0.5562;1.3995;-0.3239;308.9742;54.7606;335.9417;-0.0730;0.5392;-0.6985;0.0000;True;True;-0.0257;1.4126;-0.4141;312.2548;265.7049;63.1206;0.2225;-0.0192;-0.6360;0.0000;
3205;2.181486;15.1161;1.5386;0.2698;359.4905;271.8566;2.3728;True;True;0.5461;1.4089;-0.3414;304.2502;57.6111;335.1063;-0.5198;0.2497;-0.6036;0.0000;True;True;-0.0223;1.4111;-0.4284;312.3995;263.3500;66.0239;0.1274;-0.0333;-0.4887;0.0000;
3210;2.250931;15.1315;1.5311;0.2655;359.0061;268.6240;2.0859;True;True;0.5371;1.4136;-0.3578;303.2965;56.7907;331.7838;-0.3299;0.1938;-0.6066;0.0000;True;True;-0.0211;1.4101;-0.4428;312.1675;263.7153;67.2095;0.0408;-0.0453;-0.6199;0.0000;
3215;2.320035;15.1469;1.5212;0.2586;358.7600;265.4132;0.9857;True;True;0.5233;1.4150;-0.3752;300.3330;58.1340;330.9734;-0.6438;-0.0433;-0.7850;0.0000;True;True;-0.0209;1.4097;-0.4570;311.2661;261.3266;69.6352;-0.0200;0.0089;-0.4886;0.0000;
3220;2.390308;15.1591;1.5159;0.2525;358.5457;263.3772;1.2283;True;True;0.5099;1.4139;-0.3929;298.1764;62.3599;326.6045;-0.4434;-0.0062;-0.6392;0.0000;True;True;-0.0225;1.4100;-0.4662;310.1844;258.2159;71.5127;-0.1156;0.0762;-0.2751;0.0000;
3225;2.460432;15.1684;1.5132;0.2464;357.8495;261.9185;0.9904;True;True;0.5028;1.4124;-0.4069;299.4272;63.4351;322.3825;-0.2503;-0.0843;-0.4943;0.0000;True;True;-0.0266;1.4125;-0.4728;309.5757;260.1324;72.0324;-0.1457;0.1187;-0.2331;0.0000;
3230;2.530253;15.1744;1.5124;0.2392;357.6672;259.1675;1.1084;True;True;0.4945;1.4111;-0.4169;298.2480;67.2680;319.3436;-0.3504;-0.0256;-0.3107;0.0000;True;True;-0.0294;1.4167;-0.4756;308.5208;256.8577;72.9580;-0.0816;0.1942;-0.0226;0.0000;
3235;2.599353;15.1765;1.5134;0.2327;356.9503;257.2599;1.1761;True;True;0.4856;1.4116;-0.4217;297.6257;66.7521;318.7086;-0.3700;0.0470;-0.1371;0.0000;True;True;-0.0302;1.4220;-0.4725;307.2561;256.8187;72.7100;0.0308;0.1477;0.1624;0.0000;
3240;2.669129;15.1746;1.5133;0.2280;356.1114;256.1773;1.7711;True;True;0.4708;1.4132;-0.4213;296.2074;66.7311;319.7575;-0.7740;0.0644;0.1318;0.0000;True;True;-0.0288;1.4230;-0.4669;305.9963;254.4185;74.0271;0.0320;-0.0135;0.3247;0.0000;
3245;2.738662;15.1648;1.5121;0.2252;355.8724;255.1767;1.7281;True;True;0.4451;1.4104;-0.4157;292.9462;65.0117;318.0644;-1.0426;-0.2000;0.4627;0.0000;True;True;-0.0223;1.4197;-0.4483;307.6400;254.0518;69.7948;0.3423;-0.2670;1.0972;0.0000;
3250;2.808477;15.1496;1.5132;0.2239;357.4260;255.1602;1.5627;True;True;0.4244;1.4023;-0.3960;293.9986;57.4847;323.5777;-0.7721;-0.4144;0.9040;0.0000;True;True;-0.0063;1.4009;-0.4030;308.0822;255.0331;65.2099;0.8399;-0.9094;2.4023;0.0000;
3255;2.87813;15.1260;1.5193;0.2241;357.1222;254.6316;1.8222;True;True;0.4108;1.3839;-0.3728;293.5573;51.0842;332.6014;-0.1883;-0.8959;0.8841;0.0000;True;True;0.0142;1.3776;-0.3363;310.6371;273.0007;48.8333;1.0436;-1.0244;2.8283;0.0000;
3260;2.947764;15.0912;1.5208;0.2305;355.4261;254.1197;1.5343;True;True;0.4250;1.3560;-0.3491;295.8382;42.7338;341.5039;1.0269;-1.2864;0.9618;0.0000;True;True;0.0506;1.3515;-0.2542;310.3936;280.2343;38.7181;1.4395;-1.0693;3.4928;0.0000;
3265;3.017281;15.0490;1.5153;0.2472;356.9138;254.1889;1.6715;True;True;0.4628;1.3173;-0.3210;298.7325;34.3044;352.6457;1.7687;-1.7611;1.2199;0.0000;True;True;0.0857;1.3263;-0.1712;313.9822;278.4030;37.8261;1.7630;-0.7645;3.2258;0.0000;
3270;3.086784;15.0010;1.5068;0.2758;355.6907;253.9661;2.2448;True;True;0.5180;1.2698;-0.2901;302.7424;24.5222;11.1975;2.5333;-1.9379;1.1269;0.0000;True;True;0.1361;1.3096;-0.1017;307.5819;266.6328;41.0751;2.0667;-0.5328;2.6582;0.0000;
3275;3.156379;14.9551;1.4959;0.3152;356.7567;254.6343;3.2106;True;True;0.5860;1.2279;-0.2713;306.9284;19.0215;21.6320;2.7802;-1.4685;0.5014;0.0000;True;True;0.1991;1.3046;-0.0407;306.8537;269.7417;38.6723;2.8796;-0.0960;2.2007;0.0000;
3280;3.22617;14.9157;1.4880;0.3596;358.2322;255.4431;3.1394;True;True;0.6506;1.2052;-0.2673;312.7325;18.1899;26.9208;2.5228;-0.6416;0.0015;0.0000;True;True;0.2785;1.3122;0.0183;296.0432;252.4589;47.6989;3.1139;0.4681;2.8457;0.0000;
3285;3.298849;14.8746;1.4839;0.4035;355.3589;256.3417;4.2778;True;True;0.7129;1.1914;-0.2706;315.1017;19.3137;31.0505;2.6051;-0.4955;-0.1694;0.0000;True;True;0.3513;1.3196;0.1055;293.6746;249.7422;50.8441;2.5064;0.1487;4.0108;0.0000;
3290;3.365857;14.8365;1.4730;0.4465;354.4999;258.5389;4.4593;True;True;0.7716;1.1743;-0.2772;318.4570;28.9977;27.4972;2.0675;-0.8056;-0.3750;0.0000;True;True;0.3740;1.3040;0.2420;303.3997;262.1881;35.7069;-0.0676;-1.5712;6.4632;0.0000;
3295;3.435128;14.8092;1.4590;0.4789;353.3189;262.1022;4.3417;True;True;0.8171;1.1534;-0.2896;320.1311;36.6701;25.7068;1.6313;-0.8951;-0.5105;0.0000;True;True;0.3674;1.2023;0.3747;337.4853;294.9623;353.5338;0.0925;-5.0964;2.8698;0.0000;
3300;3.504094;14.7941;1.4548;0.4962;354.2933;265.4221;3.7415;True;True;0.8380;1.1382;-0.2965;323.3894;42.4569;23.8446;0.1363;-0.0609;-0.2487;0.0000;True;True;0.3676;1.1223;0.3295;20.8231;280.8664;18.0468;1.5429;-3.0275;-1.9644;0.0000;
3305;3.574303;14.7991;1.4614;0.4968;356.7752;267.3845;3.1824;True;True;0.8347;1.1516;-0.3012;327.5001;46.4907;13.7045;-0.4728;0.8280;-0.1124;0.0000;True;True;0.4087;1.1254;0.3060;353.2896;296.0703;12.9919;0.4089;0.8116;-2.8211;0.0000;
3310;3.643962;14.8163;1.4774;0.4809;356.2179;268.6674;3.6399;True;True;0.8130;1.1782;-0.3040;322.6927;44.3207;14.2578;-0.8845;1.1105;-0.0928;0.0000;True;True;0.3855;1.1402;0.2219;350.0868;302.0299;27.1250;-1.3755;0.9474;-3.4306;0.0000;
3315;3.713753;14.8428;1.4920;0.4506;356.1116;268.6712;3.2000;True;True;0.7786;1.2052;-0.3030;317.6815;44.6495;16.2763;-1.7777;1.1059;0.0844;0.0000;True;True;0.3251;1.1780;0.1195;346.3942;300.7333;34.7409;-2.5570;1.5504;-4.1957;0.0000;
3320;3.783495;14.8707;1.5029;0.4124;355.6567;268.0647;1.6875;True;True;0.7226;1.2336;-0.3011;314.0338;45.4298;9.0287;-2.2612;1.0991;0.1702;0.0000;True;True;0.2648;1.2297;0.0212;331.6448;300.4316;34.2846;-2.6740;1.9532;-3.9702;0.0000;
3325;3.853555;14.8949;1.5128;0.3775;355.2895;268.5005;0.4894;True;True;0.6723;1.2639;-0.2956;309.3673;52.3825;359.9238;-1.8255;1.2309;0.1967;0.0000;True;True;0.2039;1.2776;-0.0582;325.3318;295.7526;42.2644;-2.1078;2.1197;-2.7152;0.0000;
3330;3.9231;14.9138;1.5244;0.3526;354.7895;268.3485;0.1007;True;True;0.6407;1.2939;-0.2857;309.6131;58.9402;347.7428;-1.1528;1.2256;0.4524;0.0000;True;True;0.1598;1.3222;-0.1217;317.2744;284.0667;49.5665;-1.4775;1.7529;-2.1093;0.0000;
3335;3.993504;14.9280;1.5311;0.3422;355.3875;268.3791;0.4848;True;True;0.6139;1.3250;-0.2714;305.8083;60.8857;344.3539;-0.9676;1.2755;0.5780;0.0000;True;True;0.1358;1.3587;-0.1644;313.1932;275.8390;56.0661;-0.6663;1.2586;-1.5556;0.0000;
3340;4.063113;14.9352;1.5382;0.3435;354.5002;268.5250;1.7277;True;True;0.5925;1.3550;-0.2565;301.3598;60.4305;339.7587;-0.7667;1.1194;0.7023;0.0000;True;True;0.1281;1.3824;-0.1965;311.6285;267.8867;61.3927;-0.1903;0.7353;-1.1492;0.0000;
3345;4.133622;14.9386;1.5400;0.3529;355.0188;268.5016;2.2179;True;True;0.5780;1.3821;-0.2372;297.7137;57.4640;340.2922;-0.5217;1.0259;0.6470;0.0000;True;True;0.1285;1.3917;-0.2235;313.5609;265.8865;64.3680;0.1853;0.1974;-1.1118;0.0000;
3350;4.202401;14.9375;1.5462;0.3644;354.6004;268.2943;3.6509;True;True;0.5706;1.4091;-0.2184;293.5429;57.4791;339.8677;-0.2366;1.1478;0.6486;0.0000;True;True;0.1340;1.3903;-0.2474;315.0597;260.5887;67.3707;0.1754;-0.1633;-0.8642;0.0000;
3355;4.271878;14.9346;1.5532;0.3748;354.3309;267.8985;4.6557;True;True;0.5656;1.4343;-0.2026;290.7514;55.2132;337.8721;-0.1970;1.0218;0.6614;0.0000;True;True;0.1370;1.3851;-0.2690;317.2832;259.4799;67.1551;0.0112;-0.2836;-0.8667;0.0000;
3360;4.341419;14.9304;1.5582;0.3824;353.6799;267.7237;5.2706;True;True;0.5626;1.4607;-0.1935;288.5275;62.3964;329.2802;-0.1394;1.0398;0.2452;0.0000;True;True;0.1383;1.3797;-0.2894;317.3060;257.4867;66.0512;0.0255;-0.1815;-0.8232;0.0000;
3365;4.41135;14.9266;1.5627;0.3867;352.9129;267.7069;4.9734;True;True;0.5585;1.4889;-0.1917;287.2857;75.9441;315.3386;-0.1532;1.1552;-0.1784;0.0000;True;True;0.1337;1.3756;-0.3083;315.6570;257.6613;64.4172;-0.3227;-0.1358;-0.7006;0.0000;
3370;4.480099;14.9225;1.5663;0.3884;352.1548;267.9749;4.2514;True;True;0.5495;1.5183;-0.1996;287.0465;95.7804;292.4877;-0.5719;1.2883;-0.2173;0.0000;True;True;0.1231;1.3742;-0.3236;314.9800;260.0208;60.6858;-0.4656;0.0598;-0.5296;0.0000;
3375;4.55046;14.9146;1.5794;0.3898;352.2637;268.2193;4.0111;True;True;0.5392;1.5544;-0.1916;287.9654;115.0009;273.7762;-0.2895;1.6763;0.7874;0.0000;True;True;0.1104;1.3778;-0.3325;315.7202;260.2617;56.7067;-0.4230;0.2707;-0.1518;0.0000;
3380;4.619962;14.8999;1.6011;0.3940;351.8227;268.2036;3.9332;True;True;0.5392;1.6013;-0.1528;289.5106;100.1900;281.2146;0.0939;1.8928;2.0568;0.0000;True;True;0.1041;1.3854;-0.3332;315.7853;264.6065;47.8503;-0.1456;0.2223;-0.0505;0.0000;
3385;4.689951;14.8771;1.6228;0.4032;350.6448;267.9495;3.8556;True;True;0.5447;1.6431;-0.0867;292.8583;103.8747;279.9606;0.3871;1.5796;3.1554;0.0000;True;True;0.1037;1.3909;-0.3402;316.8284;264.0472;41.0927;0.1116;0.1591;-0.3744;0.0000;
3390;4.75984;14.8523;1.6332;0.4171;350.2168;267.9258;3.7026;True;True;0.5564;1.6709;0.0229;296.5277;84.5944;296.5611;0.3336;0.4263;5.5048;0.0000;True;True;0.1102;1.3960;-0.3473;318.1391;263.8350;37.0232;0.3624;0.2429;-0.2929;0.0000;
3395;4.829268;14.8381;1.6309;0.4329;350.0800;267.5378;4.7681;True;True;0.5675;1.5999;0.3092;329.1671;23.6364;8.9205;1.4645;-6.6926;11.7402;0.0000;True;True;0.1247;1.4006;-0.3534;316.6138;263.2967;37.5117;0.4839;0.1508;-0.2341;0.0000;
3400;4.898758;14.8382;1.6234;0.4440;353.9740;271.0266;4.3139;True;True;0.5961;1.4620;0.2824;334.5237;27.1101;19.0684;0.1902;-1.9029;-4.8105;0.0000;True;True;0.1393;1.3996;-0.3606;319.1595;263.3000;42.8432;0.7358;-0.2117;-0.1019;0.0000;
3405;4.968611;14.8492;1.6145;0.4424;356.4540;274.9997;3.5777;True;True;0.5931;1.3809;0.1801;330.9688;18.2807;1.8836;-0.5777;-4.1888;-4.6637;0.0000;True;True;0.1389;1.3851;-0.3648;316.8379;267.0745;44.3822;0.0782;-0.4331;0.0162;0.0000;
3410;5.038588;14.8630;1.6054;0.4343;355.0441;275.6518;3.8612;True;True;0.6064;1.2847;0.0730;332.1645;15.9331;6.4538;0.9345;-3.2373;-4.1476;0.0000;True;True;0.1367;1.3772;-0.3558;313.8307;268.0012;44.7631;-0.1427;-0.1826;0.5991;0.0000;
3415;5.107727;14.8781;1.5920;0.4277;353.8728;276.9401;1.9443;True;True;0.6553;1.2409;-0.0314;328.4086;29.9874;1.0748;3.0410;-0.8861;-3.9217;0.0000;True;True;0.1308;1.3700;-0.3343;310.2729;270.5288;44.9921;-0.2264;-0.4750;1.0548;0.0000;
3420;5.177348;14.8922;1.5496;0.4471;352.0768;284.8465;357.9291;True;True;0.7639;1.2476;-0.1386;324.3625;58.8668;347.0104;5.5761;0.9529;-4.9513;0.0000;True;True;0.1303;1.3492;-0.3052;306.7197;283.6087;41.9071;0.2018;-1.0897;1.2058;0.0000;
3425;5.24709;14.9048;1.5119;0.4945;357.8630;295.9144;355.3848;True;True;0.9161;1.2759;-0.2716;320.3910;93.8770;328.3517;6.5250;1.5562;-4.9513;0.0000;True;True;0.1571;1.3423;-0.2655;297.4142;287.6117;30.9389;1.6828;0.5386;1.4673;0.0000;
3430;5.316752;14.9094;1.5022;0.5706;359.6397;305.5716;355.0223;True;True;1.0899;1.3209;-0.3811;327.4019;110.2424;322.0863;6.8867;1.5545;-4.5226;0.0000;True;True;0.2117;1.3722;-0.2520;300.3248;305.8380;25.9074;2.3234;1.6994;0.7010;0.0000;
3435;5.386103;14.9011;1.5264;0.6708;0.9612;308.9107;354.4238;True;True;1.2489;1.3446;-0.4291;326.2499;109.3888;332.3701;7.2120;-0.0624;-0.9357;0.0000;True;True;0.2831;1.4176;-0.2271;306.2696;318.2889;15.3188;3.3690;1.6932;0.8604;0.0000;
3440;5.456085;14.8899;1.5515;0.7770;359.1373;313.0970;357.2568;True;True;1.4152;1.2862;-0.3913;354.0294;120.0086;325.2931;6.7462;-4.3891;6.5302;0.0000;True;True;0.3853;1.4345;-0.2076;311.6385;310.4992;21.3942;4.5043;0.0220;0.6004;0.0000;
3445;5.525896;14.8856;1.5412;0.8564;359.5545;314.7964;3.3494;True;True;1.4289;1.2265;-0.1103;353.6823;71.4575;351.5381;-2.5839;-3.6756;11.9663;0.0000;True;True;0.5189;1.4185;-0.1974;309.2311;311.5273;37.3688;4.1795;-1.4537;0.7183;0.0000;
3450;5.595647;14.8801;1.4930;0.9112;359.0194;308.7393;6.0425;True;True;1.4514;1.1363;-0.0119;8.3997;68.4916;354.2020;3.0554;-2.3615;0.7599;0.0000;True;True;0.5951;1.3590;-0.1951;316.4163;312.2903;51.9614;2.5599;-2.9709;-0.4109;0.0000;
3455;5.665075;14.8626;1.4677;0.9421;356.0462;292.8376;7.3849;True;True;1.3776;1.0938;0.0755;9.5174;30.8570;347.4381;-3.2759;-1.3019;1.4933;0.0000;True;True;0.6534;1.2871;-0.2002;324.4248;311.9728;55.0939;1.9796;-2.5962;-0.3821;0.0000;
3460;5.735194;14.8574;1.4579;0.9536;359.7808;276.6850;4.2503;True;True;1.3466;1.0495;0.0836;7.1284;23.8180;347.3549;-0.9549;-1.8582;0.4695;0.0000;True;True;0.6814;1.2501;-0.2114;322.8995;310.8038;53.2690;0.4865;-0.5457;-0.1538;0.0000;
3465;5.804131;14.8550;1.4742;0.9555;0.4877;268.6448;3.3497;True;True;1.3213;1.0353;0.0769;10.9499;19.4076;345.2637;-1.3052;-0.1548;-0.1589;0.0000;True;True;0.6717;1.2523;-0.2201;332.4250;309.4256;49.1305;-0.5348;0.6276;-0.7231;0.0000;
3470;5.873838;14.8515;1.4940;0.9503;355.8553;262.8837;5.1106;True;True;1.2741;1.0534;0.0688;8.5761;13.4309;351.3605;-1.8127;1.0867;-0.4659;0.0000;True;True;0.6573;1.2699;-0.2380;329.6538;298.7263;42.8902;-0.6882;0.7224;-0.6116;0.0000;
3475;5.943662;14.8501;1.5014;0.9379;356.0502;261.3284;3.4491;True;True;1.2291;1.0869;0.0479;1.9795;12.9722;341.6449;-2.0568;1.6913;-0.9903;0.0000;True;True;0.6302;1.2892;-0.2515;326.4980;294.8153;44.3507;-1.2145;0.8174;-0.2865;0.0000;
3480;6.013533;14.8504;1.5031;0.9095;356.4287;263.4186;2.3751;True;True;1.1575;1.1441;0.0076;347.0828;18.2323;348.5198;-2.8897;2.0459;-1.9618;0.0000;True;True;0.5974;1.3133;-0.2492;322.0155;288.3168;38.9793;-1.6606;0.8649;0.1238;0.0000;
3485;6.082988;14.8515;1.5069;0.8638;355.4124;262.9469;1.9245;True;True;1.1014;1.1805;-0.0294;340.2043;23.9598;345.7153;-2.3025;1.2946;-1.1515;0.0000;True;True;0.5486;1.3342;-0.2413;318.6440;289.9701;42.3751;-2.1243;0.9406;0.3581;0.0000;
3490;6.152618;14.8557;1.5187;0.8002;355.2890;258.6619;359.9212;True;True;1.0472;1.2151;-0.0739;331.9379;30.2885;343.8380;-2.0796;1.1153;-1.6030;0.0000;True;True;0.4823;1.3659;-0.2366;316.8973;284.6751;47.8886;-2.7947;1.6319;-0.0289;0.0000;
3495;6.222321;14.8613;1.5375;0.7224;354.1048;252.3754;359.5433;True;True;0.9893;1.2525;-0.1032;329.5714;35.4828;342.6502;-2.5508;1.8962;-1.0397;0.0000;True;True;0.4110;1.4138;-0.2359;311.2649;280.2011;51.6915;-2.8407;2.0303;0.0585;0.0000;
3500;6.290854;14.8676;1.5769;0.6524;357.4269;247.3312;358.2975;True;True;0.9223;1.3052;-0.1194;324.9357;38.2163;342.6516;-2.6775;2.2092;-0.2344;0.0000;True;True;0.3430;1.4639;-0.2377;308.5357;279.1710;49.9079;-2.5532;1.9650;-0.0782;0.0000;
3505;6.361846;14.8712;1.6297;0.5969;357.1632;247.2623;359.3119;True;True;0.8616;1.3620;-0.1264;324.7515;37.6406;345.2455;-2.1818;2.1665;-0.3101;0.0000;True;True;0.2847;1.5009;-0.2391;310.7952;277.1092;46.6407;-2.0722;1.1091;-0.0718;0.0000;
3510;6.431274;14.8718;1.6634;0.5496;353.9706;247.9916;359.1381;True;True;0.8156;1.4052;-0.1350;322.4144;34.7251;346.0273;-1.6868;1.2788;-0.3866;0.0000;True;True;0.2396;1.5139;-0.2440;313.2971;278.3970;47.1807;-1.6623;0.0726;-0.3330;0.0000;
