Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
57518;0.292498;15.0540;1.4138;0.1314;15.8227;72.1416;358.0486;True;True;-0.1231;0.8261;-0.8574;15.6185;188.3845;12.0423;-0.4490;-0.2692;0.0870;0.0000;True;True;0.4805;0.9439;-0.9175;13.6803;122.2842;20.1919;3.2230;1.5631;-0.8035;0.0000;
57520;0.320488;15.0629;1.4184;0.1438;15.2666;68.5608;357.7093;True;True;-0.1291;0.8227;-0.8557;16.7884;190.2915;13.2022;-0.6653;-0.3459;0.2257;0.0000;True;True;0.5181;0.9621;-0.9282;13.3936;115.4263;20.0568;3.9456;1.8996;-1.1343;0.0000;
57522;0.3499699;15.0762;1.4230;0.1591;14.2485;65.7994;358.1660;True;True;-0.1363;0.8194;-0.8514;18.3056;192.2994;14.4170;-0.7111;-0.3210;0.5049;0.0000;True;True;0.5619;0.9825;-0.9404;13.9288;108.6927;21.2421;4.4806;2.0478;-1.2520;0.0000;
57524;0.3762087;15.0925;1.4265;0.1774;13.7612;64.3975;358.6141;True;True;-0.1436;0.8159;-0.8435;19.3059;195.0577;16.8350;-0.7694;-0.3610;0.9232;0.0000;True;True;0.6112;1.0025;-0.9526;12.0211;99.4340;18.9674;5.2462;2.0646;-1.1995;0.0000;
57526;0.4037663;15.1111;1.4284;0.1986;14.5266;63.4593;358.2694;True;True;-0.1525;0.8128;-0.8302;21.1865;198.4889;18.9018;-0.9332;-0.2800;1.4781;0.0000;True;True;0.6648;1.0177;-0.9654;10.0061;85.6943;13.6739;5.5542;1.1117;-1.2918;0.0000;
57528;0.4319345;15.1331;1.4297;0.2217;14.9538;62.7635;358.1607;True;True;-0.1617;0.8119;-0.8137;22.1865;203.3385;20.6375;-0.9517;-0.0091;1.8258;0.0000;True;True;0.7244;1.0221;-0.9760;17.4996;72.3169;9.1891;6.1555;0.0866;-0.9708;0.0000;
57530;0.4594924;15.1567;1.4308;0.2476;14.4424;62.3436;358.1380;True;True;-0.1707;0.8121;-0.7936;23.1103;209.6327;20.6543;-0.8780;0.0193;2.0911;0.0000;True;True;0.7807;1.0187;-0.9732;30.1880;58.9486;7.4188;5.2220;-0.4765;0.6213;0.0000;
57532;0.4872535;15.1810;1.4291;0.2751;13.4447;62.0919;356.7089;True;True;-0.1781;0.8115;-0.7705;25.0737;216.3248;19.6684;-0.6654;-0.0760;2.3413;0.0000;True;True;0.8162;1.0067;-0.9771;35.5625;41.8338;5.9836;3.2663;-1.3314;-1.0948;0.0000;
57534;0.5152812;15.2055;1.4242;0.3022;11.1115;62.4824;355.5821;True;True;-0.1811;0.8089;-0.7462;26.5231;222.6879;19.4269;-0.1493;-0.3317;2.3659;0.0000;True;True;0.8412;0.9946;-1.0183;35.1330;47.5301;2.4635;2.4271;-1.0860;-4.9495;0.0000;
57536;0.5434309;15.2265;1.4174;0.3253;9.9790;63.0417;356.0206;True;True;-0.1808;0.8058;-0.7271;26.7946;227.5582;21.9204;0.1329;-0.3093;1.7493;0.0000;True;True;0.8489;0.9907;-1.0971;33.1290;81.4512;4.2328;0.3780;0.3102;-8.9711;0.0000;
57538;0.573109;15.2412;1.4101;0.3446;11.9170;62.7660;356.2123;True;True;-0.1769;0.8030;-0.7097;26.0647;233.0211;24.0285;0.4887;-0.2990;1.7566;0.0000;True;True;0.8088;1.0244;-1.1879;28.3143;142.0073;47.7918;-6.2002;4.5338;-9.3116;0.0000;
57540;0.5982475;15.2529;1.4057;0.3593;13.5411;61.8696;354.8005;True;True;-0.1717;0.7983;-0.6959;29.5632;234.6286;19.7478;0.5278;-0.5121;1.2281;0.0000;True;True;0.6957;1.0683;-1.2251;5.3975;183.5601;11.2380;-12.7366;3.3495;-0.7656;0.0000;
57542;0.6261202;15.2625;1.4053;0.3689;14.5271;61.2835;354.7137;True;True;-0.1681;0.7958;-0.6869;32.1024;234.6544;16.4692;0.2982;-0.1482;0.8425;0.0000;True;True;0.6244;1.0489;-1.1948;-0.0031;202.3588;342.8438;-4.5270;-3.2635;4.0362;0.0000;
57544;0.6542407;15.2690;1.4060;0.3759;14.9017;61.8865;352.6832;True;True;-0.1675;0.7951;-0.6802;31.6706;237.7868;14.6177;-0.0816;-0.0833;0.5805;0.0000;True;True;0.6339;1.0166;-1.1966;352.0849;196.2832;344.1350;1.5803;-2.8293;-2.1590;0.0000;
57546;0.6820782;15.2690;1.4072;0.3779;16.8361;62.4444;351.8954;True;True;-0.1688;0.7962;-0.6789;33.1510;241.8734;13.5730;-0.0921;0.2589;-0.0822;0.0000;True;True;0.6541;0.9954;-1.2294;4.0030;166.3822;350.9748;2.5316;-2.1444;-3.1516;0.0000;
57548;0.7095754;15.2665;1.4117;0.3757;18.4854;62.9276;352.5779;True;True;-0.1680;0.8014;-0.6831;33.8481;241.8858;12.7422;0.1174;0.6175;-0.5620;0.0000;True;True;0.6804;0.9753;-1.2320;26.5798;139.5071;355.3326;2.3834;-1.7061;0.6039;0.0000;
57550;0.7378639;15.2632;1.4176;0.3706;18.2333;64.1621;352.5710;True;True;-0.1664;0.8101;-0.6916;32.0213;237.6056;12.3027;0.1515;0.9045;-0.8896;0.0000;True;True;0.6964;0.9701;-1.2086;31.3832;129.5314;6.8553;1.1072;-0.0472;2.6868;0.0000;
57552;0.7650586;15.2583;1.4260;0.3610;17.1110;66.4086;352.5903;True;True;-0.1680;0.8185;-0.7018;30.6810;232.2896;11.4336;-0.3029;0.8558;-1.0887;0.0000;True;True;0.7034;0.9651;-1.1839;28.8120;123.6363;17.0788;0.6789;-0.6686;2.3521;0.0000;
57554;0.7930719;15.2530;1.4353;0.3464;15.1358;70.1637;354.0631;True;True;-0.1734;0.8267;-0.7127;29.8360;228.8492;11.2471;-0.6127;0.8044;-1.1025;0.0000;True;True;0.7060;0.9565;-1.1633;29.8246;124.1515;21.3432;0.0984;-0.8554;1.9730;0.0000;
57556;0.8208619;15.2461;1.4444;0.3264;13.2804;75.8100;355.7443;True;True;-0.1835;0.8354;-0.7253;29.0131;227.3848;11.9097;-1.0955;0.9038;-1.2853;0.0000;True;True;0.7066;0.9476;-1.1458;33.9867;118.9333;17.4000;-0.0307;-0.8092;1.7003;0.0000;
57558;0.8488986;15.2378;1.4531;0.3008;11.8671;84.4877;357.4592;True;True;-0.1963;0.8452;-0.7383;28.2137;227.3351;11.8542;-1.3101;1.0131;-1.3184;0.0000;True;True;0.7042;0.9435;-1.1284;34.8909;115.4003;14.6752;-0.2248;-0.4277;1.7179;0.0000;
57560;0.8767847;15.2272;1.4618;0.2724;10.7853;95.1915;359.4208;True;True;-0.2100;0.8564;-0.7511;27.4494;226.9508;10.7917;-1.3983;1.1408;-1.2443;0.0000;True;True;0.7013;0.9390;-1.1119;33.6087;114.0097;14.5927;-0.3265;-0.4192;1.6335;0.0000;
57562;0.9049399;15.2134;1.4697;0.2439;9.6998;106.7483;0.7255;True;True;-0.2242;0.8679;-0.7628;26.1701;227.1232;9.2224;-1.4306;1.1280;-1.1265;0.0000;True;True;0.6978;0.9362;-1.0963;34.9266;109.2995;10.7653;-0.3714;-0.2282;1.5293;0.0000;
57564;0.9327521;15.1963;1.4772;0.2172;9.0006;118.4038;2.3679;True;True;-0.2385;0.8792;-0.7731;26.0174;228.9556;7.3323;-1.3716;1.1435;-1.0106;0.0000;True;True;0.6921;0.9347;-1.0822;36.5475;108.2488;12.9326;-0.6297;-0.1499;1.3585;0.0000;
57566;0.960039;15.1792;1.4832;0.1944;8.0619;128.6179;4.3762;True;True;-0.2507;0.8915;-0.7829;26.1441;229.8797;5.1593;-1.1929;1.2555;-0.9754;0.0000;True;True;0.6864;0.9339;-1.0717;38.7302;110.6923;17.6248;-0.5252;-0.0605;0.9742;0.0000;
57568;0.9883987;15.1646;1.4882;0.1765;6.8916;135.4412;4.9834;True;True;-0.2615;0.9052;-0.7926;24.3682;229.5548;4.0441;-1.0591;1.4056;-0.9588;0.0000;True;True;0.6808;0.9345;-1.0628;40.2161;110.5198;18.4109;-0.5764;0.1215;0.8754;0.0000;
57570;1.016314;15.1534;1.4902;0.1614;6.0056;139.4451;4.9171;True;True;-0.2718;0.9182;-0.8011;21.6877;229.3419;3.1704;-1.0161;1.2390;-0.8252;0.0000;True;True;0.6749;0.9370;-1.0571;40.0687;107.9364;16.7693;-0.6158;0.2915;0.4240;0.0000;
57572;1.044491;15.1457;1.4913;0.1491;5.3152;141.3159;4.8381;True;True;-0.2813;0.9295;-0.8084;19.6082;229.1746;2.4180;-0.9009;1.0972;-0.6852;0.0000;True;True;0.6683;0.9404;-1.0566;39.2654;107.8898;15.9578;-0.6703;0.3828;-0.0478;0.0000;
57574;1.072157;15.1411;1.4901;0.1394;5.0776;141.6024;4.1952;True;True;-0.2885;0.9382;-0.8136;17.3964;229.6858;2.9942;-0.6873;0.8079;-0.4869;0.0000;True;True;0.6609;0.9452;-1.0580;38.2672;110.1109;16.2411;-0.7333;0.5292;-0.1436;0.0000;
57576;1.099672;15.1382;1.4860;0.1321;5.7061;141.1322;4.1597;True;True;-0.2924;0.9440;-0.8170;15.2655;230.6443;6.2142;-0.3166;0.5475;-0.3043;0.0000;True;True;0.6538;0.9521;-1.0618;35.6246;111.9573;16.7004;-0.7074;0.6613;-0.4221;0.0000;
57578;1.127795;15.1374;1.4789;0.1271;8.0711;139.7885;4.2917;True;True;-0.2933;0.9478;-0.8188;14.1120;232.5343;9.9226;-0.0280;0.2734;-0.1324;0.0000;True;True;0.6462;0.9595;-1.0682;34.0738;113.6551;15.1426;-0.7870;0.7794;-0.7153;0.0000;
57580;1.155774;15.1398;1.4690;0.1240;10.6367;137.2897;4.1477;True;True;-0.2903;0.9491;-0.8247;18.2797;235.4901;13.1741;0.4730;0.1498;-0.8850;0.0000;True;True;0.6386;0.9662;-1.0763;31.9700;115.7406;13.3850;-0.7824;0.6533;-0.8848;0.0000;
57582;1.18352;15.1475;1.4594;0.1224;12.7745;132.1795;3.2994;True;True;-0.2791;0.9609;-0.8534;10.5202;242.7043;14.8820;1.2649;1.5457;-3.6232;0.0000;True;True;0.6268;0.9756;-1.0861;28.9348;113.1788;3.7512;-1.3878;1.0668;-1.0021;0.0000;
57584;1.211028;15.1597;1.4532;0.1199;14.9656;125.5675;2.1425;True;True;-0.2705;0.9650;-0.8958;6.0236;253.9166;358.5218;0.3623;0.1619;-4.9690;0.0000;True;True;0.6033;0.9869;-1.0941;19.3109;107.8069;354.7403;-2.7694;0.9552;-0.7264;0.0000;
57586;1.2392;15.1760;1.4426;0.1156;14.3671;119.7853;0.7266;True;True;-0.2559;0.9644;-0.9462;19.7768;273.7963;339.6025;2.8226;-0.0541;-4.8480;0.0000;True;True;0.5658;0.9827;-1.1069;15.3137;108.0128;0.3578;-3.9781;-0.8416;-1.7737;0.0000;
57588;1.266928;15.1915;1.4317;0.1106;13.2798;114.9235;0.7793;True;True;-0.1663;0.9797;-1.0430;24.1995;274.3075;332.0457;10.8803;2.8113;-12.6117;0.0000;True;True;0.5271;0.9741;-1.1321;24.1996;117.7079;6.2059;-3.8241;-0.5336;-2.4124;0.0000;
57590;1.294848;15.2049;1.4172;0.1068;12.6194;110.2033;0.5129;True;True;-0.0372;1.0241;-1.1740;11.0942;214.5303;330.0401;15.1350;6.1310;-10.1077;0.0000;True;True;0.4922;0.9804;-1.1435;22.9861;121.3409;10.2284;-3.2183;0.9457;-0.8593;0.0000;
57592;1.322673;15.2148;1.4053;0.1034;13.5300;106.4228;359.2560;True;True;0.1365;1.0612;-1.2011;355.4216;171.4739;335.3532;17.5775;2.7627;-1.7242;0.0000;True;True;0.4711;0.9932;-1.1485;18.1287;123.1701;13.5510;-1.7298;1.3031;-0.2637;0.0000;
57594;1.350278;15.2234;1.3980;0.0974;14.6446;104.4586;1.1686;True;True;0.1964;1.0601;-1.1549;2.6752;155.5101;15.6148;0.0667;0.4436;4.9504;0.0000;True;True;0.4584;1.0029;-1.1412;16.9860;128.0383;22.4778;-0.9817;0.9226;0.7864;0.0000;
57596;1.378594;15.2303;1.3959;0.0966;15.3342;104.2257;0.3344;True;True;0.1588;1.0556;-1.1653;357.4767;179.6306;341.9382;-6.2561;-2.6480;-4.2533;0.0000;True;True;0.4587;1.0146;-1.1332;16.9426;130.6242;27.4903;0.2396;1.3236;0.9275;0.0000;
57598;1.405633;15.2335;1.3962;0.0987;16.2570;104.6531;358.1049;True;True;0.1275;1.0191;-1.1683;17.9744;186.8722;322.2089;-2.2750;-3.2985;0.6395;0.0000;True;True;0.4641;1.0307;-1.1183;11.5315;131.3849;25.6238;0.5866;1.5859;1.5570;0.0000;
57600;1.434062;15.2329;1.4002;0.1009;17.7056;105.1021;359.9536;True;True;0.0905;0.9951;-1.1544;21.6508;195.4240;333.8400;-4.0056;-1.9889;1.7382;0.0000;True;True;0.4728;1.0425;-1.1013;6.0717;131.7466;23.4016;0.9276;1.0599;1.6605;0.0000;
57602;1.461867;15.2309;1.4066;0.1057;19.0974;105.3952;-0.0021;True;True;0.0395;0.9870;-1.1321;14.5399;199.7986;341.9290;-5.4091;-0.4406;2.3598;0.0000;True;True;0.4847;1.0496;-1.0871;5.1111;132.9268;22.5499;1.1477;0.6963;1.2973;0.0000;
57604;1.489643;15.2298;1.4157;0.1105;19.2693;104.4741;0.1990;True;True;-0.0195;0.9835;-1.1137;7.3408;203.3373;341.4055;-6.0524;-0.4622;1.7054;0.0000;True;True;0.4968;1.0571;-1.0756;4.2534;136.3496;20.2205;1.2512;0.7847;1.1297;0.0000;
57606;1.519951;15.2280;1.4245;0.1143;18.3618;102.6697;0.7931;True;True;-0.0988;0.9806;-1.0964;9.3348;220.8807;338.0244;-7.6395;-0.2647;2.0631;0.0000;True;True;0.5109;1.0630;-1.0624;0.1306;136.8952;15.6673;1.3833;0.4700;1.3765;0.0000;
57608;1.545076;15.2246;1.4308;0.1178;17.9640;101.5355;1.3673;True;True;-0.1610;0.9810;-1.0728;23.7348;243.6118;332.9222;-5.3814;0.2209;2.5829;0.0000;True;True;0.5258;1.0617;-1.0552;356.9420;131.5352;12.3112;1.4964;-0.3184;0.4931;0.0000;
57610;1.573022;15.2177;1.4353;0.1200;19.1885;100.3719;2.0514;True;True;-0.1874;0.9830;-1.0449;36.7559;262.6958;325.9077;-0.9029;0.3127;2.7548;0.0000;True;True;0.5403;1.0557;-1.0552;4.6582;125.8600;14.4090;1.4050;-0.6117;-0.1555;0.0000;
57612;1.600576;15.2112;1.4382;0.1204;19.9596;99.4569;1.7010;True;True;-0.1466;1.0034;-1.0592;30.4581;280.5759;330.0568;4.8548;2.4983;-3.3115;0.0000;True;True;0.5484;1.0510;-1.0558;14.3587;124.6870;23.7282;0.5361;-0.3759;-0.0022;0.0000;
57614;1.628711;15.2034;1.4392;0.1189;20.4958;99.1455;2.1810;True;True;-0.0966;1.0240;-1.1030;17.6441;255.0933;332.4901;5.3425;1.7421;-3.0987;0.0000;True;True;0.5425;1.0496;-1.0598;15.2803;122.4984;27.8495;-0.9097;-0.0540;-0.6048;0.0000;
57616;1.656608;15.1962;1.4378;0.1173;21.1405;98.9747;2.7639;True;True;-0.0313;1.0330;-1.1277;17.2995;249.7128;325.6801;6.3600;0.7250;-2.7284;0.0000;True;True;0.5309;1.0480;-1.0688;12.8515;124.0406;22.3825;-1.1708;-0.2537;-0.9148;0.0000;
57618;1.684507;15.1897;1.4369;0.1160;21.9303;98.6568;3.2616;True;True;0.0229;1.0437;-1.1427;19.9595;238.7693;323.3095;4.7736;0.7120;-1.1465;0.0000;True;True;0.5199;1.0458;-1.0740;14.0914;125.1765;17.5643;-1.0393;-0.2223;-0.3076;0.0000;
57620;1.712264;15.1852;1.4371;0.1155;22.5423;97.9696;3.5836;True;True;0.0522;1.0530;-1.1437;23.4113;224.3820;313.8309;2.5544;1.2705;0.4130;0.0000;True;True;0.5106;1.0471;-1.0724;16.5191;125.1389;16.8602;-0.9636;0.3260;0.2441;0.0000;
57622;1.739883;15.1824;1.4413;0.1163;21.8927;97.2511;2.2310;True;True;0.0617;1.0579;-1.1367;23.3297;217.0631;305.1290;0.6519;0.2560;0.7212;0.0000;True;True;0.5050;1.0586;-1.0709;15.8811;128.5217;16.4339;-0.4168;1.3425;0.1407;0.0000;
57624;1.767717;15.1799;1.4472;0.1184;21.0841;96.7309;0.9844;True;True;0.0584;1.0545;-1.1286;28.1512;214.8389;307.4780;-0.5939;-0.5123;0.7143;0.0000;True;True;0.5026;1.0751;-1.0661;11.4615;131.7262;17.7984;-0.1832;1.6076;0.5485;0.0000;
57626;1.79545;15.1772;1.4544;0.1223;20.3897;96.6818;359.9779;True;True;0.0489;1.0410;-1.1183;32.0560;217.8476;319.4164;-0.8885;-1.4405;1.2415;0.0000;True;True;0.5027;1.0880;-1.0600;8.6004;137.3049;21.8208;-0.0412;1.1703;0.6500;0.0000;
57628;1.823358;15.1743;1.4624;0.1277;19.6098;96.6504;359.7438;True;True;0.0351;1.0168;-1.1031;33.6901;209.9745;322.5381;-1.4686;-2.7987;1.7894;0.0000;True;True;0.5026;1.0971;-1.0527;6.6374;143.9528;23.5718;0.0412;0.7811;0.7815;0.0000;
57630;1.851704;15.1706;1.4720;0.1346;18.5204;96.3210;359.3008;True;True;0.0154;0.9861;-1.0837;30.5330;190.9825;317.0078;-1.8999;-2.9846;2.0736;0.0000;True;True;0.5047;1.1018;-1.0430;4.8359;149.3183;21.3521;0.3011;0.3849;1.0444;0.0000;
57632;1.879183;15.1668;1.4833;0.1419;16.1306;95.8317;358.6259;True;True;-0.0089;0.9531;-1.0533;32.0869;192.2201;326.9685;-2.6056;-3.4215;3.3888;0.0000;True;True;0.5095;1.1025;-1.0327;2.9545;150.1820;16.7929;0.5451;-0.0335;0.9930;0.0000;
57634;1.906889;15.1624;1.4938;0.1488;13.4627;95.0511;359.1197;True;True;-0.0386;0.9183;-1.0206;33.6440;207.6940;346.8961;-3.2067;-3.5234;3.2219;0.0000;True;True;0.5151;1.0988;-1.0245;3.2600;149.6383;13.2028;0.5117;-0.4411;0.7623;0.0000;
57636;1.934811;15.1576;1.5005;0.1543;11.9096;94.4176;359.1350;True;True;-0.0761;0.8885;-0.9863;37.1215;230.0211;5.7973;-3.9085;-2.8177;3.5634;0.0000;True;True;0.5200;1.0938;-1.0192;4.7310;150.2836;10.8944;0.5143;-0.5275;0.4710;0.0000;
57638;1.962427;15.1523;1.5026;0.1587;12.6582;94.7930;358.8892;True;True;-0.1116;0.8671;-0.9474;46.3276;258.1636;15.0396;-3.3259;-1.8654;3.9495;0.0000;True;True;0.5266;1.0864;-1.0149;5.3793;150.3232;11.1209;0.6775;-0.8086;0.3965;0.0000;
57640;1.990278;15.1477;1.5017;0.1630;15.0014;95.0229;358.5889;True;True;-0.1357;0.8545;-0.9125;52.7442;273.9313;13.0287;-2.2023;-1.1650;3.3123;0.0000;True;True;0.5341;1.0754;-1.0139;7.0629;147.4398;12.7005;0.7879;-1.2185;-0.0179;0.0000;
57642;2.018641;15.1447;1.4991;0.1672;17.0792;94.6899;358.3222;True;True;-0.1514;0.8464;-0.8850;51.1028;279.4904;9.9498;-1.3250;-0.6420;2.5684;0.0000;True;True;0.5424;1.0609;-1.0139;10.9467;143.6432;14.9658;0.8467;-1.5483;-0.0081;0.0000;
57644;2.046033;15.1429;1.4951;0.1709;18.2431;94.1014;358.1294;True;True;-0.1585;0.8414;-0.8688;43.8104;284.5666;15.0095;-0.6227;-0.5378;1.3886;0.0000;True;True;0.5476;1.0450;-1.0142;14.6941;139.0912;15.9345;0.3773;-1.5252;-0.0336;0.0000;
57646;2.074065;15.1411;1.4911;0.1754;19.1425;92.5214;358.8009;True;True;-0.1586;0.8347;-0.8619;40.2267;282.7597;19.6246;0.2069;-0.7055;0.5058;0.0000;True;True;0.5487;1.0300;-1.0138;16.0345;134.1069;13.3580;0.0510;-1.5672;0.0747;0.0000;
57648;2.10195;15.1387;1.4837;0.1815;19.9679;89.1066;359.2718;True;True;-0.1503;0.8293;-0.8663;43.9281;277.9268;23.4394;0.9875;-0.4943;-0.7805;0.0000;True;True;0.5484;1.0132;-1.0121;17.7377;131.3197;11.6523;-0.0565;-1.7191;0.2087;0.0000;
57650;2.129896;15.1358;1.4747;0.1889;20.8637;84.0516;357.9637;True;True;-0.1360;0.8293;-0.8789;48.9311;263.3528;17.3918;1.5849;0.2399;-1.4079;0.0000;True;True;0.5507;0.9972;-1.0094;19.0871;127.5897;9.7909;0.3313;-1.5551;0.3239;0.0000;
57652;2.158304;15.1324;1.4662;0.1968;22.4102;78.5142;356.7336;True;True;-0.1172;0.8375;-0.8945;45.6721;244.8934;10.3113;1.9443;0.9417;-1.5115;0.0000;True;True;0.5581;0.9844;-1.0054;20.0705;120.0473;6.9967;0.9876;-1.1230;0.4864;0.0000;
57654;2.185273;15.1302;1.4584;0.2057;24.0278;72.8950;356.1838;True;True;-0.0998;0.8508;-0.9048;36.3904;227.9162;9.0266;1.5792;1.5009;-0.7607;0.0000;True;True;0.5760;0.9767;-0.9956;21.6071;111.7072;7.4932;2.1253;-0.6529;1.1570;0.0000;
57656;2.213884;15.1318;1.4523;0.2159;23.9937;68.4804;355.4383;True;True;-0.0920;0.8676;-0.9070;20.1439;217.9216;15.4213;0.6613;1.5213;-0.0762;0.0000;True;True;0.6021;0.9737;-0.9856;23.2365;101.8704;9.9717;2.8187;-0.1677;0.8583;0.0000;
57658;2.241468;15.1380;1.4491;0.2278;23.0865;66.0458;356.4576;True;True;-0.0892;0.8812;-0.8988;3.0250;215.3251;25.2002;0.2813;1.2513;1.1204;0.0000;True;True;0.6463;0.9800;-0.9799;27.1142;91.0937;9.5931;4.8802;0.8731;0.5936;0.0000;
57660;2.26949;15.1489;1.4466;0.2439;21.8649;64.8061;356.6983;True;True;-0.0921;0.8877;-0.8848;359.2607;211.9604;26.9295;-0.6024;0.5201;1.4062;0.0000;True;True;0.6978;0.9970;-0.9677;21.9210;72.2526;2.2670;5.0178;1.9602;1.0375;0.0000;
57662;2.297654;15.1644;1.4435;0.2626;20.1126;63.7616;357.0868;True;True;-0.1041;0.8924;-0.8676;5.7094;212.2387;22.3924;-1.1919;0.5149;1.8824;0.0000;True;True;0.7498;1.0177;-0.9677;10.4642;58.1748;0.3891;5.2684;2.0013;-0.5565;0.0000;
57664;2.324871;15.1817;1.4379;0.2830;18.7482;63.4217;357.0973;True;True;-0.1158;0.8961;-0.8449;5.6332;217.2175;22.6892;-1.1943;0.2539;2.3331;0.0000;True;True;0.8033;1.0322;-0.9729;359.6758;52.9371;0.7935;4.9642;1.2128;-0.5347;0.0000;
57666;2.352892;15.1998;1.4315;0.3044;18.2666;63.6589;356.0632;True;True;-0.1290;0.8914;-0.8215;3.9512;222.9750;23.8751;-1.3793;-0.7149;2.3819;0.0000;True;True;0.8287;1.0182;-0.9980;0.4221;51.8879;0.0000;1.8301;-2.6173;-3.7324;0.0000;
57668;2.38052;15.2164;1.4216;0.3243;17.6390;64.6669;356.3608;True;True;-0.1414;0.8773;-0.7979;6.8975;230.8236;24.7832;-1.1932;-1.5010;2.3053;0.0000;True;True;0.8380;0.9758;-1.0808;26.9786;85.1928;358.1708;-0.1021;-4.3031;-9.9232;0.0000;
57670;2.411034;15.2275;1.4144;0.3408;19.5937;65.9693;356.6754;True;True;-0.1499;0.8624;-0.7749;13.2036;235.6825;27.6901;-0.6897;-1.3696;2.3160;0.0000;True;True;0.7732;0.9744;-1.1627;43.0281;165.3529;49.0994;-8.2315;2.7123;-6.7524;0.0000;
