Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
2524;0.2425439;14.6908;1.5662;0.0547;7.7062;288.5970;356.0136;True;True;0.3460;1.2844;0.1316;332.3787;57.3710;348.7879;69.1972;256.8705;26.3154;0.0000;True;True;-0.2396;1.2967;0.1446;326.3183;305.7690;14.6176;-47.9160;259.3465;28.9152;0.0000;
2526;0.2622769;14.6859;1.5544;0.0444;13.6242;282.6885;355.3770;True;True;0.3459;1.2842;0.1312;331.9394;57.6372;348.3599;-0.0552;0.0371;0.0267;0.0000;True;True;-0.2390;1.2961;0.1437;326.7983;305.7851;15.5223;0.0763;-0.0645;-0.1172;0.0000;
2528;0.3083868;14.6826;1.5500;0.0388;16.1197;277.7178;354.5773;True;True;0.3440;1.2833;0.1311;330.1438;58.1671;350.2229;-0.1591;-0.0093;-0.0142;0.0000;True;True;-0.2376;1.2963;0.1427;326.5890;307.6133;15.0572;0.1560;0.0310;-0.1879;0.0000;
2530;0.3360897;14.6805;1.5464;0.0349;18.0646;274.7809;354.0512;True;True;0.3433;1.2831;0.1313;330.4469;57.3345;350.5465;-0.0993;-0.0225;0.0225;0.0000;True;True;-0.2375;1.2966;0.1405;325.8576;306.6866;15.1430;-0.0025;0.0287;-0.2953;0.0000;
2532;0.3691489;14.6789;1.5444;0.0312;19.1493;272.5964;353.5433;True;True;0.3418;1.2836;0.1304;329.4514;57.4689;350.6472;-0.1962;0.0759;-0.1174;0.0000;True;True;-0.2375;1.2969;0.1380;325.3215;305.8071;15.8587;0.0403;0.0169;-0.2839;0.0000;
2534;0.4022781;14.6769;1.5444;0.0299;19.2150;271.5700;352.9412;True;True;0.3412;1.2834;0.1295;328.1416;58.4029;350.7450;-0.0332;-0.0449;-0.0208;0.0000;True;True;-0.2372;1.2970;0.1361;325.6684;306.9395;15.7935;0.0037;-0.0111;-0.1872;0.0000;
2536;0.4332239;14.6753;1.5446;0.0276;18.7424;270.7859;353.0619;True;True;0.3412;1.2825;0.1314;328.9373;58.0573;350.9886;-0.0237;-0.0902;0.2203;0.0000;True;True;-0.2389;1.2963;0.1358;326.2897;307.1292;15.5200;-0.1815;-0.0592;0.0567;0.0000;
2538;0.4617254;14.6740;1.5448;0.0255;18.3976;269.2900;352.3683;True;True;0.3408;1.2820;0.1329;329.5880;56.8902;350.9737;0.0024;-0.0756;0.1713;0.0000;True;True;-0.2400;1.2944;0.1369;327.4612;307.5140;14.6763;-0.1360;-0.2100;0.1944;0.0000;
2540;0.4915153;14.6726;1.5447;0.0254;18.1614;268.8054;352.0918;True;True;0.3395;1.2811;0.1350;329.8101;56.7025;351.3096;-0.1122;-0.1187;0.2680;0.0000;True;True;-0.2420;1.2922;0.1385;328.3526;308.2829;14.8969;-0.2948;-0.2416;0.1958;0.0000;
2542;0.5209398;14.6710;1.5443;0.0280;18.1892;270.2134;352.4555;True;True;0.3371;1.2799;0.1387;329.1366;56.5044;352.8861;-0.2234;-0.1440;0.3809;0.0000;True;True;-0.2438;1.2902;0.1406;329.9420;308.8679;15.3459;-0.1788;-0.1960;0.2088;0.0000;
2544;0.5486847;14.6688;1.5439;0.0328;18.3197;273.5347;353.4642;True;True;0.3342;1.2780;0.1427;329.2763;54.9119;353.9263;-0.2988;-0.2261;0.3740;0.0000;True;True;-0.2443;1.2882;0.1419;330.2833;309.1991;15.4084;0.0043;-0.1959;0.0882;0.0000;
2546;0.5802405;14.6669;1.5426;0.0405;18.4190;278.6391;354.5285;True;True;0.3305;1.2751;0.1478;329.9969;53.7162;354.4547;-0.3779;-0.3444;0.6023;0.0000;True;True;-0.2441;1.2865;0.1447;330.2335;308.5302;15.3447;0.1066;-0.1507;0.3092;0.0000;
2548;0.6071192;14.6656;1.5408;0.0498;19.0148;285.0197;355.7468;True;True;0.3256;1.2700;0.1558;331.3538;51.2379;356.1180;-0.4875;-0.5646;0.8585;0.0000;True;True;-0.2420;1.2853;0.1496;329.9989;308.8678;14.7095;0.2728;-0.1184;0.5619;0.0000;
2550;0.6319268;14.6643;1.5389;0.0591;19.7907;291.6884;356.5861;True;True;0.3210;1.2610;0.1659;334.1386;47.1058;358.1020;-0.4164;-1.0321;1.1323;0.0000;True;True;-0.2382;1.2838;0.1565;329.9702;311.1199;13.0071;0.3686;-0.1498;0.7424;0.0000;
2552;0.6612262;14.6629;1.5360;0.0672;20.5056;297.7517;357.4722;True;True;0.3171;1.2425;0.1791;339.5539;42.0682;0.7389;-0.3586;-2.2630;1.4079;0.0000;True;True;-0.2332;1.2819;0.1658;330.4128;313.6265;10.6877;0.5211;-0.2326;0.9674;0.0000;
2554;0.6903858;14.6606;1.5321;0.0735;21.5456;302.6900;358.1860;True;True;0.3148;1.2121;0.1942;347.5508;36.8678;5.1297;-0.1663;-3.5010;1.6010;0.0000;True;True;-0.2274;1.2785;0.1771;330.9647;315.2509;10.6829;0.5955;-0.3793;1.2502;0.0000;
2556;0.7172639;14.6557;1.5269;0.0790;22.5417;306.5073;357.7530;True;True;0.3156;1.1664;0.2075;359.7567;32.5527;10.2804;0.1981;-4.9890;1.0862;0.0000;True;True;-0.2167;1.2719;0.1923;332.4962;317.8432;10.5150;1.1624;-0.7254;1.5704;0.0000;
2558;0.7462643;14.6455;1.5211;0.0852;22.1940;309.3319;356.8862;True;True;0.3204;1.1133;0.2147;10.3063;31.0566;15.1497;0.6011;-5.6699;0.5733;0.0000;True;True;-0.2024;1.2611;0.2084;332.8623;321.0550;9.1075;1.4742;-1.1969;1.5870;0.0000;
2560;0.7737144;14.6310;1.5135;0.0924;20.7518;311.2715;356.3321;True;True;0.3335;1.0555;0.2181;20.6994;32.2046;21.8436;1.5213;-5.5587;0.0493;0.0000;True;True;-0.1849;1.2427;0.2254;333.6918;324.0482;8.2102;1.7933;-2.0345;1.7368;0.0000;
2562;0.8015605;14.6134;1.5011;0.1007;19.5361;312.7451;356.8399;True;True;0.3566;0.9989;0.2168;25.1697;36.4190;25.5497;2.5121;-5.6007;-0.1235;0.0000;True;True;-0.1654;1.2173;0.2424;334.2140;326.7747;6.7767;1.9397;-2.5565;1.6796;0.0000;
2564;0.8303657;14.5930;1.4849;0.1108;19.5478;313.5484;357.3910;True;True;0.3891;0.9421;0.2173;29.9142;41.5142;29.0673;3.4575;-5.5995;0.0306;0.0000;True;True;-0.1446;1.1865;0.2589;335.8904;328.9628;5.5922;2.1207;-3.2856;1.6286;0.0000;
2566;0.8567449;14.5699;1.4670;0.1240;20.1949;313.7255;357.4460;True;True;0.4291;0.8858;0.2173;37.2663;48.4719;30.0062;4.0676;-5.5320;0.0194;0.0000;True;True;-0.1240;1.1496;0.2742;340.4282;332.4659;5.2772;2.0224;-3.8445;1.4548;0.0000;
2568;0.888749;14.5454;1.4459;0.1407;20.2844;313.1173;357.8687;True;True;0.4683;0.8331;0.2193;42.0217;56.4459;35.0825;3.9244;-5.3690;0.4214;0.0000;True;True;-0.1033;1.1090;0.2846;344.9938;334.3333;3.7921;2.0895;-4.0821;0.9320;0.0000;
2570;0.9122187;14.5199;1.4216;0.1613;20.1448;312.2291;357.8151;True;True;0.5071;0.7901;0.2288;47.6017;64.5932;44.9659;4.0248;-3.9842;0.9220;0.0000;True;True;-0.0816;1.0671;0.2920;348.2422;336.5489;2.1646;2.1504;-4.2390;0.7093;0.0000;
2572;0.9408307;14.4942;1.3944;0.1849;20.6214;312.0255;357.2718;True;True;0.5462;0.7613;0.2405;44.1624;64.0586;42.2045;3.9085;-2.9080;1.2187;0.0000;True;True;-0.0618;1.0250;0.2972;351.2505;339.8911;0.2210;1.8885;-4.2369;0.4559;0.0000;
