Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
10524;0.01490922;14.5534;1.5576;-0.0511;18.4629;273.9588;357.9774;True;True;0.2199;1.1227;0.2581;359.7275;26.6290;5.3964;43.9831;224.5410;51.6291;0.0000;True;True;-0.3080;1.1360;0.2719;354.0950;322.2207;347.9757;-61.5950;227.2022;54.3869;0.0000;
10526;0.04227563;14.5512;1.5575;-0.0502;18.5551;274.0886;357.9554;True;True;0.2215;1.1229;0.2610;359.8943;26.8408;5.3232;0.1528;0.0411;0.2812;0.0000;True;True;-0.3073;1.1362;0.2741;354.1483;322.1515;347.9163;0.0638;0.0226;0.2143;0.0000;
10528;0.07245719;14.5489;1.5574;-0.0492;18.6174;274.2618;357.9364;True;True;0.2226;1.1236;0.2636;359.8659;26.9957;5.3073;0.1038;0.0612;0.2614;0.0000;True;True;-0.3065;1.1365;0.2764;354.3467;322.2912;348.0185;0.0939;0.0305;0.2231;0.0000;
10530;0.09685115;14.5468;1.5570;-0.0481;18.7194;274.3982;357.9501;True;True;0.2232;1.1242;0.2658;359.8277;26.9318;5.2159;0.0531;0.0792;0.2002;0.0000;True;True;-0.3054;1.1370;0.2781;353.9998;322.4219;347.7610;0.1211;0.0720;0.1554;0.0000;
10532;0.1265729;14.5450;1.5568;-0.0473;18.9228;274.4463;357.9352;True;True;0.2233;1.1252;0.2676;359.6583;26.8819;5.2159;0.0007;0.0950;0.1676;0.0000;True;True;-0.3047;1.1372;0.2802;353.9482;322.4510;347.7404;0.0775;0.0073;0.2115;0.0000;
10534;0.1534538;14.5431;1.5565;-0.0466;19.0044;274.4551;357.8272;True;True;0.2232;1.1262;0.2691;359.4615;26.7919;5.2715;-0.0367;0.0895;0.1291;0.0000;True;True;-0.3039;1.1373;0.2822;354.1862;322.5140;347.7979;0.0790;0.0082;0.2003;0.0000;
10536;0.1808316;14.5413;1.5562;-0.0460;18.9948;274.4165;357.7512;True;True;0.2230;1.1267;0.2706;359.4198;26.7005;5.2168;-0.0216;0.0332;0.1496;0.0000;True;True;-0.3028;1.1379;0.2838;354.1266;322.5325;347.8095;0.1157;0.0664;0.1602;0.0000;
10538;0.2093109;14.5395;1.5560;-0.0460;18.7810;274.0518;357.5529;True;True;0.2228;1.1269;0.2720;359.3315;26.6864;5.3510;-0.0295;0.0304;0.1382;0.0000;True;True;-0.3014;1.1387;0.2853;353.8250;322.6425;347.7493;0.1425;0.0963;0.1403;0.0000;
10540;0.2371179;14.5375;1.5559;-0.0472;17.9021;272.6439;356.7883;True;True;0.2225;1.1270;0.2737;359.2246;26.4741;5.3560;-0.0238;0.0025;0.1854;0.0000;True;True;-0.3004;1.1400;0.2864;353.6271;322.9920;348.5192;0.0855;0.1227;0.1119;0.0000;
10542;0.2655261;14.5354;1.5556;-0.0497;15.9807;269.9951;355.7079;True;True;0.2224;1.1278;0.2757;358.9501;25.9376;4.8091;0.0082;0.1074;0.2066;0.0000;True;True;-0.2992;1.1420;0.2874;353.7928;323.5977;349.2984;0.1421;0.2181;0.0846;0.0000;
10544;0.2934538;14.5335;1.5556;-0.0533;13.6592;266.2226;355.0087;True;True;0.2230;1.1279;0.2790;358.3969;25.2975;3.4862;0.0609;-0.0335;0.3663;0.0000;True;True;-0.2989;1.1465;0.2887;353.2708;323.7335;348.9124;0.0524;0.5371;0.0373;0.0000;
10546;0.3208267;14.5323;1.5559;-0.0575;11.2811;261.9658;354.7575;True;True;0.2242;1.1265;0.2840;358.1958;24.8278;2.5631;0.1628;-0.1681;0.5465;0.0000;True;True;-0.3001;1.1511;0.2892;352.3098;323.8626;349.8428;-0.1844;0.4384;0.1191;0.0000;
10548;0.3477837;14.5319;1.5557;-0.0623;9.2524;257.1787;354.8717;True;True;0.2266;1.1243;0.2913;358.7406;24.2471;1.0887;0.2695;-0.2113;0.8105;0.0000;True;True;-0.3035;1.1577;0.2919;352.5186;323.0743;350.8730;-0.3544;0.7411;0.2551;0.0000;
10550;0.375291;14.5301;1.5552;-0.0665;7.2075;251.9415;355.8492;True;True;0.2295;1.1225;0.3016;359.8380;23.4263;357.9695;0.2774;-0.1711;1.1133;0.0000;True;True;-0.3085;1.1676;0.2959;351.0392;321.8735;350.5086;-0.5533;1.0889;0.4264;0.0000;
10552;0.4034234;14.5265;1.5513;-0.0702;4.2686;246.7881;357.6515;True;True;0.2306;1.1207;0.3153;0.5936;22.0567;355.5164;0.0512;-0.1519;1.4538;0.0000;True;True;-0.3164;1.1827;0.3029;346.2723;320.3449;347.6816;-0.8409;1.6634;0.7977;0.0000;
10554;0.4319291;14.5212;1.5398;-0.0742;0.6296;242.2626;359.2976;True;True;0.2275;1.1212;0.3301;359.0323;20.4980;357.0192;-0.4810;0.1579;1.4894;0.0000;True;True;-0.3263;1.2016;0.3163;339.8659;319.5991;344.4659;-1.0184;2.0442;1.5876;0.0000;
10556;0.4609402;14.5132;1.5240;-0.0787;359.4263;238.8183;0.7964;True;True;0.2214;1.1225;0.3446;354.1882;18.2248;1.2032;-0.6590;0.0782;1.4054;0.0000;True;True;-0.3392;1.2251;0.3361;330.7622;321.4847;338.4995;-1.5065;2.4278;2.1350;0.0000;
10558;0.4862475;14.4989;1.5162;-0.0850;1.0369;236.5222;2.2064;True;True;0.2160;1.1175;0.3597;351.4023;16.8210;5.9279;-0.5053;-0.5888;1.5651;0.0000;True;True;-0.3677;1.2475;0.3660;329.6696;319.3925;339.3344;-3.1534;2.3015;3.3304;0.0000;
10560;0.5171052;14.4833;1.5098;-0.0944;0.3828;234.7314;1.4919;True;True;0.2144;1.1157;0.3742;352.6366;16.4971;7.7606;-0.1302;-0.0168;1.3979;0.0000;True;True;-0.3966;1.2799;0.4027;331.1342;315.5567;339.6999;-2.6940;3.6100;3.7213;0.0000;
10562;0.5417995;14.4623;1.5070;-0.1079;359.1060;233.8480;1.2609;True;True;0.2122;1.1150;0.3860;353.8615;18.4344;5.0234;-0.2844;-0.1026;1.1205;0.0000;True;True;-0.4236;1.3192;0.4417;327.6581;313.9852;337.0082;-2.8043;4.1382;4.1076;0.0000;
10564;0.5702014;14.4377;1.5063;-0.1247;357.2270;234.1177;1.5844;True;True;0.2073;1.1143;0.3940;354.9204;19.4493;3.9435;-0.5740;-0.1312;0.7022;0.0000;True;True;-0.4527;1.3641;0.4817;323.7952;313.0607;333.5433;-2.9656;4.5381;4.0170;0.0000;
10566;0.5978556;14.4121;1.5097;-0.1447;355.8518;235.0126;1.4940;True;True;0.2001;1.1117;0.4008;355.6560;20.7875;6.5088;-0.6954;-0.3071;0.6903;0.0000;True;True;-0.4847;1.4097;0.5262;322.7259;310.8824;333.4917;-3.1981;4.5901;4.5320;0.0000;
10568;0.6264602;14.3861;1.5137;-0.1664;354.8781;236.0118;1.3762;True;True;0.1937;1.1088;0.4067;358.0181;21.6920;8.1604;-0.6295;-0.2414;0.5826;0.0000;True;True;-0.5177;1.4569;0.5725;325.0085;310.0624;332.5764;-3.3485;4.7589;4.5551;0.0000;
10570;0.6532376;14.3605;1.5158;-0.1883;353.8600;237.2211;0.8658;True;True;0.1885;1.1081;0.4129;0.2426;23.2960;8.1054;-0.5183;-0.0211;0.6004;0.0000;True;True;-0.5509;1.5065;0.6126;325.9981;306.4854;336.3477;-3.3007;4.8547;3.8046;0.0000;
10572;0.6818685;14.3360;1.5145;-0.2093;352.8716;238.4203;0.3620;True;True;0.1828;1.1093;0.4190;1.3897;25.7737;7.5115;-0.6194;0.1913;0.5898;0.0000;True;True;-0.5842;1.5495;0.6517;324.7932;299.3419;340.0030;-3.2611;4.1252;3.9717;0.0000;
10574;0.7117848;14.3139;1.5085;-0.2281;352.7382;239.5595;359.9105;True;True;0.1749;1.1118;0.4260;1.2847;27.3601;8.1537;-0.8924;0.3127;0.7052;0.0000;True;True;-0.6157;1.5867;0.6893;323.9810;294.4830;337.8270;-3.1002;3.4962;3.5739;0.0000;
10576;0.7356841;14.2924;1.4994;-0.2442;352.8986;240.6874;359.2756;True;True;0.1668;1.1139;0.4331;359.1121;27.4718;10.5583;-0.7446;0.1646;0.6628;0.0000;True;True;-0.6441;1.6143;0.7172;326.1902;290.2411;336.4681;-2.6729;2.4597;2.3199;0.0000;
