Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
1135;0.3353;1;En movimiento;6.4679;1.1773;-1.1033
1140;0.4229;1;En movimiento;6.9583;1.1741;-1.1140
1145;0.5027;1;En movimiento;7.3736;1.1695;-1.1230
1150;0.5770;1;En movimiento;7.7679;1.1654;-1.1316
1155;0.6486;1;En movimiento;8.1510;1.1619;-1.1400
1160;0.7190;1;En movimiento;8.5246;1.1583;-1.1481
1165;0.7894;1;En movimiento;8.8960;1.1547;-1.1562
1170;0.8587;1;En movimiento;9.2690;1.1512;-1.1643
1175;0.9283;1;En movimiento;9.6367;1.1477;-1.1723
1180;0.9982;1;En movimiento;10.0097;1.1443;-1.1805
1185;1.0679;1;En movimiento;10.3787;1.1410;-1.1885
1190;1.1374;1;En movimiento;10.7478;1.1377;-1.1965
1195;1.2075;1;En movimiento;11.1172;1.1345;-1.2046
1200;1.2770;1;En movimiento;11.4863;1.1313;-1.2126
1205;1.3469;1;En movimiento;11.8557;1.1283;-1.2207
1210;1.4164;1;En movimiento;12.2261;1.1779;-1.2287
1215;1.4858;1;En movimiento;12.5927;1.1229;-1.2367
1220;1.5556;1;En movimiento;12.9632;1.1200;-1.2448
1225;1.6249;1;En movimiento;13.3344;1.1172;-1.2529
1230;1.6945;1;En movimiento;13.7050;1.1145;-1.2609
1235;1.7646;1;En movimiento;14.0724;1.1118;-1.2689
1240;1.8343;1;En movimiento;14.4426;1.1091;-1.2770
1241;1.8485;1;Parada;14.5911;1.2510;-1.2802
1335;3.1576;2;En movimiento;17.6300;0.0500;0.0000
1340;3.2269;2;En movimiento;7.9672;1.1601;3.0006
1345;3.2968;2;En movimiento;8.3243;1.1602;2.8126
1350;3.3665;2;En movimiento;8.6780;1.1602;2.6266
1355;3.4359;2;En movimiento;9.0314;1.1603;2.4406
1360;3.5057;2;En movimiento;9.3879;1.1605;2.2530
1365;3.5749;2;En movimiento;9.7388;1.1412;2.0684
1370;3.6451;2;En movimiento;10.0950;1.1382;1.8810
1375;3.7146;2;En movimiento;10.4483;1.1352;1.6951
1380;3.7848;2;En movimiento;10.8031;1.1323;1.5085
1385;3.8542;2;En movimiento;11.1558;1.1294;1.3229
1390;3.9237;2;En movimiento;11.5107;1.1266;1.1361
1395;3.9931;2;En movimiento;11.8653;1.1239;0.9496
1400;4.0629;2;En movimiento;12.2217;1.1213;0.7620
1405;4.1329;2;En movimiento;12.5776;1.1188;0.5748
1410;4.2030;2;En movimiento;12.9368;1.1164;0.3858
1415;4.2729;2;En movimiento;13.2888;1.1139;0.2006
1420;4.3427;2;En movimiento;13.6469;1.1116;0.0122
1425;4.4127;2;En movimiento;14.0006;1.1092;-0.1739
1429;4.4686;2;Parada;14.3349;1.2435;-0.4063
1555;6.2265;3;En movimiento;4.7370;1.1551;-0.5773
1560;6.2933;3;En movimiento;5.0919;1.1641;-0.5408
1565;6.3625;3;En movimiento;5.4492;1.1734;-0.5041
1570;6.4321;3;En movimiento;5.8066;1.1828;-0.4674
1575;6.5019;3;En movimiento;6.1649;1.1922;-0.4306
1580;6.5715;3;En movimiento;6.5196;1.2192;-0.3941
1585;6.6411;3;En movimiento;6.8779;1.2321;-0.3573
1590;6.7103;3;En movimiento;7.2325;1.2214;-0.3209
1595;6.7799;3;En movimiento;7.5911;1.2311;-0.2840
1600;6.8501;3;En movimiento;7.9478;1.2409;-0.2474
1605;6.9193;3;En movimiento;8.3040;1.2506;-0.2108
1610;6.9894;3;En movimiento;8.6625;1.2606;-0.1739
1615;7.0585;3;En movimiento;9.0142;1.2703;-0.1378
1620;7.1282;3;En movimiento;9.3727;1.2803;-0.1010
1625;7.1983;3;En movimiento;9.7309;1.2905;-0.0642
1630;7.2682;3;En movimiento;10.0892;1.3007;-0.0273
1635;7.3378;3;En movimiento;10.4462;1.3109;0.0093
1640;7.4076;3;En movimiento;10.8036;1.3212;0.0461
1645;7.4770;3;En movimiento;11.1630;1.3317;0.0830
1650;7.5468;3;En movimiento;11.5179;1.4034;0.1195
1655;7.6163;3;En movimiento;11.8736;1.4168;0.1560
1660;7.6861;3;En movimiento;12.2308;1.4303;0.1927
1665;7.7554;3;En movimiento;12.5871;1.3740;0.2293
1670;7.8249;3;En movimiento;12.9439;1.3847;0.2660
1675;7.8945;3;En movimiento;13.3001;1.3953;0.3026
1680;7.9649;3;En movimiento;13.6563;1.4061;0.3392
1685;8.0340;3;En movimiento;14.0135;1.4169;0.3759
1688;8.0757;3;Parada;14.2990;1.5936;0.4052
1760;9.0778;4;En movimiento;17.6300;0.0611;0.0000
1765;9.1473;4;En movimiento;8.1868;1.1694;2.9137
1770;9.2174;4;En movimiento;8.5494;1.1858;2.8382
1775;9.2870;4;En movimiento;8.9041;1.2017;2.7644
1780;9.3566;4;En movimiento;9.2644;1.2316;2.6894
1785;9.4262;4;En movimiento;9.6220;1.2512;2.6150
1790;9.4962;4;En movimiento;9.9815;1.2709;2.5402
1795;9.5656;4;En movimiento;10.3389;1.2678;2.4658
1800;9.6351;4;En movimiento;10.6974;1.2843;2.3912
1805;9.7048;4;En movimiento;11.0559;1.3009;2.3166
1810;9.7746;4;En movimiento;11.4140;1.3175;2.2421
1815;9.8445;4;En movimiento;11.7707;1.3341;2.1679
1820;9.9139;4;En movimiento;12.1289;1.3509;2.0933
1825;9.9838;4;En movimiento;12.4891;1.3678;2.0184
1830;10.0539;4;En movimiento;12.8473;1.3847;1.9439
1835;10.1230;4;En movimiento;13.2051;1.4017;1.8694
1840;10.1927;4;En movimiento;13.5620;1.4186;1.7951
1845;10.2622;4;En movimiento;13.9213;1.4358;1.7204
1850;10.3321;4;En movimiento;14.2794;1.4529;1.6459
1855;10.4017;4;En movimiento;14.6394;1.5311;1.5709
1858;10.4435;4;Parada;14.9244;1.6103;1.5116
1960;11.8635;5;En movimiento;17.6300;0.0500;0.0000
1965;11.9326;5;En movimiento;8.1258;1.1664;3.6320
1970;12.0025;5;En movimiento;8.4772;1.1636;3.4086
1975;12.0720;5;En movimiento;8.8230;1.1608;3.1887
1980;12.1417;5;En movimiento;9.1722;1.1717;2.9666
1985;12.2114;5;En movimiento;9.5197;1.1724;2.7457
1990;12.2810;5;En movimiento;9.8691;1.1732;2.5235
1995;12.3509;5;En movimiento;10.2173;1.1740;2.3021
2000;12.4202;5;En movimiento;10.5668;1.1488;2.0799
2005;12.4899;5;En movimiento;10.9138;1.1465;1.8593
2010;12.5597;5;En movimiento;11.2623;1.1442;1.6377
2015;12.6291;5;En movimiento;11.6096;1.1420;1.4169
2020;12.6986;5;En movimiento;11.9573;1.1398;1.1957
2025;12.7684;5;En movimiento;12.3043;1.1377;0.9751
2030;12.8380;5;En movimiento;12.6555;1.1357;0.7518
2035;12.9077;5;En movimiento;13.0027;1.1338;0.5311
2040;12.9773;5;En movimiento;13.3503;1.1319;0.3100
2045;13.0469;5;En movimiento;13.6982;1.1300;0.0888
2049;13.1026;5;Parada;14.0474;1.2438;-0.1333
2155;14.5780;6;En movimiento;5.0099;1.1695;-1.2357
2160;14.6482;6;En movimiento;5.3690;1.1794;-1.1710
2165;14.7176;6;En movimiento;5.7293;1.1894;-1.1061
2170;14.7879;6;En movimiento;6.0918;1.1996;-1.0408
2175;14.8571;6;En movimiento;6.4538;1.2099;-0.9755
2180;14.9281;6;En movimiento;6.8148;1.2202;-0.9105
2185;14.9961;6;En movimiento;7.1767;1.2529;-0.8453
2190;15.0659;6;En movimiento;7.5368;1.2665;-0.7804
2195;15.1353;6;En movimiento;7.8990;1.2522;-0.7151
2200;15.2053;6;En movimiento;8.2599;1.2627;-0.6501
2205;15.2745;6;En movimiento;8.6206;1.2733;-0.5851
2210;15.3443;6;En movimiento;8.9818;1.2840;-0.5200
2215;15.4139;6;En movimiento;9.3424;1.2948;-0.4550
2220;15.4840;6;En movimiento;9.7043;1.3056;-0.3898
2225;15.5530;6;En movimiento;10.0658;1.3165;-0.3247
2230;15.6227;6;En movimiento;10.4271;1.3275;-0.2596
2235;15.6924;6;En movimiento;10.7880;1.3385;-0.1945
2240;15.7619;6;En movimiento;11.1492;1.3496;-0.1294
2245;15.8317;6;En movimiento;11.5113;1.4206;-0.0642
2250;15.9011;6;En movimiento;11.8727;1.4348;0.0009
2255;15.9706;6;En movimiento;12.2348;1.4491;0.0662
2260;16.0400;6;En movimiento;12.5955;1.3953;0.1312
2265;16.1095;6;En movimiento;12.9555;1.4066;0.1961
2270;16.1798;6;En movimiento;13.3164;1.4181;0.2611
2275;16.2494;6;En movimiento;13.6772;1.4296;0.3261
2278;16.2909;6;Parada;13.9674;1.5979;0.3784
2330;17.0150;7;En movimiento;17.6300;0.0500;0.0000
2335;17.0847;7;En movimiento;5.2809;1.1804;-1.7227
2340;17.1547;7;En movimiento;5.6929;1.1968;-1.6008
2345;17.2238;7;En movimiento;6.1026;1.2131;-1.4796
2350;17.2938;7;En movimiento;6.5145;1.2296;-1.3577
2355;17.3633;7;En movimiento;6.9255;1.2461;-1.2361
2360;17.4328;7;En movimiento;7.3382;1.2628;-1.1140
2365;17.5027;7;En movimiento;7.7510;1.2796;-0.9919
2370;17.5719;7;En movimiento;8.1573;1.2960;-0.8717
2375;17.6418;7;En movimiento;8.5688;1.3428;-0.7500
2380;17.7113;7;En movimiento;8.9783;1.3627;-0.6288
2385;17.7810;7;En movimiento;9.3909;1.3830;-0.5067
2390;17.8504;7;En movimiento;9.8004;1.3642;-0.3856
2395;17.9200;7;En movimiento;10.2123;1.3813;-0.2637
2400;17.9898;7;En movimiento;10.6217;1.3983;-0.1426
2405;18.0594;7;En movimiento;11.0324;1.4155;-0.0211
2410;18.1292;7;En movimiento;11.4432;1.4327;0.1004
2415;18.1987;7;En movimiento;11.8532;1.4500;0.2217
2420;18.2683;7;En movimiento;12.2641;1.4674;0.3433
2425;18.3378;7;En movimiento;12.6754;1.4848;0.4650
2430;18.4076;7;En movimiento;13.0851;1.5023;0.5862
2435;18.4771;7;En movimiento;13.4960;1.5198;0.7077
2440;18.5467;7;En movimiento;13.9075;1.6073;0.8295
2442;18.5745;7;Parada;14.1533;1.6910;0.9022
2495;19.3157;8;En movimiento;7.3886;1.1535;4.2253
2500;19.3820;8;En movimiento;7.7370;1.1529;4.0490
2505;19.4519;8;En movimiento;8.0862;1.1524;3.8724
2510;19.5214;8;En movimiento;8.4357;1.1628;3.6956
2515;19.5911;8;En movimiento;8.7835;1.1657;3.5197
2520;19.6606;8;En movimiento;9.1335;1.1688;3.3426
2525;19.7301;8;En movimiento;9.4815;1.1516;3.1666
2530;19.7997;8;En movimiento;9.8320;1.1514;2.9893
2535;19.8695;8;En movimiento;10.1788;1.1513;2.8139
2540;19.9393;8;En movimiento;10.5287;1.1512;2.6369
2545;20.0087;8;En movimiento;10.8763;1.1512;2.4610
2550;20.0781;8;En movimiento;11.2259;1.1513;2.2842
2555;20.1480;8;En movimiento;11.5739;1.1514;2.1082
2560;20.2175;8;En movimiento;11.9240;1.1517;1.9311
2565;20.2873;8;En movimiento;12.2724;1.1519;1.7548
2570;20.3570;8;En movimiento;12.6222;1.1523;1.5779
2575;20.4266;8;En movimiento;12.9720;1.2051;1.4010
2580;20.4961;8;En movimiento;13.3201;1.2086;1.2249
2585;20.5656;8;En movimiento;13.6677;1.1543;1.0491
2590;20.6349;8;En movimiento;14.0175;1.1549;0.8721
2592;20.6635;8;Parada;14.2285;1.2812;0.7654
2650;21.4705;9;En movimiento;5.2190;1.1664;-0.0987
2655;21.5399;9;En movimiento;5.5989;1.1618;-0.0511
2660;21.6097;9;En movimiento;5.9802;1.1589;-0.0033
2665;21.6790;9;En movimiento;6.3619;1.1560;0.0445
2670;21.7490;9;En movimiento;6.7421;1.1532;0.0922
2675;21.8189;9;En movimiento;7.1247;1.1504;0.1402
2680;21.8884;9;En movimiento;7.5068;1.1478;0.1881
2685;21.9582;9;En movimiento;7.8896;1.1452;0.2361
2690;22.0277;9;En movimiento;8.2718;1.1427;0.2840
2695;22.0973;9;En movimiento;8.6548;1.1402;0.3320
2700;22.1670;9;En movimiento;9.0352;1.1378;0.3797
2705;22.2366;9;En movimiento;9.4173;1.1736;0.4276
2710;22.3063;9;En movimiento;9.8004;1.1745;0.4756
2715;22.3757;9;En movimiento;10.1807;1.1317;0.5233
2720;22.4452;9;En movimiento;10.5632;1.1296;0.5712
2725;22.5146;9;En movimiento;10.9441;1.1275;0.6190
2730;22.5844;9;En movimiento;11.3239;1.1254;0.6666
2735;22.6543;9;En movimiento;11.7066;1.1235;0.7146
2740;22.7238;9;En movimiento;12.0870;1.1216;0.7623
2745;22.7944;9;En movimiento;12.4710;1.1198;0.8104
2750;22.8630;9;En movimiento;12.8555;1.1181;0.8586
2755;22.9326;9;En movimiento;13.2349;1.1164;0.9062
2760;23.0024;9;En movimiento;13.6173;1.1148;0.9541
2763;23.0440;9;Parada;13.9229;1.2609;0.9925
2795;23.4890;10;En movimiento;8.3779;1.1571;-3.1869
2800;23.5588;10;En movimiento;8.7832;1.1530;-3.0724
2805;23.6287;10;En movimiento;9.1890;1.1491;-2.9578
2810;23.6983;10;En movimiento;9.5981;1.1452;-2.8422
2815;23.7680;10;En movimiento;10.0027;1.1413;-2.7279
2820;23.8376;10;En movimiento;10.4073;1.1376;-2.6136
2825;23.9072;10;En movimiento;10.8153;1.1339;-2.4983
2830;23.9767;10;En movimiento;11.2186;1.1562;-2.3844
2835;24.0465;10;En movimiento;11.6239;1.1559;-2.2699
2840;24.1161;10;En movimiento;12.0299;1.1556;-2.1552
2845;24.1861;10;En movimiento;12.4378;1.1554;-2.0400
2850;24.2553;10;En movimiento;12.8440;1.1171;-1.9252
2855;24.3250;10;En movimiento;13.2483;1.1138;-1.8110
2860;24.3949;10;En movimiento;13.6568;1.1106;-1.6956
2865;24.4645;10;En movimiento;14.0587;1.1073;-1.5821
2870;24.5334;10;En movimiento;14.4619;1.1042;-1.4682
2873;24.5749;10;Parada;14.7848;1.2086;-1.3769
2925;25.3022;11;En movimiento;4.9105;1.1515;-1.2258
2930;25.3692;11;En movimiento;5.3485;1.1505;-1.1490
2935;25.4388;11;En movimiento;5.7926;1.1486;-1.0711
2940;25.5087;11;En movimiento;6.2347;1.1466;-0.9936
2945;25.5779;11;En movimiento;6.6790;1.1448;-0.9158
2950;25.6477;11;En movimiento;7.1207;1.1430;-0.8383
2955;25.7172;11;En movimiento;7.5662;1.1413;-0.7603
2960;25.7872;11;En movimiento;8.0080;1.1397;-0.6828
2965;25.8569;11;En movimiento;8.4494;1.1381;-0.6054
2970;25.9264;11;En movimiento;8.8935;1.1674;-0.5276
2975;25.9954;11;En movimiento;9.3332;1.1358;-0.4505
2980;26.0650;11;En movimiento;9.7777;1.1344;-0.3726
2985;26.1345;11;En movimiento;10.2207;1.1331;-0.2950
2990;26.2045;11;En movimiento;10.6643;1.1319;-0.2172
2995;26.2737;11;En movimiento;11.1033;1.1306;-0.1403
3000;26.3437;11;En movimiento;11.5448;1.1295;-0.0629
3005;26.4132;11;En movimiento;11.9885;1.1285;0.0149
3010;26.4831;11;En movimiento;12.4323;1.1275;0.0927
3015;26.5528;11;En movimiento;12.8747;1.1266;0.1702
3020;26.6222;11;En movimiento;13.3177;1.1257;0.2479
3025;26.6918;11;En movimiento;13.7595;1.1896;0.3253
3025;26.6918;11;Parada;13.8487;1.2553;0.3410
3050;27.0423;12;En movimiento;18.0400;0.4375;-0.2900
3055;27.1094;12;En movimiento;5.3110;1.1715;-0.4733
3060;27.1790;12;En movimiento;5.7627;1.1923;-0.4040
3065;27.2487;12;En movimiento;6.2106;1.2129;-0.3352
3070;27.3184;12;En movimiento;6.6608;1.2337;-0.2660
3075;27.3881;12;En movimiento;7.1093;1.2545;-0.1971
3080;27.4578;12;En movimiento;7.5578;1.2753;-0.1282
3085;27.5277;12;En movimiento;8.0067;1.2963;-0.0592
3090;27.5969;12;En movimiento;8.4570;1.3174;0.0100
3095;27.6661;12;En movimiento;8.9042;1.3690;0.0787
