Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
1945;0.2840;1;En movimiento;17.6300;0.0639;0.0000
1950;0.3807;1;En movimiento;9.6769;1.2023;0.0186
1955;0.4539;1;En movimiento;10.0521;1.1964;0.0252
1960;0.5311;1;En movimiento;10.4870;1.1963;0.0328
1965;0.6043;1;En movimiento;10.8988;1.1957;0.0400
1970;0.6755;1;En movimiento;11.2912;1.1953;0.0469
1975;0.7464;1;En movimiento;11.6820;1.2166;0.0537
1980;0.8164;1;En movimiento;12.0700;1.2196;0.0605
1985;0.8858;1;En movimiento;12.4578;1.2226;0.0673
1990;0.9551;1;En movimiento;12.8376;1.1942;0.0740
1995;1.0249;1;En movimiento;13.2257;1.1941;0.0808
2000;1.0945;1;En movimiento;13.6082;1.1939;0.0875
2003;1.1367;1;Parada;13.9190;1.2751;0.0929
2075;2.1397;2;En movimiento;17.6300;0.0500;0.0000
2080;2.2095;2;En movimiento;8.1127;1.1782;-0.4637
2085;2.2789;2;En movimiento;8.5691;1.2014;-0.3988
2090;2.3488;2;En movimiento;9.0239;1.2245;-0.3341
2095;2.4186;2;En movimiento;9.4782;1.2477;-0.2695
2100;2.4882;2;En movimiento;9.9276;1.2705;-0.2056
2105;2.5574;2;En movimiento;10.3830;1.2939;-0.1409
2110;2.6276;2;En movimiento;10.8341;1.3170;-0.0767
2115;2.6968;2;En movimiento;11.2878;1.3671;-0.0122
2120;2.7668;2;En movimiento;11.7404;1.3937;0.0521
2125;2.8361;2;En movimiento;12.1942;1.4205;0.1167
2130;2.9057;2;En movimiento;12.6478;1.4116;0.1812
2135;2.9751;2;En movimiento;13.1022;1.4353;0.2458
2140;3.0450;2;En movimiento;13.5559;1.4590;0.3103
2143;3.0868;2;Parada;13.9173;1.5676;0.3617
2215;4.0925;3;En movimiento;17.6300;0.0637;0.0000
2220;4.1591;3;En movimiento;8.2382;1.1963;-0.2373
2225;4.2291;3;En movimiento;8.6829;1.2229;-0.1429
2230;4.2990;3;En movimiento;9.1256;1.2494;-0.0490
2235;4.3687;3;En movimiento;9.5722;1.2763;0.0457
2240;4.4383;3;En movimiento;10.0186;1.3032;0.1404
2245;4.5082;3;En movimiento;10.4626;1.3300;0.2346
2250;4.5776;3;En movimiento;10.9096;1.3572;0.3294
2255;4.6472;3;En movimiento;11.3566;1.3844;0.4242
2260;4.7170;3;En movimiento;11.7990;1.4113;0.5181
2265;4.7870;3;En movimiento;12.2465;1.4387;0.6130
2270;4.8566;3;En movimiento;12.6898;1.5019;0.7070
2275;4.9268;3;En movimiento;13.1351;1.5324;0.8015
2280;4.9965;3;En movimiento;13.5818;1.5630;0.8963
2282;5.0245;3;Parada;13.8507;1.5817;0.9533
2355;6.0415;4;En movimiento;8.0660;1.1686;0.5938
2360;6.1103;4;En movimiento;8.4986;1.1569;0.4951
2365;6.1801;4;En movimiento;8.9505;1.1460;0.3919
2370;6.2497;4;En movimiento;9.4033;1.1351;0.2885
2375;6.3194;4;En movimiento;9.8509;1.1244;0.1863
2380;6.3893;4;En movimiento;10.3038;1.1136;0.0829
2385;6.4587;4;En movimiento;10.7551;1.1030;-0.0201
2390;6.5287;4;En movimiento;11.2065;1.0924;-0.1232
2395;6.5985;4;En movimiento;11.6612;1.0819;-0.2270
2400;6.6684;4;En movimiento;12.1110;1.0715;-0.3297
2405;6.7377;4;En movimiento;12.5625;1.0611;-0.4328
2410;6.8071;4;En movimiento;13.0125;1.0508;-0.5355
2415;6.8768;4;En movimiento;13.4659;1.0812;-0.6390
2418;6.9187;4;Parada;13.8280;1.1185;-0.7217
2490;7.9239;5;En movimiento;8.1335;1.1608;1.9613
2495;7.9899;5;En movimiento;8.5901;1.1655;1.7725
2500;8.0603;5;En movimiento;9.0515;1.1696;1.5817
2505;8.1297;5;En movimiento;9.5114;1.1738;1.3916
2510;8.1997;5;En movimiento;9.9728;1.1780;1.2008
2515;8.2693;5;En movimiento;10.4300;1.1823;1.0118
2520;8.3384;5;En movimiento;10.8881;1.1866;0.8224
2525;8.4086;5;En movimiento;11.3531;1.1912;0.6302
2530;8.4780;5;En movimiento;11.8154;1.1957;0.4391
2535;8.5477;5;En movimiento;12.2762;1.2003;0.2485
2540;8.6168;5;En movimiento;12.7341;1.2385;0.0593
2545;8.6869;5;En movimiento;13.1956;1.2097;-0.1316
2550;8.7561;5;En movimiento;13.6548;1.2544;-0.3214
2551;8.7704;5;Parada;13.8409;1.2988;-0.3983
2625;9.8001;6;En movimiento;5.2101;1.1724;-0.3310
2630;9.8699;6;En movimiento;5.7346;1.1900;-0.2514
2635;9.9399;6;En movimiento;6.2588;1.2076;-0.1718
2640;10.0092;6;En movimiento;6.7795;1.2252;-0.0927
2645;10.0786;6;En movimiento;7.3097;1.2433;-0.0122
2650;10.1484;6;En movimiento;7.8334;1.2611;0.0673
2655;10.2183;6;En movimiento;8.3591;1.2791;0.1471
2660;10.2877;6;En movimiento;8.8844;1.2972;0.2269
2665;10.3574;6;En movimiento;9.4108;1.3154;0.3068
2670;10.4272;6;En movimiento;9.9336;1.3334;0.3862
2675;10.4970;6;En movimiento;10.4619;1.3518;0.4664
2680;10.5677;6;En movimiento;10.9902;1.3703;0.5467
2685;10.6362;6;En movimiento;11.5126;1.4305;0.6260
2690;10.7063;6;En movimiento;12.0387;1.4522;0.7059
2695;10.7760;6;En movimiento;12.5849;1.4749;0.7888
2695;10.7760;7;En movimiento;7.6564;1.1610;0.4118
2700;10.8452;6;En movimiento;13.0877;1.4448;0.8651
2700;10.8452;7;En movimiento;8.1636;1.1836;0.3854
2704;10.9010;6;Parada;13.6131;1.5176;0.9449
2705;10.9146;7;En movimiento;8.6936;1.2086;0.3579
2710;10.9846;7;En movimiento;9.2214;1.2334;0.3304
2715;11.0543;7;En movimiento;9.7510;1.2585;0.3029
2720;11.1239;7;En movimiento;10.2846;1.2839;0.2752
2725;11.1935;7;En movimiento;10.8135;1.3090;0.2477
2730;11.2632;7;En movimiento;11.3424;1.3342;0.2202
2735;11.3328;7;En movimiento;11.8723;1.3596;0.1926
2740;11.4025;7;En movimiento;12.4020;1.3850;0.1651
2745;11.4724;7;En movimiento;12.9317;1.4105;0.1376
2750;11.5419;7;En movimiento;13.4616;1.4360;0.1100
2753;11.5831;7;Parada;13.8824;1.5361;0.0881
2825;12.5856;8;En movimiento;7.9549;1.1732;-0.6675
2830;12.6552;8;En movimiento;8.5556;1.1784;-0.6213
2835;12.7249;8;En movimiento;9.1596;1.1853;-0.5748
2840;12.7944;8;En movimiento;9.7627;1.1922;-0.5284
2845;12.8645;8;En movimiento;10.3658;1.1992;-0.4820
2850;12.9339;8;En movimiento;10.9671;1.2062;-0.4357
2855;13.0033;8;En movimiento;11.5749;1.2135;-0.3889
2860;13.0729;8;En movimiento;12.1756;1.2206;-0.3427
2865;13.1426;8;En movimiento;12.7800;1.2279;-0.2962
2870;13.2124;8;En movimiento;13.3875;1.2354;-0.2494
2871;13.2261;8;Parada;13.6266;1.3043;-0.2310
2940;14.1891;9;En movimiento;4.9713;1.1691;-1.3484
2945;14.2558;9;En movimiento;5.6008;1.2019;-1.2999
2950;14.3251;9;En movimiento;6.2329;1.2275;-1.2512
2955;14.3948;9;En movimiento;6.8672;1.2566;-1.2023
2960;14.4647;9;En movimiento;7.4960;1.2855;-1.1539
2965;14.5348;9;En movimiento;8.1310;1.3148;-1.1050
2970;14.6046;9;En movimiento;8.7663;1.3442;-1.0560
2975;14.6742;9;En movimiento;9.3989;1.3735;-1.0073
2980;14.7439;9;En movimiento;10.0309;1.4029;-0.9586
2985;14.8133;9;En movimiento;10.6642;1.4324;-0.9098
2990;14.8827;9;En movimiento;11.2999;1.4621;-0.8608
2995;14.9517;9;En movimiento;11.9266;1.5281;-0.8125
3000;15.0218;9;En movimiento;12.5599;1.5610;-0.7638
3005;15.0910;9;En movimiento;13.1882;1.5936;-0.7154
3007;15.1192;9;Parada;13.5709;1.6583;-0.6859
3075;16.0656;10;En movimiento;17.6300;0.0000;0.0000
3080;16.1352;10;En movimiento;8.5308;1.2000;2.8393
3085;16.2050;10;En movimiento;9.1756;1.2432;2.6415
3090;16.2747;10;En movimiento;9.8157;1.2860;2.4452
3095;16.3445;10;En movimiento;10.4659;1.3298;2.2457
3100;16.4141;10;En movimiento;11.1047;1.3727;2.0498
3105;16.4839;10;En movimiento;11.7563;1.4167;1.8499
3110;16.5539;10;En movimiento;12.4002;1.4602;1.6525
3115;16.6235;10;En movimiento;13.0482;1.5040;1.4537
3120;16.6932;10;En movimiento;13.6904;1.5475;1.2567
3125;16.7628;10;En movimiento;14.3358;1.5912;1.0588
3130;16.8329;10;En movimiento;14.9828;1.6352;0.8603
3135;16.9023;10;En movimiento;15.4749;1.7171;0.6634
3136;16.9166;10;Gol;19.0000;-2.0797;0.0000
3150;17.1105;11;En movimiento;8.1134;1.1795;-0.0826
3155;17.1800;11;En movimiento;8.7603;1.2167;-0.0726
3160;17.2497;11;En movimiento;9.4077;1.2541;-0.0625
3165;17.3196;11;En movimiento;10.0555;1.2916;-0.0525
3170;17.3891;11;En movimiento;10.6974;1.3287;-0.0425
3175;17.4582;11;En movimiento;11.3453;1.3663;-0.0325
3180;17.5282;11;En movimiento;11.9927;1.4039;-0.0224
3185;17.5982;11;En movimiento;12.6398;1.4416;-0.0124
3190;17.6679;11;En movimiento;13.2862;1.4793;-0.0024
3191;17.6812;11;Parada;13.5456;1.5541;0.0017
3260;18.6424;12;En movimiento;5.0856;1.1653;-1.1245
3265;18.7114;12;En movimiento;5.7582;1.1679;-1.0881
3270;18.7813;12;En movimiento;6.4606;1.1694;-1.0500
3275;18.8508;12;En movimiento;7.1645;1.1710;-1.0119
3280;18.9208;12;En movimiento;7.8724;1.1726;-0.9735
3285;18.9897;12;En movimiento;8.5725;1.1567;-0.9356
3290;19.0593;12;En movimiento;9.2763;1.1551;-0.8975
3295;19.1293;12;En movimiento;9.9797;1.1535;-0.8594
3300;19.1989;12;En movimiento;10.6821;1.1521;-0.8213
3305;19.2686;12;En movimiento;11.3860;1.1507;-0.7832
3310;19.3384;12;En movimiento;12.0943;1.1494;-0.7448
3315;19.4078;12;En movimiento;12.7963;1.1482;-0.7068
3319;19.4636;12;Parada;13.5026;1.2280;-0.6685
3390;20.4521;13;En movimiento;8.2026;1.2020;-0.6365
3395;20.5215;13;En movimiento;8.8852;1.2510;-0.4619
3400;20.5910;13;En movimiento;9.5626;1.2967;-0.2887
3405;20.6607;13;En movimiento;10.2454;1.3428;-0.1141
3410;20.7302;13;En movimiento;10.9251;1.3731;0.0597
3415;20.7998;13;En movimiento;11.6052;1.4158;0.2336
3420;20.8694;13;En movimiento;12.2852;1.4586;0.4075
3425;20.9395;13;En movimiento;12.9654;1.5015;0.5815
3429;20.9949;13;Parada;13.6431;1.6025;0.7548
3495;21.9138;14;En movimiento;17.6300;0.0500;0.0000
3500;21.9835;14;En movimiento;8.1231;1.1647;4.2325
3505;22.0529;14;En movimiento;8.8209;1.1583;3.9013
3510;22.1228;14;En movimiento;9.5238;1.1521;3.5677
3515;22.1920;14;En movimiento;10.2139;1.1459;3.2402
3520;22.2620;14;En movimiento;10.9120;1.1398;2.9088
3525;22.3318;14;En movimiento;11.6111;1.1540;2.5770
3530;22.4011;14;En movimiento;12.3059;1.1513;2.2472
3535;22.4708;14;En movimiento;13.0022;1.1226;1.9167
3540;22.5401;14;En movimiento;13.6990;1.1168;1.5860
3545;22.6098;14;En movimiento;14.3961;1.1110;1.2552
3550;22.6796;14;En movimiento;15.0922;1.1053;0.9248
3555;22.7496;14;En movimiento;19.0000;-2.1172;0.0000
3555;22.7496;14;Gol;19.0000;-2.1172;0.0000
3570;22.9579;15;En movimiento;8.3195;1.1628;-3.5434
3575;23.0275;15;En movimiento;8.9908;1.1676;-3.1641
3580;23.0971;15;En movimiento;9.6688;1.1725;-2.7810
3585;23.1670;15;En movimiento;10.3491;1.1776;-2.3966
3590;23.2364;15;En movimiento;11.0282;1.1985;-2.0130
3595;23.3062;15;En movimiento;11.7065;1.2070;-1.6297
3600;23.3752;15;En movimiento;12.3843;1.1939;-1.2467
3605;23.4451;15;En movimiento;13.0675;1.1994;-0.8607
3610;23.5146;15;En movimiento;13.7415;1.2047;-0.4799
3615;23.5848;15;En movimiento;14.3209;1.2371;-0.1997
3620;23.6542;15;En movimiento;15.0986;1.2157;0.2869
3625;23.7238;15;En movimiento;19.0000;-2.1138;0.0000
3625;23.7238;15;Gol;19.0000;-2.1138;0.0000
3640;23.9360;16;En movimiento;8.1419;1.1561;-3.0474
3645;24.0023;16;En movimiento;8.8167;1.1671;-2.7264
3650;24.0717;16;En movimiento;9.4856;1.1855;-2.4082
3655;24.1413;16;En movimiento;10.1608;1.2001;-2.0870
3660;24.2110;16;En movimiento;10.8332;1.2146;-1.7671
3665;24.2806;16;En movimiento;11.5113;1.2293;-1.4446
3670;24.3501;16;En movimiento;12.1821;1.2237;-1.1255
3675;24.4197;16;En movimiento;12.8575;1.2351;-0.8042
3680;24.4896;16;En movimiento;13.5286;1.2465;-0.4850
3681;24.5036;16;Parada;13.8010;1.3078;-0.3554
3750;25.4638;17;En movimiento;8.0374;1.1812;-4.3925
3755;25.5335;17;En movimiento;8.7389;1.2126;-3.9939
3760;25.6033;17;En movimiento;9.4431;1.2442;-3.5938
3765;25.6730;17;En movimiento;10.1425;1.2756;-3.1964
3770;25.7425;17;En movimiento;10.8421;1.3071;-2.7989
3775;25.8122;17;En movimiento;11.5426;1.3387;-2.4009
