Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
4930;0.2995;1;En movimiento;9.2648;1.1813;-0.1057
4935;0.3926;1;En movimiento;9.7435;1.1708;-0.1317
4940;0.4735;1;En movimiento;10.1958;1.1653;-0.1562
4945;0.5468;1;En movimiento;10.6144;1.1603;-0.1789
4950;0.6172;1;En movimiento;11.0074;1.1556;-0.2002
4955;0.6879;1;En movimiento;11.4060;1.1511;-0.2218
4960;0.7573;1;En movimiento;11.7914;1.1465;-0.2426
4965;0.8272;1;En movimiento;12.1814;1.1420;-0.2638
4970;0.8957;1;En movimiento;12.5689;1.1376;-0.2848
4975;0.9659;1;En movimiento;12.9617;1.1333;-0.3061
4980;1.0360;1;En movimiento;13.3609;1.1291;-0.3277
4985;1.1051;1;En movimiento;13.7444;1.1648;-0.3485
4990;1.1745;1;En movimiento;14.1265;1.1213;-0.3692
4995;1.2434;1;En movimiento;14.5094;1.1397;-0.4721
4995;1.2434;1;Parada;14.6023;1.2224;-0.4439
5135;3.1920;2;En movimiento;8.2769;1.1581;-2.7138
5140;3.2618;2;En movimiento;8.6388;1.1482;-2.5157
5145;3.3299;2;En movimiento;9.0110;1.1458;-2.3120
5150;3.3989;2;En movimiento;9.3696;1.1394;-2.1157
5155;3.4699;2;En movimiento;9.7164;1.1195;-1.9259
5160;3.5373;2;En movimiento;10.0859;1.1098;-1.7237
5165;3.6075;2;En movimiento;10.4357;1.1002;-1.5322
5170;3.6765;2;En movimiento;10.8018;1.0907;-1.3318
5175;3.7469;2;En movimiento;11.1532;1.0812;-1.1394
5180;3.8152;2;En movimiento;11.5095;1.1022;-0.9444
5185;3.8840;2;En movimiento;11.8761;1.0961;-0.7437
5190;3.9547;2;En movimiento;12.2324;1.0539;-0.5488
5195;4.0240;2;En movimiento;12.6008;1.0840;-0.3471
5200;4.0952;2;En movimiento;12.9463;1.0356;-0.1580
5205;4.1644;2;En movimiento;13.3106;1.0266;0.0414
5210;4.2319;2;En movimiento;13.6689;1.0176;0.2375
5215;4.3031;2;En movimiento;14.0267;1.0086;0.4334
5218;4.3431;2;Parada;14.3157;1.1106;0.5916
5360;6.3151;3;En movimiento;8.2556;1.1632;-3.1243
5365;6.3863;3;En movimiento;8.6537;1.1764;-2.9620
5370;6.4547;3;En movimiento;9.0291;1.2004;-2.8090
5375;6.5237;3;En movimiento;9.4151;1.2069;-2.6516
5380;6.5962;3;En movimiento;9.8029;1.2062;-2.4935
5385;6.6631;3;En movimiento;10.1969;1.2571;-2.3328
5390;6.7349;3;En movimiento;10.5734;1.2531;-2.1793
5395;6.8034;3;En movimiento;10.9672;1.2945;-2.0188
5400;6.8727;3;En movimiento;11.3442;1.2842;-1.8650
5405;6.9425;3;En movimiento;11.7230;1.2994;-1.7106
5410;7.0133;3;En movimiento;12.1118;1.3154;-1.5521
5415;7.0793;3;En movimiento;12.4954;1.3696;-1.3957
5420;7.1506;3;En movimiento;12.9067;1.4316;-1.2280
5425;7.2185;3;En movimiento;13.2575;1.3629;-1.0849
5430;7.2897;3;En movimiento;13.6499;1.3793;-0.9250
5435;7.3575;3;En movimiento;14.0268;1.3948;-0.7713
5440;7.4273;3;En movimiento;14.4123;1.4109;-0.6141
5442;7.4558;3;Parada;14.6483;1.5320;-0.5179
5570;9.2368;4;En movimiento;7.6723;1.1518;0.8374
5575;9.3028;4;En movimiento;8.0955;1.1549;0.7904
5580;9.3759;4;En movimiento;8.5215;1.1493;0.7431
5585;9.4434;4;En movimiento;8.9310;1.1589;0.6977
5590;9.5108;4;En movimiento;9.3459;1.1609;0.6516
5595;9.5824;4;En movimiento;9.7639;1.1631;0.6052
5600;9.6519;4;En movimiento;10.1980;1.1658;0.5571
5605;9.7195;4;En movimiento;10.6232;1.1925;0.5099
5610;9.7912;4;En movimiento;11.0241;1.1436;0.4654
5615;9.8594;4;En movimiento;11.4638;1.2040;0.4166
5620;9.9278;4;En movimiento;11.8842;1.2098;0.3699
5625;9.9974;4;En movimiento;12.2860;1.1788;0.3253
5630;10.0678;4;En movimiento;12.7170;1.1819;0.2775
5635;10.1365;4;En movimiento;13.1345;1.1846;0.2312
5640;10.2056;4;En movimiento;13.5554;1.2337;0.1844
5645;10.2770;4;En movimiento;13.9669;1.1901;0.1388
5650;10.3469;4;En movimiento;14.2803;1.2379;0.1776
5650;10.3469;4;Parada;14.4593;1.3148;0.1251
5780;12.1547;5;En movimiento;7.2821;1.1553;4.5957
5785;12.2186;5;En movimiento;7.6465;1.1474;4.4202
5790;12.2875;5;En movimiento;8.0147;1.1388;4.2429
5795;12.3572;5;En movimiento;8.3693;1.1303;4.0721
5800;12.4274;5;En movimiento;8.7507;1.1219;3.8885
5805;12.4962;5;En movimiento;9.1084;1.1136;3.7163
5810;12.5662;5;En movimiento;9.4712;1.1053;3.5415
5815;12.6365;5;En movimiento;9.8406;1.0971;3.3636
5820;12.7058;5;En movimiento;10.2077;1.0889;3.1869
5825;12.7766;5;En movimiento;10.5615;1.0808;3.0165
5830;12.8443;5;En movimiento;10.9407;1.1076;2.8339
5835;12.9151;5;En movimiento;11.2888;1.0655;2.6662
5840;12.9837;5;En movimiento;11.6628;1.0981;2.4861
5845;13.0551;5;En movimiento;12.0206;1.0499;2.3139
5850;13.1218;5;En movimiento;12.3934;1.0422;2.1343
5855;13.1948;5;En movimiento;12.7440;1.0344;1.9655
5860;13.2626;5;En movimiento;13.1116;1.0268;1.7885
5865;13.3321;5;En movimiento;13.4888;1.0193;1.6069
5870;13.3994;5;En movimiento;13.8551;1.0712;1.4305
5875;13.4717;5;En movimiento;14.2043;0.9426;1.2623
5880;13.5390;5;En movimiento;14.5751;1.0624;1.0838
5881;13.5536;5;Parada;14.7208;1.1271;1.0136
5985;14.9976;6;En movimiento;8.2399;1.1672;2.5852
5990;15.0663;6;En movimiento;8.6013;1.1900;2.3977
5995;15.1356;6;En movimiento;8.9373;1.2106;2.2232
6000;15.2051;6;En movimiento;9.2894;1.2455;2.0405
6005;15.2773;6;En movimiento;9.6390;1.2546;1.8591
6010;15.3442;6;En movimiento;9.9900;1.2962;1.6770
6015;15.4162;6;En movimiento;10.3355;1.2764;1.4977
6020;15.4834;6;En movimiento;10.7051;1.3485;1.3059
6025;15.5530;6;En movimiento;11.0322;1.3433;1.1362
6030;15.6207;6;En movimiento;11.3851;1.3659;0.9530
6035;15.6918;6;En movimiento;11.7318;1.3880;0.7731
6040;15.7606;6;En movimiento;12.0944;1.4502;0.5850
6045;15.8321;6;En movimiento;12.4261;1.3914;0.4128
6050;15.9003;6;En movimiento;12.7801;1.4561;0.2291
6055;15.9696;6;En movimiento;13.1475;1.5277;0.0385
6060;16.0380;6;En movimiento;13.4799;1.5015;-0.1340
6065;16.1100;6;En movimiento;13.8276;1.5241;-0.3145
6070;16.1771;6;En movimiento;14.1843;1.5475;-0.4996
6070;16.1771;6;Parada;14.2469;1.6089;-0.5320
6180;17.7076;7;En movimiento;7.9374;1.1624;-3.4007
6185;17.7760;7;En movimiento;8.2721;1.1562;-3.2340
6190;17.8441;7;En movimiento;8.6339;1.1586;-3.0539
6195;17.9149;7;En movimiento;8.9630;1.1559;-2.8901
6200;17.9827;7;En movimiento;9.3018;1.1390;-2.7214
6205;18.0548;7;En movimiento;9.6373;1.1331;-2.5543
6210;18.1236;7;En movimiento;9.9958;1.1484;-2.3758
6215;18.1923;7;En movimiento;10.3322;1.1218;-2.2083
6220;18.2609;7;En movimiento;10.6643;1.1161;-2.0430
6225;18.3317;7;En movimiento;11.0115;1.1106;-1.8701
6230;18.4001;7;En movimiento;11.3625;1.1395;-1.6953
6235;18.4692;7;En movimiento;11.6932;1.1003;-1.5307
6240;18.5414;7;En movimiento;12.0450;1.0944;-1.3555
6245;18.6099;7;En movimiento;12.3824;1.0897;-1.1875
6250;18.6781;7;En movimiento;12.7235;1.0845;-1.0177
6255;18.7508;7;En movimiento;13.0638;1.0293;-0.8482
6260;18.8174;7;En movimiento;13.4083;1.0742;-0.6767
6265;18.8862;7;En movimiento;13.7479;1.0692;-0.5076
6270;18.9597;7;En movimiento;14.0868;1.0642;-0.3389
6273;18.9988;7;Parada;14.3375;1.1978;-0.2374
6365;20.2779;8;En movimiento;17.6300;0.0500;0.0000
6370;20.3452;8;En movimiento;7.9217;1.1761;0.3158
6375;20.4162;8;En movimiento;8.2852;1.1869;0.3011
6380;20.4840;8;En movimiento;8.6748;1.2131;0.2854
6385;20.5557;8;En movimiento;9.0383;1.2044;0.2707
6390;20.6223;8;En movimiento;9.4151;1.2332;0.2555
6395;20.6942;8;En movimiento;9.8023;1.2493;0.2399
6400;20.7617;8;En movimiento;10.1829;1.2650;0.2245
6405;20.8327;8;En movimiento;10.5438;1.2794;0.2099
6410;20.9000;8;En movimiento;10.9233;1.3249;0.1946
6415;20.9715;8;En movimiento;11.3086;1.3114;0.1791
6420;21.0394;8;En movimiento;11.6907;1.3636;0.1636
6425;21.1111;8;En movimiento;12.0655;1.3431;0.1485
6430;21.1786;8;En movimiento;12.4336;1.3591;0.1336
6435;21.2469;8;En movimiento;12.8159;1.3753;0.1182
6440;21.3180;8;En movimiento;13.1835;1.3907;0.1033
6445;21.3856;8;En movimiento;13.5649;1.4585;0.0879
6450;21.4550;8;En movimiento;13.9459;1.4780;0.0726
6454;21.5131;8;Parada;14.2767;1.6251;0.0705
6550;22.8424;9;En movimiento;5.0217;1.1686;-0.6930
6555;22.9149;9;En movimiento;5.4355;1.1874;-0.6874
6560;22.9821;9;En movimiento;5.8500;1.2064;-0.6819
6565;23.0547;9;En movimiento;6.2669;1.2255;-0.6763
6570;23.1224;9;En movimiento;6.6996;1.2609;-0.6705
6575;23.1927;9;En movimiento;7.0994;1.2640;-0.6652
6580;23.2632;9;En movimiento;7.5195;1.2836;-0.6595
6585;23.3320;9;En movimiento;7.9361;1.3031;-0.6540
6590;23.3996;9;En movimiento;8.3553;1.3513;-0.6484
6595;23.4728;9;En movimiento;8.7610;1.3105;-0.6429
6600;23.5378;9;En movimiento;9.1758;1.3618;-0.6374
6605;23.6075;9;En movimiento;9.5959;1.3817;-0.6318
6610;23.6798;9;En movimiento;10.0063;1.4011;-0.6263
6615;23.7481;9;En movimiento;10.4322;1.4215;-0.6206
6620;23.8157;9;En movimiento;10.8349;1.4405;-0.6152
6625;23.8852;9;En movimiento;11.2696;1.5121;-0.6094
6630;23.9570;9;En movimiento;11.6702;1.4806;-0.6040
6635;24.0239;9;En movimiento;12.0918;1.5576;-0.5984
6640;24.0956;9;En movimiento;12.5039;1.5209;-0.5928
6645;24.1631;9;En movimiento;12.9137;1.5413;-0.5874
6650;24.2337;9;En movimiento;13.3300;1.5616;-0.5818
6655;24.3047;9;En movimiento;13.7445;1.5818;-0.5762
6660;24.3722;9;En movimiento;14.1609;1.6021;-0.5707
