Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
13695;11.7345;12;En movimiento;10.8404;1.2306;-1.0082
13700;11.8034;12;En movimiento;12.1246;1.2642;-0.8843
13705;11.8732;12;En movimiento;13.3902;1.2814;-0.7622
13710;11.9436;12;En movimiento;14.6366;1.2982;-0.6419
13715;12.0129;12;En movimiento;19.0000;-2.0864;0.0000
13715;12.0129;12;Parada;19.0000;-2.0864;0.0000
13745;12.4304;13;En movimiento;5.2776;1.1554;-0.3753
13750;12.5011;13;En movimiento;6.3827;1.1583;-0.4083
13755;12.5701;13;En movimiento;7.5431;1.1618;-0.4430
13760;12.6396;13;En movimiento;8.6624;1.1650;-0.4765
13765;12.7074;13;En movimiento;9.8221;1.1836;-0.5112
13770;12.7770;13;En movimiento;10.9206;1.1724;-0.5440
13775;12.8471;13;En movimiento;12.0405;1.1758;-0.5775
13780;12.9152;13;En movimiento;13.1906;1.1796;-0.6119
13785;12.9846;13;En movimiento;14.3230;1.1832;-0.6458
13790;13.0552;13;En movimiento;15.4588;1.1869;-0.6798
13792;13.0823;13;Parada;19.0000;-2.0960;0.0000
13815;13.4017;14;En movimiento;17.6300;0.0000;0.0000
13820;13.4716;14;En movimiento;8.7708;1.1714;-3.2546
13825;13.5416;14;En movimiento;9.8736;1.1892;-2.8162
13830;13.6109;14;En movimiento;11.0109;1.2079;-2.3642
13835;13.6788;14;En movimiento;12.1252;1.2397;-1.9213
13840;13.7493;14;En movimiento;13.2469;1.2446;-1.4754
13845;13.8191;14;En movimiento;14.3581;1.2629;-1.0337
13850;13.8879;14;En movimiento;15.4624;1.3122;-0.5855
13852;13.9160;14;Parada;19.0000;-2.0731;0.0000
13890;14.4433;15;En movimiento;8.5520;1.1978;2.2626
13895;14.5127;15;En movimiento;9.6224;1.2691;1.7361
13900;14.5825;15;En movimiento;10.6887;1.3319;1.2116
13905;14.6515;15;En movimiento;11.7733;1.4010;0.6781
13910;14.7216;15;En movimiento;12.8606;1.4704;0.1433
13915;14.7912;15;En movimiento;13.9250;1.5381;-0.3802
13920;14.8613;15;En movimiento;15.0025;1.6069;-0.9102
13924;14.9156;15;Parada;19.0000;-2.0731;0.0000
13960;15.4186;16;En movimiento;7.5212;1.1698;4.3586
13965;15.4848;16;En movimiento;8.5457;1.1841;3.8114
13970;15.5552;16;En movimiento;9.5918;1.1989;3.2527
13975;15.6245;16;En movimiento;10.6281;1.2135;2.6992
13980;15.6939;16;En movimiento;11.6458;1.2421;2.1556
13985;15.7631;16;En movimiento;12.6889;1.2603;1.5985
13990;15.8328;16;En movimiento;13.7291;1.2786;1.0429
13994;15.8879;16;Parada;14.7487;1.3205;0.4983
14060;16.8067;17;En movimiento;8.3599;1.1640;-2.8848
14065;16.8759;17;En movimiento;9.4411;1.1839;-2.4655
14070;16.9450;17;En movimiento;10.5014;1.2033;-2.0544
14075;17.0152;17;En movimiento;11.5618;1.2228;-1.6432
14080;17.0831;17;En movimiento;12.6477;1.2578;-1.2221
14085;17.1529;17;En movimiento;13.7194;1.2811;-0.8065
14089;17.2087;17;Gol;14.7865;1.3256;-0.3927
14155;18.1248;18;En movimiento;8.0988;1.1926;3.2365
14160;18.1947;18;En movimiento;9.1503;1.2822;2.6515
14165;18.2651;18;En movimiento;10.2223;1.3739;2.0552
14170;18.3345;18;En movimiento;11.2585;1.4622;1.4787
14175;18.4027;18;En movimiento;12.3221;1.5682;0.8870
14180;18.4718;18;En movimiento;13.3899;1.6454;0.2929
14185;18.5413;18;En movimiento;14.4126;1.7963;-0.3171
14190;18.6109;18;En movimiento;15.4492;1.8902;-0.9044
14192;18.6396;18;Parada;18.9703;-2.0015;-0.0193
14225;19.0964;19;En movimiento;17.6300;0.0000;0.0000
14230;19.1651;19;En movimiento;5.8537;1.1960;-1.3249
14235;19.2341;19;En movimiento;7.0772;1.2414;-1.0047
14240;19.3035;19;En movimiento;8.2839;1.2964;-0.6889
14245;19.3745;19;En movimiento;9.4875;1.3308;-0.3738
14250;19.4428;19;En movimiento;10.7192;1.3937;-0.0514
14255;19.5124;19;En movimiento;11.9389;1.4426;0.2678
14260;19.5819;19;En movimiento;13.1301;1.4674;0.5796
14265;19.6513;19;En movimiento;14.3642;1.5137;0.9026
14270;19.7204;19;En movimiento;15.4639;1.5916;1.2189
14271;19.7370;19;Gol;19.0000;-2.0905;0.0000
