Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
19936;0.5280502;14.3423;1.4783;-0.0469;16.6336;268.1294;2.1384;True;True;0.3656;1.0020;0.4212;342.0554;72.6644;6.6390;-0.0408;-0.1058;-0.0341;0.0000;True;True;-0.4965;1.1350;0.4396;340.3424;249.9243;9.3448;-0.2721;-0.1369;-0.1610;0.0000;
19938;0.5543794;14.3420;1.4781;-0.0543;17.0443;263.1237;1.2200;True;True;0.3645;1.0009;0.4219;341.9749;72.1985;7.2249;-0.1280;-0.1156;0.0965;0.0000;True;True;-0.4977;1.1342;0.4372;340.1741;249.3249;9.3249;-0.1052;-0.0762;-0.2629;0.0000;
19940;0.5832751;14.3419;1.4778;-0.0608;17.2562;258.8055;0.4631;True;True;0.3628;0.9999;0.4232;341.6476;71.6156;7.7515;-0.1854;-0.0817;0.1349;0.0000;True;True;-0.4992;1.1330;0.4346;340.1023;248.9314;9.4690;-0.1974;-0.1247;-0.2497;0.0000;
19942;0.6100287;14.3418;1.4773;-0.0666;17.2373;255.0106;359.7278;True;True;0.3609;0.9995;0.4246;341.3545;70.8885;8.0971;-0.1952;-0.0352;0.1568;0.0000;True;True;-0.5019;1.1314;0.4318;339.9348;248.3799;9.4084;-0.2563;-0.1656;-0.3020;0.0000;
19944;0.639824;14.3417;1.4765;-0.0714;17.0372;251.7009;359.1438;True;True;0.3590;0.9986;0.4270;341.1979;70.3293;8.1077;-0.1839;-0.1066;0.2490;0.0000;True;True;-0.5036;1.1295;0.4283;339.7160;247.6767;9.6289;-0.1800;-0.1989;-0.3417;0.0000;
19946;0.6671727;14.3413;1.4766;-0.0752;16.9195;249.1631;358.8260;True;True;0.3567;0.9970;0.4298;340.9550;69.9940;8.1340;-0.2399;-0.1760;0.2819;0.0000;True;True;-0.5053;1.1269;0.4250;339.4887;247.1596;9.4727;-0.1667;-0.2982;-0.3356;0.0000;
19948;0.6955776;14.3404;1.4774;-0.0781;16.5613;247.4088;358.4880;True;True;0.3541;0.9947;0.4329;341.1949;69.4476;8.5721;-0.2595;-0.2407;0.3209;0.0000;True;True;-0.5072;1.1232;0.4218;339.6440;246.9578;8.8934;-0.1915;-0.3784;-0.3104;0.0000;
19950;0.7217073;14.3403;1.4780;-0.0800;15.9715;246.0563;358.2536;True;True;0.3507;0.9927;0.4366;341.7234;68.7481;9.0657;-0.3726;-0.1902;0.3726;0.0000;True;True;-0.5093;1.1192;0.4186;340.2803;246.9139;8.2425;-0.2015;-0.4147;-0.3392;0.0000;
19952;0.7491632;14.3400;1.4786;-0.0818;15.2792;244.8231;358.0906;True;True;0.3467;0.9912;0.4404;341.7795;67.8654;9.2221;-0.3967;-0.1277;0.3921;0.0000;True;True;-0.5107;1.1152;0.4153;340.4051;246.0869;7.9703;-0.1461;-0.3842;-0.2935;0.0000;
19954;0.779401;14.3401;1.4794;-0.0834;14.4783;243.2977;357.8297;True;True;0.3427;0.9903;0.4447;341.4924;67.0958;9.3783;-0.3909;-0.0870;0.4281;0.0000;True;True;-0.5124;1.1116;0.4131;339.4860;245.8372;7.4358;-0.1879;-0.3690;-0.2193;0.0000;
