Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
8646;0;14.4847;1.5145;-0.1531;7.2449;238.2829;355.9744;True;True;0.1169;0.6844;0.1385;36.6634;36.5704;69.2382;23.3882;136.8872;27.6948;0.0000;True;True;-0.5190;1.0228;0.2289;12.8828;267.6508;351.8865;-103.8055;204.5529;45.7721;0.0000;
8648;0.02855609;14.4798;1.5141;-0.1487;7.9870;241.9803;356.2677;True;True;0.1134;0.6872;0.1406;36.4559;35.6871;68.7228;-0.2515;0.2303;0.2361;0.0000;True;True;-0.5183;1.0272;0.2365;12.5065;268.7059;352.3537;0.0776;0.4530;0.7900;0.0000;
8650;0.05618885;14.4740;1.5124;-0.1415;9.5601;247.4576;356.2987;True;True;0.1114;0.6904;0.1428;35.8154;35.3204;68.3806;-0.1750;0.3173;0.2231;0.0000;True;True;-0.5175;1.0321;0.2443;11.7682;269.8435;352.3728;0.0849;0.4946;0.7617;0.0000;
8652;0.08573807;14.4680;1.5087;-0.1319;12.4807;254.4001;356.6248;True;True;0.1102;0.6936;0.1447;35.2497;35.2554;68.6170;-0.1234;0.3218;0.1774;0.0000;True;True;-0.5159;1.0374;0.2515;9.8411;270.3250;351.5292;0.1830;0.5432;0.6958;0.0000;
8654;0.1115275;14.4626;1.5031;-0.1219;16.7351;261.9680;357.2774;True;True;0.1087;0.6978;0.1456;34.7915;35.0845;69.0878;-0.1017;0.4358;0.0790;0.0000;True;True;-0.5143;1.0420;0.2577;8.2569;271.6112;351.9129;0.1456;0.4295;0.5969;0.0000;
8656;0.1394914;14.4584;1.4966;-0.1121;21.3416;269.5833;358.6330;True;True;0.1079;0.7027;0.1467;34.3215;34.2892;68.9010;-0.0639;0.4931;0.1270;0.0000;True;True;-0.5120;1.0470;0.2645;7.4913;272.4639;351.8006;0.2216;0.5007;0.6682;0.0000;
8658;0.1671956;14.4552;1.4907;-0.1033;25.4730;276.5332;0.5831;True;True;0.1075;0.7085;0.1478;33.5410;33.2907;68.4759;-0.0216;0.6134;0.0941;0.0000;True;True;-0.5096;1.0523;0.2705;7.6270;273.6423;352.5814;0.2945;0.5580;0.5790;0.0000;
8660;0.1949402;14.4521;1.4874;-0.0956;28.1711;282.3448;2.4398;True;True;0.1065;0.7162;0.1477;32.5974;32.7219;67.8385;-0.0696;0.7528;-0.0119;0.0000;True;True;-0.5055;1.0582;0.2765;6.6924;275.1940;353.5441;0.4288;0.5893;0.6255;0.0000;
8662;0.2228445;14.4491;1.4870;-0.0888;28.6370;287.0147;3.8633;True;True;0.1072;0.7222;0.1475;31.9750;32.7834;66.8817;0.1217;0.5272;-0.0186;0.0000;True;True;-0.5004;1.0633;0.2830;3.9510;276.9395;353.3081;0.5375;0.4772;0.6508;0.0000;
8664;0.2540767;14.4463;1.4880;-0.0823;27.9299;291.1190;5.0949;True;True;0.1085;0.7263;0.1467;31.7426;32.9424;65.3625;0.1216;0.3679;-0.0980;0.0000;True;True;-0.4947;1.0659;0.2896;0.7782;278.4075;352.8606;0.5519;0.1887;0.6715;0.0000;
