Frame;Tiempo;ID_Luz;Estatus;
7082;96.7940;4;encendido
7127;0.9517;4;tocado
7200;1.9648;0;encendido
7270;2.9384;0;tocado
7343;3.9535;4;encendido
7376;4.4148;4;tocado
7449;5.4274;2;encendido
7591;7.4004;2;tocado
7665;8.4294;6;encendido
7748;9.5822;6;tocado
7822;10.6083;6;encendido
7931;12.1235;6;tocado
8005;13.1502;1;encendido
8101;14.4833;1;tocado
8174;15.4980;5;encendido
8223;16.1772;5;tocado
8296;17.1940;4;encendido
8333;17.7042;4;tocado
8407;18.7335;4;encendido
8442;19.2181;4;tocado
8516;20.2490;6;encendido
8588;21.2476;6;tocado
8662;22.2748;5;encendido
8782;23.9405;5;tocado
8856;24.9695;5;encendido
8971;26.5664;5;tocado
9044;27.5792;3;encendido
9089;28.2038;3;tocado
9162;29.2191;1;encendido
9208;29.8572;1;tocado
9282;30.8851;2;encendido
9351;31.8422;2;tocado
9424;32.8587;5;encendido
9468;33.4681;5;tocado
9541;34.4823;2;encendido
9601;35.3182;2;tocado
9675;36.3444;5;encendido
9739;37.2312;5;tocado
9812;38.2455;5;encendido
9889;39.3150;5;tocado
9963;40.3442;1;encendido
10019;41.1221;1;tocado
10093;42.1484;3;encendido
10145;42.8693;3;tocado
10219;43.8963;0;encendido
10319;45.2868;0;tocado
10393;46.3146;8;encendido
10507;47.8983;8;tocado
10580;48.9136;7;encendido
10645;49.8102;7;tocado
10718;50.8267;1;encendido
10806;52.0505;1;tocado
10879;53.0651;4;encendido
10915;53.5639;4;tocado
10988;54.5783;1;encendido
11060;55.5784;1;tocado
11134;56.6051;5;encendido
11242;58.1063;5;tocado
11315;59.1214;2;encendido

