Frame;Tiempo;ID_Luz;Estatus;
8646;71.7832;0;encendido
8726;1.1134;0;tocado
8799;2.1265;2;encendido
8948;4.1940;2;tocado
9021;5.2103;6;encendido
9087;6.1260;6;tocado
9161;7.1536;6;encendido
9246;8.3372;6;tocado
9320;9.3628;5;encendido
9378;10.1693;5;tocado
9451;11.1822;8;encendido
9501;11.8761;8;tocado
9574;12.8916;1;encendido
9630;13.6665;1;tocado
9704;14.6978;7;encendido
9755;15.4040;7;tocado
9828;16.4193;5;encendido
9866;16.9472;5;tocado
9940;17.9756;4;encendido
9973;18.4325;4;tocado
10047;19.4581;5;encendido
10144;20.8074;5;tocado
10218;21.8349;1;encendido
10287;22.7941;1;tocado
10361;23.8206;6;encendido
10425;24.7086;6;tocado
10498;25.7227;8;encendido
10561;26.6002;8;tocado
10634;27.6141;1;encendido
10694;28.4466;1;tocado
10768;29.4745;3;encendido
10874;30.9467;3;tocado
10948;31.9763;1;encendido
11015;32.9038;1;tocado
11088;33.9187;3;encendido
11163;34.9608;3;tocado
11237;35.9868;8;encendido
11334;37.3360;8;tocado
11407;38.3480;1;encendido
11505;39.7086;1;tocado
11579;40.7395;0;encendido
11667;41.9585;0;tocado
11740;42.9752;5;encendido
11778;43.4999;5;tocado
11852;44.5273;5;encendido
11943;45.7915;5;tocado
12016;46.8068;1;encendido
12070;47.5560;1;tocado
12144;48.5840;4;encendido
12177;49.0429;4;tocado
12251;50.0687;0;encendido
12317;50.9870;0;tocado
12390;52.0022;8;encendido
12499;53.5142;8;tocado
12572;54.5300;3;encendido
12724;56.6408;3;tocado
12798;57.6675;6;encendido
12868;58.6422;6;tocado
12942;59.6669;6;encendido

