Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
2490;0;14.5836;1.6179;0.1747;357.0183;246.4070;5.7646;True;True;0.4940;1.3262;0.1216;335.4407;56.7698;346.4829;98.7921;265.2475;24.3249;0.0000;True;True;-0.1051;1.4076;-0.0020;330.1136;249.2680;41.4102;-21.0117;281.5210;-0.4080;0.0000;
2495;0.2809229;14.5927;1.6143;0.2161;359.2600;261.0264;6.7384;True;True;0.5094;1.3355;0.1149;333.6940;57.6473;346.1433;0.5647;0.2592;-0.2779;0.0000;True;True;-0.0922;1.4017;-0.0039;331.2678;250.3333;41.1099;0.4476;-0.1842;-0.0029;0.0000;
2500;0.35356;14.5947;1.6123;0.2365;359.7108;272.0780;7.5873;True;True;0.5268;1.3425;0.1030;332.1384;60.6801;345.3442;0.7357;0.3094;-0.6035;0.0000;True;True;-0.0823;1.3958;-0.0014;331.9858;251.0111;41.5295;0.3549;-0.2637;0.2115;0.0000;
2505;0.4325019;14.5974;1.6105;0.2528;359.5811;280.5078;8.8909;True;True;0.5455;1.3499;0.0857;331.6045;63.9900;342.9178;0.7108;0.3021;-0.6934;0.0000;True;True;-0.0722;1.3886;0.0068;333.0403;253.0457;41.2409;0.4531;-0.3280;0.4573;0.0000;
2510;0.5050012;14.5968;1.6112;0.2552;358.8235;278.9559;9.8424;True;True;0.5533;1.3547;0.0753;328.6039;66.6285;342.5444;0.1049;0.0932;-0.1507;0.0000;True;True;-0.0615;1.3832;0.0230;332.4264;254.9086;38.7153;0.3575;-0.0977;0.6383;0.0000;
2515;0.5764508;14.5929;1.6120;0.2471;357.7993;272.3915;10.1994;True;True;0.5532;1.3561;0.0797;327.0386;66.5409;345.5823;-0.1880;0.0327;0.2551;0.0000;True;True;-0.0572;1.3824;0.0359;332.8987;254.5679;36.4230;-0.0154;-0.0062;0.4703;0.0000;
2520;0.6469843;14.5872;1.6099;0.2305;356.9246;264.1526;9.9049;True;True;0.5407;1.3542;0.0893;325.4742;63.8740;346.8684;-0.7260;-0.1466;0.4718;0.0000;True;True;-0.0625;1.3818;0.0458;332.6578;252.9828;35.5777;-0.2649;0.0739;0.3834;0.0000;
2525;0.7155288;14.5817;1.6055;0.2084;356.7970;259.0867;9.7220;True;True;0.5144;1.3493;0.1033;323.6589;61.9968;348.8266;-1.2184;-0.2128;0.6037;0.0000;True;True;-0.0776;1.3830;0.0582;330.1091;252.2485;35.7441;-0.6762;0.1084;0.6934;0.0000;
2530;0.7868366;14.5754;1.5983;0.1788;357.0830;256.4791;9.9487;True;True;0.4758;1.3441;0.1166;323.6287;59.7953;348.4370;-1.6600;-0.2567;0.4728;0.0000;True;True;-0.1081;1.3837;0.0817;327.1720;251.2000;34.1517;-1.3638;0.0990;1.1011;0.0000;
2535;0.85576;14.5664;1.5878;0.1397;356.3641;255.2586;10.1577;True;True;0.4294;1.3341;0.1299;323.0140;58.5019;347.7715;-1.9408;-0.4920;0.5185;0.0000;True;True;-0.1474;1.3879;0.1190;321.9912;248.1148;33.1277;-1.7043;0.2515;1.6836;0.0000;
2540;0.9259616;14.5531;1.5731;0.0870;355.6940;254.2481;10.0449;True;True;0.3776;1.3166;0.1430;321.7347;57.9325;349.7655;-2.1529;-0.8260;0.4820;0.0000;True;True;-0.2065;1.3962;0.1703;315.8865;238.8582;38.8579;-2.8571;0.5492;2.4057;0.0000;
2545;0.9975168;14.5349;1.5651;0.0193;356.0189;253.4801;9.4707;True;True;0.3256;1.2940;0.1483;322.1823;60.2259;355.1767;-2.0260;-0.8079;-0.0806;0.0000;True;True;-0.2883;1.4081;0.2365;317.2660;242.3343;35.0210;-3.4315;0.5417;2.8518;0.0000;
2550;1.065428;14.5119;1.5635;-0.0564;355.5205;253.1227;9.0239;True;True;0.2694;1.2787;0.1388;328.7000;62.2307;353.5239;-2.3430;-0.5341;-0.1861;0.0000;True;True;-0.3662;1.4233;0.3107;317.2817;246.0608;31.1367;-2.8090;0.6091;2.7733;0.0000;
2555;1.134718;14.4859;1.5860;-0.1284;356.2421;252.8018;8.2668;True;True;0.2073;1.2743;0.1477;328.2377;61.9330;2.7870;-2.3311;0.0565;0.5991;0.0000;True;True;-0.4275;1.4415;0.3664;314.6825;247.7006;30.4895;-2.4354;0.8100;1.6672;0.0000;
2560;1.204789;14.4616;1.6180;-0.1934;355.5352;251.6859;10.1472;True;True;0.1536;1.2851;0.1647;339.2434;58.9138;2.4569;-2.2478;0.6218;0.6761;0.0000;True;True;-0.4948;1.4610;0.3959;314.0011;243.1196;31.7959;-3.1156;0.7435;0.8718;0.0000;
2565;1.272949;14.4430;1.6216;-0.2530;354.3669;250.7285;10.3864;True;True;0.0925;1.3002;0.1782;334.9146;54.0626;8.3672;-2.3854;0.3830;0.2669;0.0000;True;True;-0.5710;1.4753;0.3960;320.9731;240.8289;34.4697;-2.8443;0.3485;-0.3922;0.0000;
2570;1.342688;14.4288;1.5933;-0.3106;356.2972;249.7154;11.0604;True;True;0.0402;1.2914;0.1796;328.5987;46.4203;9.6698;-1.9080;-0.8419;-0.0488;0.0000;True;True;-0.6436;1.4723;0.3876;322.6878;234.5733;39.0114;-3.0824;-0.2966;-0.0469;0.0000;
2575;1.416235;14.4099;1.5674;-0.3737;356.3360;250.0521;11.6522;True;True;0.0063;1.2570;0.1754;328.4089;52.2722;12.4984;-1.1192;-1.5199;-0.2667;0.0000;True;True;-0.7220;1.4591;0.3949;322.4810;228.0800;42.0075;-3.4256;-0.4758;0.7895;0.0000;
2580;1.482171;14.3847;1.5440;-0.4421;355.4434;251.2727;9.7989;True;True;-0.0389;1.2156;0.1518;337.2282;67.4070;7.0633;-2.3714;-1.7000;-0.9369;0.0000;True;True;-0.8158;1.4486;0.4388;327.7625;230.0431;38.3478;-3.5145;-0.3468;2.3084;0.0000;
2585;1.550682;14.3586;1.5184;-0.5060;355.3506;253.0368;9.7546;True;True;-0.1031;1.1781;0.1336;333.7168;71.3683;12.5660;-2.2702;-1.3217;-0.5913;0.0000;True;True;-0.8816;1.4468;0.5084;329.7685;229.2445;37.5100;-1.7160;0.0198;3.0691;0.0000;
2590;1.620371;14.3319;1.5018;-0.5575;353.4585;254.7416;9.5365;True;True;-0.1395;1.1546;0.1297;343.2556;75.8511;9.1430;-1.1349;-0.5691;0.1600;0.0000;True;True;-0.9085;1.4434;0.5819;326.6082;229.4647;38.9282;-1.0187;-0.0653;3.3387;0.0000;
2595;1.688591;14.3146;1.4863;-0.5901;352.0590;258.2908;6.9525;True;True;-0.1594;1.1629;0.1460;342.9929;70.3587;12.1770;-0.4150;0.8988;0.8059;0.0000;True;True;-0.9645;1.3748;0.7667;326.1117;266.5480;357.3517;-2.0763;-6.2262;8.7553;0.0000;
2600;1.759858;14.3096;1.4824;-0.6004;351.8169;260.3691;7.5648;True;True;-0.1575;1.1940;0.1597;337.9190;67.4523;11.2175;0.2858;1.3671;0.5157;0.0000;True;True;-0.9647;1.2605;0.7817;2.7722;281.5074;344.5138;-1.5142;-1.5208;-3.2977;0.0000;
2600;1.759858;14.3096;1.4824;-0.6004;351.8169;260.3691;7.5648;True;True;-0.1575;1.1940;0.1597;337.9190;67.4523;11.2175;0.0000;0.0000;0.0000;0.0000;True;True;-0.9647;1.2605;0.7817;2.7722;281.5074;344.5138;0.0000;0.0000;0.0000;0.0000;
2605;1.828779;14.3134;1.4925;-0.5781;353.3468;263.5693;7.3705;True;True;-0.1535;1.2258;0.1779;331.3378;61.4542;11.9155;0.2050;1.2084;0.7069;0.0000;True;True;-0.8967;1.1839;0.7918;17.7060;295.1147;352.3362;2.7486;-1.3699;-1.0441;0.0000;
2610;1.898328;14.3224;1.5101;-0.5447;356.4189;265.2349;8.7959;True;True;-0.1348;1.2521;0.1962;329.2333;51.9540;11.8924;1.1069;0.9321;0.6370;0.0000;True;True;-0.8290;1.1642;0.7399;2.5151;297.3616;346.8502;2.8389;-0.6010;-1.9714;0.0000;
2615;1.968573;14.3340;1.5368;-0.5079;358.4825;265.9389;9.1228;True;True;-0.1048;1.2766;0.2081;327.5630;49.0009;14.5091;1.1900;1.0400;0.3807;0.0000;True;True;-0.7417;1.1601;0.6623;359.3321;310.1998;346.7788;3.4642;0.2514;-3.3756;0.0000;
2620;2.036928;14.3476;1.5624;-0.4734;358.7905;267.6928;9.7543;True;True;-0.0759;1.3036;0.2093;323.3972;50.3178;15.8711;1.1515;1.1148;-0.1867;0.0000;True;True;-0.6639;1.1784;0.5693;345.6814;322.2166;340.7621;2.1219;1.0431;-3.9030;0.0000;
2625;2.110254;14.3629;1.5773;-0.4446;359.6426;269.3752;10.3784;True;True;-0.0507;1.3242;0.2028;322.7586;55.3252;6.7570;0.8421;0.5580;-0.3507;0.0000;True;True;-0.6262;1.2115;0.4939;341.1944;318.6996;349.1493;1.5176;1.5668;-2.5396;0.0000;
2630;2.176396;14.3740;1.5856;-0.4214;359.2088;271.9991;10.0844;True;True;-0.0323;1.3263;0.1934;322.7599;63.7274;358.7953;0.6319;-0.2237;-0.4433;0.0000;True;True;-0.6005;1.2502;0.4399;330.4717;317.5624;354.3185;0.6566;1.3274;-1.8655;0.0000;
