Frame;Tiempo;ID_Luz;Estatus;
46463;209.1547;7;encendido
46511;0.6686;7;tocado
46511;0.6686;3;encendido
46578;1.6010;3;tocado
46578;1.6010;0;encendido
46638;2.4363;0;tocado
46638;2.4363;0;encendido
46747;3.9540;0;tocado
46747;3.9540;5;encendido
46826;5.0539;5;tocado
46826;5.0539;1;encendido
46878;5.7778;1;tocado
46878;5.7778;1;encendido
46960;6.9198;1;tocado
46960;6.9198;1;encendido
47036;7.9776;1;tocado
47036;7.9776;6;encendido
47122;9.1749;6;tocado
47122;9.1749;2;encendido
47192;10.1496;2;tocado
47192;10.1496;3;encendido
47247;10.9151;3;tocado
47247;10.9151;2;encendido
47317;11.8898;2;tocado
47317;11.8898;5;encendido
47401;13.0592;5;tocado
47401;13.0592;5;encendido
47467;13.9781;5;tocado
47467;13.9781;5;encendido
47478;14.1305;5;tocado
47478;14.1305;4;encendido
47516;14.6591;4;tocado
47516;14.6591;1;encendido
47560;15.2731;1;tocado
47560;15.2731;2;encendido
47654;16.5815;2;tocado
47654;16.5815;4;encendido
47705;17.2914;4;tocado
47705;17.2914;0;encendido
47759;18.0433;0;tocado
47759;18.0433;5;encendido
47820;18.8926;5;tocado
47820;18.8926;4;encendido
47859;19.4353;4;tocado
47859;19.4353;3;encendido
47914;20.2016;3;tocado
47914;20.2016;4;encendido
47954;20.7583;4;tocado
47954;20.7583;4;encendido
47985;21.1891;4;tocado
47985;21.1891;5;encendido
48045;22.0250;5;tocado
48045;22.0250;5;encendido
48057;22.1911;5;tocado
48057;22.1911;1;encendido
48101;22.8043;1;tocado
48101;22.8043;2;encendido
48191;24.0574;2;tocado
48191;24.0574;7;encendido
48272;25.1856;7;tocado
48272;25.1856;5;encendido
48317;25.8120;5;tocado
48317;25.8120;8;encendido
48410;27.1065;8;tocado
48410;27.1065;5;encendido
48451;27.6771;5;tocado
48451;27.6771;5;encendido
48458;27.7745;5;tocado
48458;27.7745;2;encendido
48500;28.3588;2;tocado
48500;28.3588;3;encendido
48556;29.1400;3;tocado
48556;29.1400;7;encendido
48630;30.1699;7;tocado
48630;30.1699;0;encendido
48711;31.2974;0;tocado
48711;31.2974;4;encendido
48772;32.1465;4;tocado
48772;32.1465;0;encendido
48820;32.8149;0;tocado
48820;32.8149;7;encendido
48886;33.7340;7;tocado
48886;33.7340;0;encendido
48949;34.6107;0;tocado
48949;34.6107;7;encendido
49004;35.3765;7;tocado
49004;35.3765;5;encendido
49066;36.2400;5;tocado
49066;36.2400;5;encendido
49076;36.3787;5;tocado
49076;36.3787;7;encendido
49125;37.0606;7;tocado
49125;37.0606;5;encendido
49171;37.7019;5;tocado
49171;37.7019;4;encendido
49209;38.2301;4;tocado
49209;38.2301;7;encendido
49263;38.9824;7;tocado
49263;38.9824;4;encendido
49307;39.5949;4;tocado
49307;39.5949;5;encendido
49369;40.4579;5;tocado
49369;40.4579;8;encendido
49483;42.0448;8;tocado
49483;42.0448;5;encendido
49550;42.9784;5;tocado
49550;42.9784;1;encendido
49617;43.9104;1;tocado
49617;43.9104;7;encendido
49681;44.8022;7;tocado
49681;44.8022;7;encendido
49760;45.9020;7;tocado
49760;45.9020;1;encendido
49818;46.7092;1;tocado
49818;46.7092;7;encendido
49871;47.4471;7;tocado
49871;47.4471;8;encendido
49982;48.9927;8;tocado
49982;48.9927;3;encendido
50112;50.8030;3;tocado
50112;50.8030;0;encendido
50168;51.5824;0;tocado
50168;51.5824;7;encendido
50235;52.5150;7;tocado
50235;52.5150;3;encendido
50282;53.1696;3;tocado
50282;53.1696;4;encendido
50316;53.6428;4;tocado
50316;53.6428;0;encendido
50366;54.3388;0;tocado
50366;54.3388;3;encendido
50453;55.5502;3;tocado
50453;55.5502;4;encendido
50487;56.0233;4;tocado
50487;56.0233;8;encendido
50557;56.9978;8;tocado
50557;56.9978;8;encendido
50645;58.2230;8;tocado
50645;58.2230;6;encendido
50709;59.1141;6;tocado
50709;59.1141;5;encendido
50767;59.9219;5;tocado
50767;59.9219;2;encendido

