Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
10020;0.3665;1;En movimiento;6.5429;1.2280;-0.9707
10025;0.4406;1;En movimiento;7.0103;1.2499;-0.9451
10030;0.5185;1;En movimiento;7.4251;1.2598;-0.9224
10035;0.5918;1;En movimiento;7.8110;1.2696;-0.9013
10040;0.6624;1;En movimiento;8.1830;1.2964;-0.8809
10045;0.7328;1;En movimiento;8.5505;1.2872;-0.8608
10050;0.8029;1;En movimiento;8.9180;1.2963;-0.8407
10055;0.8729;1;En movimiento;9.2831;1.3053;-0.8207
10060;0.9422;1;En movimiento;9.6477;1.3458;-0.8008
10065;1.0122;1;En movimiento;10.0117;1.3581;-0.7808
10070;1.0817;1;En movimiento;10.3783;1.3706;-0.7608
10075;1.1510;1;En movimiento;10.7416;1.3428;-0.7409
10080;1.2205;1;En movimiento;11.1077;1.3523;-0.7208
10085;1.2902;1;En movimiento;11.4721;1.3617;-0.7009
10090;1.3598;1;En movimiento;11.8340;1.3711;-0.6811
10095;1.4299;1;En movimiento;12.2002;1.3807;-0.6610
10100;1.4991;1;En movimiento;12.5632;1.3903;-0.6412
10105;1.5690;1;En movimiento;12.9311;1.4001;-0.6210
10110;1.6388;1;En movimiento;13.2936;1.4098;-0.6012
10115;1.7086;1;En movimiento;13.6579;1.4196;-0.5812
10115;1.7086;1;Parada;13.7331;1.4873;-0.5771
10220;3.1752;2;En movimiento;17.6300;0.0637;0.0000
10225;3.2410;2;En movimiento;8.0171;1.1855;-0.7123
10230;3.3105;2;En movimiento;8.4027;1.2085;-0.7406
10235;3.3802;2;En movimiento;8.7886;1.2316;-0.7689
10240;3.4504;2;En movimiento;9.1730;1.2546;-0.7971
10245;3.5201;2;En movimiento;9.5593;1.2778;-0.8254
10250;3.5898;2;En movimiento;9.9468;1.3012;-0.8538
10255;3.6595;2;En movimiento;10.3319;1.3245;-0.8820
10260;3.7295;2;En movimiento;10.7183;1.3479;-0.9103
10265;3.7988;2;En movimiento;11.1030;1.3713;-0.9385
10270;3.8688;2;En movimiento;11.4899;1.3950;-0.9669
10275;3.9387;2;En movimiento;11.8760;1.4186;-0.9952
10280;4.0082;2;En movimiento;12.2618;1.4423;-1.0235
10285;4.0779;2;En movimiento;12.6477;1.4660;-1.0518
10290;4.1474;2;En movimiento;13.0327;1.5353;-1.0800
10295;4.2171;2;En movimiento;13.4168;1.5621;-1.1081
10299;4.2728;2;Parada;13.8035;1.5892;-1.1365
