Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
7960;13.3649;5;En movimiento;13.7446;0.9610;-1.2679
7961;13.3792;5;Parada;13.9157;1.0914;-1.2636
8045;14.5491;6;En movimiento;4.7992;1.1487;-0.5513
8050;14.6180;6;En movimiento;5.1533;1.1455;-0.5505
8055;14.6878;6;En movimiento;5.5214;1.1426;-0.5497
8060;14.7575;6;En movimiento;5.8888;1.1397;-0.5488
8065;14.8269;6;En movimiento;6.2546;1.1509;-0.5480
8070;14.8966;6;En movimiento;6.6219;1.1515;-0.5471
8075;14.9665;6;En movimiento;6.9908;1.1521;-0.5463
8080;15.0357;6;En movimiento;7.3586;1.1296;-0.5455
8085;15.1053;6;En movimiento;7.7263;1.1271;-0.5446
8090;15.1751;6;En movimiento;8.0932;1.1246;-0.5438
8095;15.2448;6;En movimiento;8.4588;1.1222;-0.5429
8100;15.3143;6;En movimiento;8.8274;1.1199;-0.5421
8105;15.3840;6;En movimiento;9.1955;1.1177;-0.5412
8110;15.4533;6;En movimiento;9.5634;1.1155;-0.5404
8115;15.5232;6;En movimiento;9.9312;1.1134;-0.5395
8120;15.5927;6;En movimiento;10.2993;1.1113;-0.5387
8125;15.6623;6;En movimiento;10.6662;1.1093;-0.5378
8130;15.7317;6;En movimiento;11.0334;1.1626;-0.5370
8135;15.8015;6;En movimiento;11.4007;1.1638;-0.5361
8140;15.8713;6;En movimiento;11.7688;1.1650;-0.5353
8145;15.9408;6;En movimiento;12.1353;1.1026;-0.5345
8150;16.0100;6;En movimiento;12.5035;1.1010;-0.5336
8155;16.0799;6;En movimiento;12.8682;1.0993;-0.5328
8160;16.1495;6;En movimiento;13.2366;1.0977;-0.5319
8161;16.1636;6;Parada;13.3860;1.2451;-0.5316
8230;17.1239;7;En movimiento;7.5392;1.1681;4.6876
8235;17.1937;7;En movimiento;7.8726;1.1609;4.4686
8240;17.2632;7;En movimiento;8.2039;1.1539;4.2509
8245;17.3329;7;En movimiento;8.5364;1.1469;4.0325
8250;17.4028;7;En movimiento;8.8677;1.1400;3.8149
8255;17.4724;7;En movimiento;9.2001;1.1331;3.5965
8260;17.5424;7;En movimiento;9.5318;1.1264;3.3786
8265;17.6115;7;En movimiento;9.8624;1.1456;3.1614
8270;17.6808;7;En movimiento;10.1932;1.1137;2.9441
8275;17.7505;7;En movimiento;10.5257;1.1071;2.7256
8280;17.8202;7;En movimiento;10.8585;1.1006;2.5070
8285;17.8898;7;En movimiento;11.1904;1.0942;2.2890
8290;17.9595;7;En movimiento;11.5185;1.0877;2.0735
8295;18.0293;7;En movimiento;11.8509;1.0814;1.8551
8300;18.0987;7;En movimiento;12.1817;1.0752;1.6378
8305;18.1684;7;En movimiento;12.5147;1.0690;1.4190
8310;18.2383;7;En movimiento;12.8460;1.0629;1.2013
8315;18.3079;7;En movimiento;13.1775;1.0568;0.9836
8320;18.3774;7;En movimiento;13.5086;1.0508;0.7661
8321;18.3912;7;Parada;13.6417;1.1712;0.6787
8400;19.4909;8;En movimiento;7.1947;1.1573;4.8251
8405;19.5604;8;En movimiento;7.5011;1.1684;4.6053
8410;19.6298;8;En movimiento;7.8117;1.1807;4.3824
8415;19.6999;8;En movimiento;8.1203;1.1929;4.1610
8420;19.7694;8;En movimiento;8.4317;1.2054;3.9376
8425;19.8391;8;En movimiento;8.7415;1.2179;3.7153
8430;19.9086;8;En movimiento;9.0530;1.2305;3.4917
8435;19.9785;8;En movimiento;9.3629;1.2431;3.2694
8440;20.0479;8;En movimiento;9.6733;1.2558;3.0466
8445;20.1177;8;En movimiento;9.9826;1.2685;2.8247
8450;20.1873;8;En movimiento;10.2935;1.2814;2.6016
8455;20.2570;8;En movimiento;10.6048;1.3318;2.3782
8460;20.3264;8;En movimiento;10.9128;1.3477;2.1572
8465;20.3961;8;En movimiento;11.2247;1.3640;1.9335
8470;20.4654;8;En movimiento;11.5338;1.3339;1.7116
8475;20.5349;8;En movimiento;11.8446;1.3471;1.4886
8480;20.6048;8;En movimiento;12.1530;1.3602;1.2673
8485;20.6743;8;En movimiento;12.4631;1.3734;1.0448
8490;20.7441;8;En movimiento;12.7731;1.3868;0.8224
8495;20.8135;8;En movimiento;13.0838;1.4002;0.5994
8500;20.8835;8;En movimiento;13.3941;1.4137;0.3768
8505;20.9526;8;En movimiento;13.7139;1.4279;0.1473
8510;21.0226;8;En movimiento;14.0142;1.4408;-0.0682
8510;21.0226;8;Parada;14.0772;1.5861;-0.1134
8560;21.7216;9;En movimiento;17.6300;0.0633;0.0000
8565;21.7881;9;En movimiento;8.1788;1.1791;-3.7370
8570;21.8579;9;En movimiento;8.5032;1.1982;-3.5182
8575;21.9276;9;En movimiento;8.8256;1.2171;-3.3007
8580;21.9972;9;En movimiento;9.1484;1.2362;-3.0830
8585;22.0666;9;En movimiento;9.4715;1.2723;-2.8650
8590;22.1362;9;En movimiento;9.7962;1.2950;-2.6460
8595;22.2057;9;En movimiento;10.1189;1.2948;-2.4283
8600;22.2754;9;En movimiento;10.4413;1.3141;-2.2108
8605;22.3448;9;En movimiento;10.7640;1.3336;-1.9931
8610;22.4147;9;En movimiento;11.0856;1.3529;-1.7762
8615;22.4843;9;En movimiento;11.4082;1.3725;-1.5585
8620;22.5540;9;En movimiento;11.7336;1.3924;-1.3391
8625;22.6236;9;En movimiento;12.0565;1.4121;-1.1212
8630;22.6931;9;En movimiento;12.3800;1.4319;-0.9030
8635;22.7627;9;En movimiento;12.7017;1.4516;-0.6860
8640;22.8324;9;En movimiento;13.0253;1.4716;-0.4677
8645;22.9020;9;En movimiento;13.3488;1.5464;-0.2495
8650;22.9718;9;En movimiento;13.6721;1.5695;-0.0314
8654;23.0274;9;Parada;13.9949;1.6532;0.1864
8715;23.8766;10;En movimiento;7.6969;1.1772;3.7325
8720;23.9458;10;En movimiento;8.0629;1.1881;3.5437
8725;24.0158;10;En movimiento;8.4284;1.2014;3.3551
8730;24.0851;10;En movimiento;8.7935;1.2148;3.1667
8735;24.1549;10;En movimiento;9.1550;1.2281;2.9802
8740;24.2245;10;En movimiento;9.5217;1.2417;2.7910
8745;24.2944;10;En movimiento;9.8865;1.2553;2.6027
8750;24.3637;10;En movimiento;10.2516;1.2690;2.4143
8755;24.4333;10;En movimiento;10.6178;1.2828;2.2254
8760;24.5030;10;En movimiento;10.9816;1.2966;2.0377
8765;24.5727;10;En movimiento;11.3466;1.3104;1.8494
8770;24.6427;10;En movimiento;11.7124;1.3245;1.6606
8775;24.7120;10;En movimiento;12.0773;1.3807;1.4723
8780;24.7816;10;En movimiento;12.4418;1.3978;1.2843
8785;24.8511;10;En movimiento;12.8074;1.4151;1.0956
8790;24.9204;10;En movimiento;13.1712;1.3815;0.9079
8795;24.9901;10;En movimiento;13.5366;1.3958;0.7193
8800;25.0599;10;En movimiento;13.8984;1.4099;0.5327
8804;25.1154;10;Parada;14.2451;1.5720;0.3688
8855;25.8252;11;En movimiento;5.0272;1.1450;-2.0688
8860;25.8953;11;En movimiento;5.4539;1.1348;-1.9899
8865;25.9649;11;En movimiento;5.8801;1.1246;-1.9111
8870;26.0344;11;En movimiento;6.3088;1.1144;-1.8318
8875;26.1041;11;En movimiento;6.7363;1.1044;-1.7527
8880;26.1737;11;En movimiento;7.1625;1.0944;-1.6739
8885;26.2435;11;En movimiento;7.5879;1.0844;-1.5952
8890;26.3128;11;En movimiento;8.0148;1.0746;-1.5162
8895;26.3826;11;En movimiento;8.4435;1.0648;-1.4370
8900;26.4521;11;En movimiento;8.8711;1.0878;-1.3579
8905;26.5219;11;En movimiento;9.2970;1.0813;-1.2791
8910;26.5914;11;En movimiento;9.7225;1.0749;-1.2004
8915;26.6608;11;En movimiento;10.1488;1.0270;-1.1215
8920;26.7304;11;En movimiento;10.5771;1.0175;-1.0423
8925;26.8001;11;En movimiento;11.0017;1.0081;-0.9638
8930;26.8695;11;En movimiento;11.4301;0.9988;-0.8846
8935;26.9393;11;En movimiento;11.8522;0.9896;-0.8065
8940;27.0091;11;En movimiento;12.2803;0.9804;-0.7273
8945;27.0788;11;En movimiento;12.7080;0.9712;-0.6482
8950;27.1480;11;En movimiento;13.1337;0.9622;-0.5695
8955;27.2180;11;En movimiento;13.5621;0.9531;-0.4902
8959;27.2736;11;Parada;13.9887;1.0827;-0.4114
8990;27.7049;12;En movimiento;8.2752;1.1645;-3.2919
8995;27.7746;12;En movimiento;8.6548;1.1580;-3.1483
9000;27.8447;12;En movimiento;9.0348;1.1517;-3.0045
9005;27.9139;12;En movimiento;9.4134;1.1454;-2.8613
9010;27.9834;12;En movimiento;9.7997;1.1392;-2.7151
9015;28.0530;12;En movimiento;10.1759;1.1330;-2.5728
9020;28.1229;12;En movimiento;10.5556;1.1270;-2.4292
9025;28.1925;12;En movimiento;10.9360;1.1210;-2.2852
9030;28.2619;12;En movimiento;11.3154;1.1443;-2.1417
9035;28.3319;12;En movimiento;11.6967;1.1416;-1.9975
9040;28.4013;12;En movimiento;12.0744;1.1390;-1.8545
9045;28.4707;12;En movimiento;12.4555;1.0983;-1.7104
9050;28.5406;12;En movimiento;12.8359;1.0926;-1.5665
9055;28.6101;12;En movimiento;13.2159;1.0870;-1.4227
9060;28.6796;12;En movimiento;13.5968;1.0815;-1.2786
9065;28.7496;12;En movimiento;13.9751;1.0760;-1.1355
9068;28.7914;12;Parada;14.2804;1.1786;-1.0199
9120;29.5146;13;En movimiento;7.5893;1.1475;-4.8007
9125;29.5845;13;En movimiento;7.9638;1.1402;-4.6054
9130;29.6543;13;En movimiento;8.3428;1.1330;-4.4078
9135;29.7239;13;En movimiento;8.7170;1.1259;-4.2127
9140;29.7935;13;En movimiento;9.0954;1.1188;-4.0154
9145;29.8631;13;En movimiento;9.4717;1.1118;-3.8192
9150;29.9326;13;En movimiento;9.8482;1.1049;-3.6229
9155;30.0024;13;En movimiento;10.2242;1.0981;-3.4269
9160;30.0719;13;En movimiento;10.6011;1.1199;-3.2304
9165;30.1417;13;En movimiento;10.9764;1.1164;-3.0347
9170;30.2113;13;En movimiento;11.3532;1.1129;-2.8382
9175;30.2806;13;En movimiento;11.7295;1.0721;-2.6421
9180;30.3503;13;En movimiento;12.1077;1.0656;-2.4448
9185;30.4198;13;En movimiento;12.4868;1.0591;-2.2472
9190;30.4904;13;En movimiento;12.8585;1.0527;-2.0534
9195;30.5590;13;En movimiento;13.2395;1.0464;-1.8547
9200;30.6291;13;En movimiento;13.6117;1.0402;-1.6607
9205;30.6990;13;En movimiento;13.9889;1.0340;-1.4641
9209;30.7541;13;Parada;14.3649;1.1468;-1.2680
9245;31.2544;14;En movimiento;8.2605;1.1490;-0.7909
9250;31.3240;14;En movimiento;8.6568;1.1388;-0.6850
9255;31.3938;14;En movimiento;9.0553;1.1288;-0.5785
9260;31.4633;14;En movimiento;9.4521;1.1188;-0.4724
9265;31.5329;14;En movimiento;9.8480;1.1088;-0.3666
9270;31.6026;14;En movimiento;10.2435;1.0990;-0.2610
9275;31.6725;14;En movimiento;10.6422;1.0892;-0.1544
9280;31.7425;14;En movimiento;11.0401;1.0794;-0.0481
9285;31.8130;14;En movimiento;11.4383;1.0698;0.0583
9290;31.8817;14;En movimiento;11.8330;1.0926;0.1638
9295;31.9514;14;En movimiento;12.2322;1.0863;0.2705
9300;32.0209;14;En movimiento;12.6267;1.0419;0.3759
9305;32.0905;14;En movimiento;13.0245;1.0325;0.4822
9310;32.1600;14;En movimiento;13.4205;1.0231;0.5880
9315;32.2297;14;En movimiento;13.8175;1.0139;0.6941
9316;32.2442;14;Parada;13.9772;1.1083;0.7368
9360;32.8561;15;En movimiento;5.2449;1.1433;-1.7580
9365;32.9261;15;En movimiento;5.7004;1.1374;-1.7115
9370;32.9955;15;En movimiento;6.1543;1.1226;-1.6652
9375;33.0648;15;En movimiento;6.6048;1.1134;-1.6193
9380;33.1348;15;En movimiento;7.0583;1.1043;-1.5730
9385;33.2047;15;En movimiento;7.5119;1.0953;-1.5267
9390;33.2742;15;En movimiento;7.9661;1.0864;-1.4804
9395;33.3438;15;En movimiento;8.4222;1.0775;-1.4339
9400;33.4133;15;En movimiento;8.8763;1.0687;-1.3875
9405;33.4830;15;En movimiento;9.3296;1.0599;-1.3413
9410;33.5525;15;En movimiento;9.7876;1.0513;-1.2946
9415;33.6219;15;En movimiento;10.2375;1.0815;-1.2487
9420;33.6917;15;En movimiento;10.6925;1.0761;-1.2023
9425;33.7614;15;En movimiento;11.1452;1.0707;-1.1561
9430;33.8312;15;En movimiento;11.6008;1.0654;-1.1096
9435;33.9004;15;En movimiento;12.0532;1.0095;-1.0635
9440;33.9699;15;En movimiento;12.5076;1.0013;-1.0171
9445;34.0397;15;En movimiento;12.9613;0.9930;-0.9708
9450;34.1093;15;En movimiento;13.4142;0.9849;-0.9246
9455;34.1791;15;En movimiento;13.8672;0.9768;-0.8784
9455;34.1791;15;Parada;13.9602;1.1025;-0.8689
9470;34.3874;16;En movimiento;17.6300;0.0000;0.0000
9475;34.4578;16;En movimiento;7.8883;1.1508;-4.5491
9480;34.5272;16;En movimiento;8.2734;1.1513;-4.3509
9485;34.5968;16;En movimiento;8.6572;1.1621;-4.1533
9490;34.6663;16;En movimiento;9.0431;1.1661;-3.9546
9495;34.7357;16;En movimiento;9.4258;1.1539;-3.7576
9500;34.8054;16;En movimiento;9.8104;1.1547;-3.5596
9505;34.8750;16;En movimiento;10.1951;1.1555;-3.3615
9510;34.9447;16;En movimiento;10.5784;1.1564;-3.1642
9515;35.0145;16;En movimiento;10.9623;1.1573;-2.9666
9520;35.0841;16;En movimiento;11.3451;1.1583;-2.7695
9525;35.1537;16;En movimiento;11.7322;1.1595;-2.5702
9530;35.2233;16;En movimiento;12.1167;1.1606;-2.3722
9535;35.2928;16;En movimiento;12.5028;1.1619;-2.1735
9540;35.3624;16;En movimiento;12.8853;1.1632;-1.9765
9545;35.4321;16;En movimiento;13.2700;1.2132;-1.7785
9550;35.5017;16;En movimiento;13.6546;1.2177;-1.5805
9555;35.5714;16;En movimiento;14.0382;1.2222;-1.3830
9560;35.6411;16;En movimiento;14.4228;1.1697;-1.1850
9565;35.7101;16;En movimiento;14.8068;1.1713;-0.9873
9570;35.7802;16;En movimiento;15.1937;1.1730;-0.7881
9575;35.8500;16;En movimiento;15.4650;1.2091;-0.5895
9578;35.8915;16;Gol;19.0000;-2.1364;0.0000
9595;36.1279;17;En movimiento;8.1863;1.1520;-2.9202
9600;36.1968;17;En movimiento;8.5500;1.1507;-2.7794
9605;36.2665;17;En movimiento;8.9329;1.1479;-2.6312
9610;36.3358;17;En movimiento;9.3158;1.1340;-2.4830
9615;36.4059;17;En movimiento;9.7005;1.1281;-2.3341
