Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
3305;7.9349;6;En movimiento;9.5800;1.2406;1.8094
3310;8.0046;6;En movimiento;10.0151;1.2629;1.7323
3315;8.0739;6;En movimiento;10.4544;1.2856;1.6545
3320;8.1432;6;En movimiento;10.8926;1.3304;1.5769
3325;8.2131;6;En movimiento;11.3293;1.3563;1.4996
3330;8.2828;6;En movimiento;11.7683;1.3824;1.4218
3335;8.3520;6;En movimiento;12.2021;1.3771;1.3450
3340;8.4221;6;En movimiento;12.6402;1.4001;1.2674
3345;8.4920;6;En movimiento;13.0824;1.4234;1.1890
3350;8.5624;6;En movimiento;13.5180;1.4463;1.1119
3355;8.6319;6;En movimiento;13.9531;1.4693;1.0348
3356;8.6458;6;Parada;14.1307;1.5693;1.0034
3430;9.6759;7;En movimiento;5.3493;1.1482;-0.6636
3435;9.7454;7;En movimiento;5.8588;1.1447;-0.6576
3440;9.8153;7;En movimiento;6.3675;1.1412;-0.6516
3445;9.8847;7;En movimiento;6.8714;1.1378;-0.6458
3450;9.9546;7;En movimiento;7.3780;1.1345;-0.6398
3455;10.0239;7;En movimiento;7.8849;1.1312;-0.6339
3460;10.0937;7;En movimiento;8.3922;1.1508;-0.6280
3465;10.1634;7;En movimiento;8.8955;1.1509;-0.6221
3470;10.2331;7;En movimiento;9.4028;1.1511;-0.6162
3475;10.3024;7;En movimiento;9.9086;1.1196;-0.6102
3480;10.3722;7;En movimiento;10.4151;1.1167;-0.6043
3485;10.4416;7;En movimiento;10.9205;1.1138;-0.5984
3490;10.5114;7;En movimiento;11.4254;1.1110;-0.5925
3495;10.5810;7;En movimiento;11.9307;1.1082;-0.5866
3500;10.6495;7;En movimiento;12.4389;1.1056;-0.5807
3500;10.6495;8;En movimiento;8.1183;1.1626;-3.0978
3505;10.7193;7;En movimiento;12.9391;1.1029;-0.5748
3505;10.7193;8;En movimiento;8.5716;1.1565;-2.9139
3510;10.7889;7;En movimiento;13.4451;1.1004;-0.5689
3510;10.7889;8;En movimiento;9.0303;1.1504;-2.7278
3514;10.8447;7;Parada;13.9508;1.2121;-0.5630
3515;10.8584;8;En movimiento;9.4886;1.1566;-2.5419
3520;10.9283;8;En movimiento;9.9447;1.1540;-2.3569
3525;10.9983;8;En movimiento;10.4053;1.1515;-2.1701
3530;11.0673;8;En movimiento;10.8626;1.1276;-1.9846
3535;11.1369;8;En movimiento;11.3207;1.1219;-1.7988
3540;11.2070;8;En movimiento;11.7830;1.1163;-1.6113
3545;11.2763;8;En movimiento;12.2409;1.1108;-1.4255
3550;11.3459;8;En movimiento;12.6988;1.1053;-1.2398
3555;11.4156;8;En movimiento;13.1603;1.0998;-1.0526
3560;11.4850;8;En movimiento;13.6144;1.0944;-0.8684
3564;11.5414;8;Parada;14.0784;1.1774;-0.6802
3635;12.5289;9;En movimiento;8.3308;1.1604;-2.2802
3640;12.5987;9;En movimiento;8.8260;1.1863;-2.1320
3645;12.6685;9;En movimiento;9.3286;1.2114;-1.9815
3650;12.7384;9;En movimiento;9.8309;1.2366;-1.8312
3655;12.8077;9;En movimiento;10.3291;1.2616;-1.6821
3660;12.8775;9;En movimiento;10.8313;1.2695;-1.5318
3665;12.9468;9;En movimiento;11.3315;1.2913;-1.3821
3670;13.0168;9;En movimiento;11.8301;1.3132;-1.2328
3675;13.0864;9;En movimiento;12.3309;1.3352;-1.0829
3680;13.1559;9;En movimiento;12.8292;1.3572;-0.9338
3685;13.2255;9;En movimiento;13.3317;1.3795;-0.7834
3690;13.2953;9;En movimiento;13.8340;1.4018;-0.6331
3694;13.3506;9;Parada;14.3317;1.5046;-0.4841
3765;14.3390;10;En movimiento;5.0709;1.1651;-0.5040
3770;14.4088;10;En movimiento;5.6742;1.1872;-0.4427
3775;14.4784;10;En movimiento;6.2788;1.2184;-0.3814
3780;14.5479;10;En movimiento;6.8862;1.2443;-0.3197
3785;14.6177;10;En movimiento;7.4865;1.2548;-0.2588
3790;14.6869;10;En movimiento;8.0949;1.2775;-0.1970
3795;14.7566;10;En movimiento;8.7017;1.3001;-0.1354
3800;14.8263;10;En movimiento;9.3067;1.3227;-0.0740
3805;14.8963;10;En movimiento;9.9093;1.3453;-0.0129
3810;14.9658;10;En movimiento;10.5113;1.3679;0.0482
3815;15.0354;10;En movimiento;11.1198;1.3909;0.1100
3820;15.1048;10;En movimiento;11.7284;1.4139;0.1718
3825;15.1747;10;En movimiento;12.3312;1.4368;0.2330
3830;15.2442;10;En movimiento;12.9397;1.4600;0.2947
3835;15.3169;10;En movimiento;13.5454;1.4831;0.3562
3835;15.3169;11;En movimiento;4.9053;1.1619;-1.7104
3839;15.3695;10;Parada;14.1474;1.6072;0.4173
3840;15.3835;11;En movimiento;5.4551;1.1582;-1.6243
3845;15.4533;11;En movimiento;6.0111;1.1538;-1.5373
3850;15.5233;11;En movimiento;6.5665;1.1494;-1.4503
3855;15.5931;11;En movimiento;7.1201;1.1452;-1.3637
3860;15.6625;11;En movimiento;7.6708;1.1240;-1.2774
3865;15.7320;11;En movimiento;8.2217;1.1165;-1.1912
3870;15.8013;11;En movimiento;8.7691;1.1091;-1.1055
3875;15.8707;11;En movimiento;9.3237;1.1017;-1.0186
3880;15.9402;11;En movimiento;9.8758;1.0944;-0.9322
3885;16.0099;11;En movimiento;10.4327;1.0872;-0.8450
3890;16.0800;11;En movimiento;10.9829;1.0800;-0.7588
3895;16.1489;11;En movimiento;11.5387;1.0729;-0.6718
3900;16.2189;11;En movimiento;12.0903;1.0659;-0.5855
3905;16.2882;11;En movimiento;12.6433;1.1051;-0.4989
3910;16.3575;11;En movimiento;13.1916;1.0527;-0.4130
3910;16.3575;12;En movimiento;5.3208;1.1425;-1.3482
3915;16.4271;11;En movimiento;13.7452;1.0458;-0.3264
3915;16.4271;12;En movimiento;5.9133;1.1331;-1.3459
3918;16.4697;11;Parada;14.1588;1.1619;-0.2820
3920;16.4978;12;En movimiento;6.5058;1.1238;-1.3435
3925;16.5666;12;En movimiento;7.0977;1.1146;-1.3412
3930;16.6367;12;En movimiento;7.6863;1.1054;-1.3388
3935;16.7065;12;En movimiento;8.2788;1.0963;-1.3365
3940;16.7758;12;En movimiento;8.8727;1.0873;-1.3341
3945;16.8453;12;En movimiento;9.4658;1.0784;-1.3318
3950;16.9153;12;En movimiento;10.0583;1.0695;-1.3294
3955;16.9844;12;En movimiento;10.6493;1.0607;-1.3270
3960;17.0538;12;En movimiento;11.2429;1.0876;-1.3247
3965;17.1234;12;En movimiento;11.8288;1.0820;-1.3224
3970;17.1934;12;En movimiento;12.4223;1.0766;-1.3200
3975;17.2634;12;En movimiento;13.0148;1.0711;-1.3176
3980;17.3326;12;En movimiento;13.6073;1.0182;-1.3153
3983;17.3739;12;Parada;14.0755;1.1120;-1.3134
4050;18.3072;13;En movimiento;17.6300;0.0500;0.0000
4055;18.3767;13;En movimiento;8.3010;1.1613;0.1179
4060;18.4464;13;En movimiento;8.9802;1.1609;0.2061
4065;18.5161;13;En movimiento;9.6555;1.1606;0.2939
4070;18.5855;13;En movimiento;10.3273;1.1603;0.3812
4075;18.6554;13;En movimiento;11.0024;1.1600;0.4689
4080;18.7247;13;En movimiento;11.6778;1.1599;0.5567
4085;18.7947;13;En movimiento;12.3532;1.1598;0.6445
4090;18.8656;13;En movimiento;13.0400;1.1600;0.7338
4095;18.9344;13;En movimiento;13.7097;1.1600;0.8208
4097;18.9624;13;Parada;14.1171;1.2237;0.8737
4165;19.9094;14;En movimiento;8.1067;1.1902;3.7385
4170;19.9785;14;En movimiento;8.7305;1.2348;3.4875
4175;20.0481;14;En movimiento;9.3901;1.2808;3.2221
4180;20.1176;14;En movimiento;10.0471;1.3267;2.9578
4185;20.1871;14;En movimiento;10.7033;1.3583;2.6938
4190;20.2563;14;En movimiento;11.3580;1.4007;2.4304
4195;20.3259;14;En movimiento;12.0127;1.4433;2.1670
4200;20.3957;14;En movimiento;12.6692;1.4860;1.9029
4205;20.4650;14;En movimiento;13.3315;1.5293;1.6364
4210;20.5352;14;En movimiento;13.9899;1.5724;1.3716
4215;20.6045;14;En movimiento;14.6465;1.6153;1.1074
4220;20.6748;14;En movimiento;15.3081;1.6587;0.8412
4224;20.7302;14;Gol;19.0000;-2.1192;0.0000
4235;20.8831;15;En movimiento;17.6300;0.0500;0.0000
4240;20.9523;15;En movimiento;8.5125;1.1642;-3.0010
4245;21.0218;15;En movimiento;9.2392;1.1632;-2.7717
4250;21.0911;15;En movimiento;9.9739;1.1624;-2.5399
4255;21.1618;15;En movimiento;10.6880;1.1614;-2.3145
4260;21.2311;15;En movimiento;11.4182;1.1606;-2.0841
4265;21.3010;15;En movimiento;12.1485;1.1600;-1.8536
4270;21.3704;15;En movimiento;12.8774;1.1594;-1.6236
4275;21.4405;15;En movimiento;13.6045;1.1588;-1.3942
4280;21.5104;15;En movimiento;14.3393;1.1584;-1.1623
4281;21.5243;15;Parada;14.6304;1.1893;-1.0704
4350;22.4830;16;En movimiento;8.2358;1.1833;-0.0019
4355;22.5534;16;En movimiento;8.9736;1.2332;0.0025
4360;22.6231;16;En movimiento;9.7235;1.2841;0.0070
4365;22.6924;16;En movimiento;10.4710;1.3233;0.0115
4370;22.7622;16;En movimiento;11.2206;1.3709;0.0160
4375;22.8320;16;En movimiento;11.9675;1.4184;0.0204
4380;22.9015;16;En movimiento;12.7172;1.4662;0.0249
4385;22.9714;16;En movimiento;13.4628;1.5137;0.0294
4389;23.0265;16;Parada;14.1922;1.6394;0.0357
4455;23.9460;17;En movimiento;7.9588;1.1657;-3.2273
4460;24.0160;17;En movimiento;8.6747;1.2163;-2.9899
4465;24.0850;17;En movimiento;9.4092;1.2686;-2.7464
4470;24.1547;17;En movimiento;10.1536;1.3219;-2.4996
4475;24.2241;17;En movimiento;10.8913;1.3746;-2.2550
4480;24.2945;17;En movimiento;11.6356;1.4279;-2.0082
4485;24.3635;17;En movimiento;12.3725;1.5014;-1.7638
4490;24.4333;17;En movimiento;13.1123;1.5577;-1.5186
4495;24.5027;17;En movimiento;13.8531;1.5878;-1.2729
4500;24.5721;17;En movimiento;14.5908;1.6408;-1.0283
4505;24.6418;17;En movimiento;15.3366;1.6946;-0.7810
4508;24.6841;17;Gol;19.0000;-2.1056;0.0000
4525;24.9206;18;En movimiento;17.6300;0.0000;0.0000
4530;24.9900;18;En movimiento;8.4145;1.2096;-0.4113
4535;25.0594;18;En movimiento;9.1715;1.2495;-0.4841
4540;25.1295;18;En movimiento;9.9370;1.2900;-0.5578
4545;25.1992;18;En movimiento;10.6905;1.3298;-0.6303
4550;25.2686;18;En movimiento;11.4551;1.3872;-0.7038
4555;25.3383;18;En movimiento;12.2111;1.4306;-0.7766
4560;25.4074;18;En movimiento;12.9722;1.4516;-0.8498
4565;25.4770;18;En movimiento;13.7349;1.4922;-0.9232
4568;25.5194;18;Parada;14.3435;1.5824;-0.9818
4635;26.4515;19;En movimiento;5.1855;1.1673;-2.0504
4640;26.5215;19;En movimiento;5.9786;1.1963;-1.9891
4645;26.5910;19;En movimiento;6.7854;1.2260;-1.9266
4650;26.6608;19;En movimiento;7.5925;1.2558;-1.8642
4655;26.7306;19;En movimiento;8.4076;1.2861;-1.8011
4660;26.8005;19;En movimiento;9.2079;1.3157;-1.7392
4665;26.8697;19;En movimiento;10.0134;1.3457;-1.6769
4670;26.9394;19;En movimiento;10.8205;1.3758;-1.6144
4675;27.0090;19;En movimiento;11.6343;1.4063;-1.5515
4680;27.0782;19;En movimiento;12.4391;1.4681;-1.4892
4685;27.1480;19;En movimiento;13.2449;1.5016;-1.4269
4690;27.2179;19;En movimiento;14.0507;1.5351;-1.3645
4691;27.2318;19;Parada;14.3743;1.5879;-1.3395
4755;28.1251;20;En movimiento;8.3996;1.1690;2.0327
4760;28.1917;20;En movimiento;9.1715;1.1743;1.6959
4765;28.2620;20;En movimiento;9.9467;1.1787;1.3577
4770;28.3312;20;En movimiento;10.7166;1.1831;1.0218
4775;28.4011;20;En movimiento;11.4893;1.1876;0.6847
4780;28.4708;20;En movimiento;12.2643;1.1923;0.3465
4785;28.5407;20;En movimiento;13.0459;1.1971;0.0055
4790;28.6098;20;En movimiento;13.8099;1.2016;-0.3278
4794;28.6657;20;Parada;14.5863;1.2611;-0.6665
4860;29.5839;21;En movimiento;8.1436;1.1671;-3.5018
4865;29.6541;21;En movimiento;8.9525;1.1602;-3.1342
4870;29.7234;21;En movimiento;9.7508;1.1619;-2.7713
4875;29.7934;21;En movimiento;10.5574;1.1585;-2.4047
4880;29.8630;21;En movimiento;11.3625;1.1550;-2.0388
4885;29.9326;21;En movimiento;12.1674;1.1335;-1.6730
4890;30.0023;21;En movimiento;12.9707;1.1269;-1.3079
4895;30.0715;21;En movimiento;13.7727;1.1203;-0.9434
4895;30.0715;21;Parada;13.9333;1.1702;-0.8704
4960;30.9762;22;En movimiento;8.1525;1.1590;-3.8959
4965;31.0459;22;En movimiento;8.9826;1.1727;-3.5234
4970;31.1160;22;En movimiento;9.8271;1.1869;-3.1444
4975;31.1855;22;En movimiento;10.6648;1.2010;-2.7685
4980;31.2552;22;En movimiento;11.5092;1.2153;-2.3896
4985;31.3246;22;En movimiento;12.3468;1.2295;-2.0137
4990;31.3947;22;En movimiento;13.1878;1.2439;-1.6363
4995;31.4642;22;En movimiento;14.0289;1.2584;-1.2589
5000;31.5344;22;En movimiento;14.8698;1.2729;-0.8815
5005;31.6035;22;En movimiento;15.6094;1.3252;-0.5048
5006;31.6172;22;Gol;19.0000;-2.0960;0.0000
5030;31.9545;23;En movimiento;8.0714;1.1686;-3.1142
5035;32.0207;23;En movimiento;8.8723;1.2381;-2.6719
5040;32.0902;23;En movimiento;9.6764;1.3070;-2.2280
5045;32.1601;23;En movimiento;10.4851;1.3764;-1.7816
5050;32.2300;23;En movimiento;11.2917;1.4457;-1.3362
5055;32.2996;23;En movimiento;12.0982;1.5151;-0.8910
5060;32.3691;23;En movimiento;12.9058;1.5846;-0.4451
5065;32.4388;23;En movimiento;13.7062;1.6777;-0.0031
5070;32.5080;23;En movimiento;14.5193;1.7512;0.4458
5075;32.5777;23;En movimiento;15.3236;1.8238;0.8898
5078;32.6196;23;Gol;19.0000;-2.0967;0.0000
5105;32.9961;24;En movimiento;9.0175;1.1947;1.5543
5110;33.0657;24;En movimiento;9.8736;1.2457;1.2998
5115;33.1355;24;En movimiento;10.7261;1.2966;1.0463
5120;33.2045;24;En movimiento;11.5745;1.3472;0.7940
5125;33.2744;24;En movimiento;12.4279;1.3983;0.5402
5130;33.3432;24;En movimiento;13.2814;1.4690;0.2865
5135;33.4136;24;En movimiento;14.0799;1.5585;0.0366
5136;33.4269;24;Parada;14.4513;1.6342;-0.0872
5200;34.3178;25;En movimiento;8.5799;1.1733;-2.6023
5205;34.3876;25;En movimiento;9.4246;1.1737;-2.2073
5210;34.4571;25;En movimiento;10.2644;1.1661;-1.8146
5215;34.5265;25;En movimiento;11.1126;1.1632;-1.4179
5220;34.5962;25;En movimiento;11.9492;1.1603;-1.0267
5225;34.6663;25;En movimiento;12.7926;1.1575;-0.6323
5230;34.7359;25;En movimiento;13.6309;1.1548;-0.2403
5231;34.7496;25;Parada;13.9721;1.1997;-0.0807
5295;35.6409;26;En movimiento;8.1704;1.2076;-4.3290
5300;35.7108;26;En movimiento;9.0477;1.2786;-3.8414
5305;35.7803;26;En movimiento;9.9224;1.3495;-3.3553
5310;35.8500;26;En movimiento;10.8029;1.4209;-2.8660
5315;35.9194;26;En movimiento;11.6720;1.4914;-2.3830
5320;35.9886;26;En movimiento;12.5404;1.5814;-1.9005
5325;36.0583;26;En movimiento;13.4185;1.6562;-1.4125
5330;36.1283;26;En movimiento;14.2907;1.7304;-0.9278
5335;36.1980;26;En movimiento;15.1615;1.7760;-0.4438
5339;36.2538;26;Gol;19.0000;-2.0629;0.0000
5365;36.6156;27;En movimiento;7.9466;1.1692;3.9164
5370;36.6848;27;En movimiento;8.7599;1.1682;3.3990
5375;36.7546;27;En movimiento;9.6026;1.1685;2.8627
5380;36.8240;27;En movimiento;10.4450;1.1690;2.3267
5385;36.8937;27;En movimiento;11.2879;1.1845;1.7903
5390;36.9635;27;En movimiento;12.1323;1.1884;1.2531
5395;37.0327;27;En movimiento;12.9740;1.1715;0.7175
5400;37.1025;27;En movimiento;13.8212;1.1723;0.1784
5403;37.1442;27;Parada;14.4828;1.2151;-0.3497
5465;38.0076;28;En movimiento;7.8904;1.1778;-4.4437
5470;38.0765;28;En movimiento;8.7424;1.1900;-3.8929
5475;38.1466;28;En movimiento;9.6019;1.2031;-3.3373
5480;38.2162;28;En movimiento;10.4723;1.2167;-2.7747
5485;38.2860;28;En movimiento;11.3265;1.2298;-2.2224
5490;38.3551;28;En movimiento;12.1831;1.2431;-1.6687
5495;38.4251;28;En movimiento;13.0477;1.2567;-1.1098
5500;38.4952;28;En movimiento;13.9122;1.2704;-0.5509
5502;38.5224;28;Parada;14.4046;1.3389;-0.2645
5560;39.3302;29;En movimiento;17.6300;0.0000;0.0000
5565;39.3996;29;En movimiento;9.1374;1.1686;-2.5631
5570;39.4691;29;En movimiento;10.1713;1.1820;-2.2392
5575;39.5391;29;En movimiento;11.2006;1.1954;-1.9166
5580;39.6083;29;En movimiento;12.2352;1.2225;-1.5925
5585;39.6781;29;En movimiento;13.2631;1.2393;-1.2704
5590;39.7475;29;En movimiento;14.2959;1.2563;-0.9468
5595;39.8168;29;En movimiento;15.3250;1.2505;-0.6243
5598;39.8591;29;Gol;19.0000;-2.0752;0.0000
5635;40.3753;30;En movimiento;5.3889;1.1878;-1.4024
5640;40.4433;30;En movimiento;6.4252;1.2365;-1.3188
5645;40.5134;30;En movimiento;7.4600;1.2830;-1.2353
5650;40.5827;30;En movimiento;8.4962;1.3296;-1.1517
5655;40.6521;30;En movimiento;9.5334;1.3614;-1.0681
5660;40.7219;30;En movimiento;10.5726;1.4049;-0.9842
5665;40.7917;30;En movimiento;11.6077;1.4483;-0.9007
5670;40.8615;30;En movimiento;12.6451;1.4919;-0.8170
5675;40.9313;30;En movimiento;13.6765;1.5352;-0.7338
5679;40.9865;30;Parada;14.7158;1.5791;-0.6500
5740;41.8360;31;En movimiento;8.5809;1.1978;2.3198
5745;41.9059;31;En movimiento;9.6184;1.2714;1.9755
5750;41.9752;31;En movimiento;10.6873;1.3477;1.6209
5755;42.0445;31;En movimiento;11.7258;1.4217;1.2763
5760;42.1149;31;En movimiento;12.7868;1.4975;0.9242
5765;42.1846;31;En movimiento;13.8234;1.5714;0.5803
5770;42.2539;31;En movimiento;14.8803;1.6918;0.2646
5775;42.3230;31;En movimiento;18.9958;-2.0206;0.0245
5775;42.3230;31;Gol;18.9958;-2.0206;0.0245
5810;42.8138;32;En movimiento;7.8422;1.1561;-3.6678
5815;42.8807;32;En movimiento;8.8212;1.1750;-3.1501
5820;42.9498;32;En movimiento;9.7253;1.1837;-2.6719
5825;43.0195;32;En movimiento;10.6597;1.1970;-2.1778
5830;43.0900;32;En movimiento;11.5930;1.2103;-1.6841
5835;43.1587;32;En movimiento;12.5257;1.2412;-1.1909
5840;43.2287;32;En movimiento;13.4726;1.2582;-0.6900
5844;43.2840;32;Parada;14.3848;1.3058;-0.2369
5905;44.1338;33;En movimiento;8.6228;1.1956;-3.4052
5910;44.2041;33;En movimiento;9.6537;1.2478;-3.0063
5915;44.2734;33;En movimiento;10.6853;1.3099;-2.6072
5920;44.3421;33;En movimiento;11.7233;1.3660;-2.2055
5925;44.4115;33;En movimiento;12.7424;1.4053;-1.8112
5930;44.4808;33;En movimiento;13.7690;1.4576;-1.4140
5935;44.5511;33;En movimiento;14.8065;1.5105;-1.0126
5940;44.6206;33;En movimiento;19.0000;-2.0773;0.0000
5940;44.6206;33;Gol;19.0000;-2.0773;0.0000
5975;45.1086;34;En movimiento;5.2344;1.1824;-1.4322
5980;45.1774;34;En movimiento;6.3819;1.2304;-1.2000
5985;45.2469;34;En movimiento;7.5391;1.2714;-0.9658
5990;45.3165;34;En movimiento;8.6765;1.3157;-0.7357
5995;45.3860;34;En movimiento;9.8318;1.3609;-0.5019
6000;45.4556;34;En movimiento;10.9762;1.4056;-0.2703
6005;45.5257;34;En movimiento;12.1259;1.4507;-0.0376
6010;45.5954;34;En movimiento;13.2760;1.4959;0.1951
6015;45.6647;34;En movimiento;14.4213;1.5642;0.4551
6020;45.7347;34;En movimiento;15.4661;1.6456;0.6855
6021;45.7483;34;Gol;18.9938;-2.0400;0.0268
6045;46.0859;35;En movimiento;8.0283;1.1714;3.3099
6050;46.1521;35;En movimiento;9.0339;1.1769;2.8657
6055;46.2220;35;En movimiento;10.0499;1.1819;2.4169
6060;46.2913;35;En movimiento;11.0515;1.1867;1.9745
6065;46.3614;35;En movimiento;12.0550;1.1916;1.5313
6070;46.4312;35;En movimiento;13.0674;1.1968;1.0841
6075;46.5005;35;En movimiento;14.0651;1.2018;0.6434
6080;46.5705;35;En movimiento;15.0818;1.2071;0.1943
6084;46.6256;35;Gol;19.0000;-2.0787;0.0000
6120;47.1260;36;En movimiento;5.8316;1.1950;-0.7872
6125;47.1963;36;En movimiento;6.9904;1.2356;-0.7461
6130;47.2658;36;En movimiento;8.1561;1.2766;-0.7048
6135;47.3357;36;En movimiento;9.3279;1.3179;-0.6633
6140;47.4046;36;En movimiento;10.4991;1.3592;-0.6218
6145;47.4747;36;En movimiento;11.6633;1.4003;-0.5805
6150;47.5435;36;En movimiento;12.8123;1.4635;-0.5398
6155;47.6141;36;En movimiento;14.0109;1.4835;-0.4973
6160;47.6832;36;En movimiento;15.1633;1.5535;-0.4564
6163;47.7254;36;Gol;19.0000;-2.0926;0.0000
