Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
13620;0.2914019;14.5272;1.4991;-0.0293;1.4608;265.4850;1.2818;True;True;0.1582;1.0675;0.2367;352.2495;16.5809;28.8438;0.4422;0.0638;0.0467;0.0000;True;True;-0.2821;1.1085;0.2197;356.9569;300.4805;8.6940;0.6368;-0.2261;0.2695;0.0000;
13625;0.3771357;14.5282;1.4967;-0.0247;2.9375;264.4161;1.5325;True;True;0.1608;1.0658;0.2362;352.2995;16.3530;30.0885;0.0859;-0.0278;-0.0574;0.0000;True;True;-0.2720;1.1033;0.2215;356.7467;300.5182;6.8502;0.2918;-0.2222;0.0525;0.0000;
13630;0.4581565;14.5290;1.4937;-0.0225;4.5610;261.7855;1.0891;True;True;0.1596;1.0648;0.2336;350.8428;16.6444;30.7076;-0.2879;0.0033;-0.1583;0.0000;True;True;-0.2663;1.1002;0.2217;356.9777;301.4184;5.7356;0.0703;-0.0633;-0.0373;0.0000;
13635;0.5308855;14.5285;1.4906;-0.0198;5.6415;261.2204;1.0216;True;True;0.1545;1.0663;0.2328;348.4944;13.5332;33.7919;-0.0562;0.1229;0.0882;0.0000;True;True;-0.2666;1.1046;0.2189;355.2328;300.4799;5.2402;-0.1267;0.2743;-0.1184;0.0000;
13640;0.6023897;14.5262;1.4878;-0.0170;6.4623;261.7900;0.9433;True;True;0.1527;1.0735;0.2349;345.4104;14.5370;35.3894;-0.2605;0.4824;0.0049;0.0000;True;True;-0.2728;1.1149;0.2167;353.0947;298.3572;5.9354;-0.2415;0.5816;-0.1034;0.0000;
13645;0.6740878;14.5223;1.4861;-0.0154;6.9892;261.8853;0.9374;True;True;0.1489;1.0859;0.2384;343.5419;11.6203;34.7980;-0.0888;0.4396;0.2425;0.0000;True;True;-0.2796;1.1319;0.2159;348.9701;296.7037;6.8119;-0.3080;0.6704;0.0124;0.0000;
13650;0.742898;14.5185;1.4854;-0.0174;7.5231;260.2994;0.6862;True;True;0.1480;1.0958;0.2453;342.0706;12.6707;34.3119;-0.0786;0.3849;0.2688;0.0000;True;True;-0.2844;1.1483;0.2169;346.1862;295.2007;7.7744;-0.1583;0.6471;0.0757;0.0000;
13655;0.8127275;14.5153;1.4848;-0.0210;7.9226;258.0549;0.7349;True;True;0.1478;1.1042;0.2540;341.6034;10.7432;33.8620;0.1208;0.3872;0.4159;0.0000;True;True;-0.2836;1.1657;0.2240;343.8695;296.3792;8.2191;0.1816;0.7091;0.3677;0.0000;
13660;0.8831761;14.5097;1.4847;-0.0202;8.2266;258.7024;0.8293;True;True;0.1560;1.1151;0.2660;338.8407;12.8535;34.3567;0.4593;0.4197;0.5126;0.0000;True;True;-0.2779;1.1829;0.2293;338.9198;297.1639;8.2446;0.2409;0.5850;0.1618;0.0000;
13665;0.9512551;14.5018;1.4868;-0.0141;8.0438;263.7389;0.9159;True;True;0.1697;1.1246;0.2738;337.4911;14.4128;36.5970;0.5955;0.4697;0.0703;0.0000;True;True;-0.2723;1.1910;0.2376;336.9916;298.6459;8.9654;0.1083;0.1733;0.3393;0.0000;
13670;1.022079;14.4962;1.4895;-0.0035;7.9886;271.6850;1.2202;True;True;0.1854;1.1320;0.2771;337.2216;16.6645;35.6660;0.6607;0.1325;0.1679;0.0000;True;True;-0.2695;1.1928;0.2434;334.9433;295.0267;8.2674;0.1765;-0.0353;0.3120;0.0000;
13675;1.089495;14.4934;1.4924;0.0053;7.4082;278.8570;1.9145;True;True;0.2012;1.1379;0.2790;335.9856;20.4210;36.8227;0.4766;0.2953;-0.0009;0.0000;True;True;-0.2674;1.1924;0.2508;337.8608;298.1902;8.4133;0.0703;0.1248;0.1696;0.0000;
13680;1.158965;14.4909;1.4933;0.0083;6.9465;280.2445;1.7782;True;True;0.2121;1.1465;0.2799;335.6840;21.4344;34.7598;0.4409;0.3343;0.0673;0.0000;True;True;-0.2678;1.1978;0.2550;336.9961;298.4283;8.8248;-0.0749;0.2469;0.1286;0.0000;
13685;1.230629;14.4883;1.4913;0.0093;6.7710;280.3346;1.1586;True;True;0.2203;1.1520;0.2808;333.3954;24.3156;34.3647;0.2316;0.1142;-0.0282;0.0000;True;True;-0.2699;1.2033;0.2536;334.3036;296.7155;9.6195;-0.1051;0.0948;-0.0702;0.0000;
13690;1.298288;14.4883;1.4932;0.0174;7.1652;284.8556;0.6962;True;True;0.2306;1.1504;0.2728;333.6801;27.0547;34.4766;0.6146;0.0890;-0.7656;0.0000;True;True;-0.2710;1.1956;0.2579;337.1780;298.4885;7.6443;0.0744;-0.4631;0.3181;0.0000;
13695;1.36821;14.4943;1.4984;0.0394;5.5001;302.7347;359.8947;True;True;0.2675;1.1532;0.2293;332.0226;34.0182;36.2573;2.4753;0.1738;-2.1617;0.0000;True;True;-0.2723;1.1844;0.2706;334.8414;302.8878;2.9148;-0.5113;-0.3360;0.3835;0.0000;
13700;1.438077;14.5056;1.4993;0.0640;5.8410;324.8591;0.7056;True;True;0.3643;1.1663;0.1373;321.1470;54.0877;42.1415;4.4328;0.5737;-4.4436;0.0000;True;True;-0.2880;1.1673;0.2972;332.1975;292.9822;1.3451;-0.4591;-0.7211;1.7918;0.0000;
13705;1.507365;14.5076;1.4730;0.0836;0.5601;334.3784;356.9205;True;True;0.5037;1.1857;0.0103;312.8571;81.4394;39.3141;5.4880;1.5299;-6.0088;0.0000;True;True;-0.2984;1.1451;0.3531;322.7128;296.8490;357.2863;-0.8686;-0.8917;1.7850;0.0000;
13710;1.577372;14.5309;1.4060;0.1110;0.2012;341.7206;1.0810;True;True;0.6145;1.2756;-0.2258;315.8067;162.5039;337.7498;3.6738;4.0311;-12.1058;0.0000;True;True;-0.3205;1.1117;0.3968;322.2845;294.2391;359.0072;-0.4218;-0.5194;1.0701;0.0000;
13715;1.646603;14.5523;1.3768;0.1709;358.9030;346.4692;354.4776;True;True;0.6856;1.3035;-0.4830;25.7487;170.6423;310.4069;5.6720;1.0922;-4.9057;0.0000;True;True;-0.3130;1.1184;0.3465;315.3724;287.5385;9.2758;0.8239;-0.2902;-2.7824;0.0000;
13720;1.718011;14.5558;1.3831;0.2524;355.9482;327.0840;1.1017;True;True;0.8795;1.3902;-0.4492;7.6828;124.8479;353.0681;6.3756;3.2511;5.7644;0.0000;True;True;-0.2866;1.1018;0.2717;316.0084;290.4743;354.6963;1.0645;-0.4897;-3.8681;0.0000;
13725;1.786151;14.5602;1.3826;0.3229;357.3862;312.6216;1.8500;True;True;0.9520;1.4359;-0.3483;352.5715;112.2416;10.9507;2.4665;2.0758;5.5640;0.0000;True;True;-0.2522;1.0969;0.1844;325.1893;274.7357;3.1087;1.9085;0.1263;-3.5017;0.0000;
13730;1.854861;14.5523;1.3944;0.3564;357.4413;293.2181;3.7972;True;True;0.9107;1.3585;-0.1361;341.0911;63.9130;38.0031;-4.7609;-5.9990;7.7774;0.0000;True;True;-0.2038;1.1049;0.1071;333.0818;265.9920;15.5152;1.9433;0.4997;-2.5728;0.0000;
13735;1.924366;14.5546;1.4117;0.3550;0.7405;273.0360;3.4775;True;True;0.7835;1.1849;-0.0129;356.7585;31.4388;43.4159;-5.3171;-6.4433;3.1056;0.0000;True;True;-0.1525;1.1392;0.0541;338.0134;264.4528;21.0234;1.8396;1.6863;-1.8839;0.0000;
13740;1.993645;14.5710;1.4323;0.3359;3.1764;263.2859;3.2083;True;True;0.6909;1.1110;0.0488;2.4596;24.4118;20.9355;-2.7206;-1.5084;1.8618;0.0000;True;True;-0.1244;1.1853;0.0374;341.7510;275.4204;25.8070;0.7109;2.0452;-0.1162;0.0000;
13745;2.063215;14.5909;1.4473;0.3111;3.3386;259.8953;3.6250;True;True;0.6123;1.1200;0.0773;356.6381;18.1308;18.1452;-2.3903;1.4805;0.7283;0.0000;True;True;-0.1155;1.2302;0.0184;333.0226;273.3625;26.4301;-0.0409;1.3412;-0.5244;0.0000;
13750;2.132961;14.6082;1.4519;0.2770;2.7704;260.0166;2.5901;True;True;0.5473;1.1499;0.0882;354.5846;15.0741;10.6061;-3.0245;1.1147;-0.0005;0.0000;True;True;-0.1273;1.2506;0.0100;325.5940;276.2093;24.1761;-1.0931;0.2777;-0.6319;0.0000;
13755;2.204154;14.6232;1.4488;0.2375;4.0017;258.0625;1.5762;True;True;0.4999;1.1725;0.0821;344.7393;14.8408;18.9294;-0.9116;0.6472;-0.3086;0.0000;True;True;-0.1597;1.2458;0.0076;331.1395;273.3636;27.0960;-1.3195;-0.4089;0.4322;0.0000;
13760;2.272531;14.6307;1.4498;0.2024;4.1835;263.1269;1.0047;True;True;0.4849;1.1750;0.0660;344.8100;27.9287;11.8199;-0.6087;-0.1953;-0.6866;0.0000;True;True;-0.1946;1.2287;0.0225;337.0344;283.4411;26.6836;-1.2360;-0.6411;0.7140;0.0000;
13765;2.344263;14.6365;1.4566;0.1622;4.6475;260.9566;0.6321;True;True;0.4630;1.1658;0.0532;347.4839;34.8623;9.9421;-1.2041;-0.3263;-0.2969;0.0000;True;True;-0.2252;1.2194;0.0333;339.5234;284.5723;23.9482;-1.1999;-0.3075;0.2260;0.0000;
13770;2.41151;14.6428;1.4673;0.1387;4.3117;261.5475;359.1424;True;True;0.4476;1.1600;0.0408;347.1988;37.0303;12.3119;0.0208;-0.1657;-0.6264;0.0000;True;True;-0.2356;1.2194;0.0408;338.5804;287.6933;18.9072;-0.1076;0.0208;0.2216;0.0000;
13775;2.482061;14.6502;1.4760;0.1394;5.1233;273.0016;359.2228;True;True;0.4518;1.1589;0.0228;350.7810;41.3711;11.0067;0.4407;0.0710;-0.7905;0.0000;True;True;-0.2356;1.2074;0.0443;341.4559;290.4299;17.5044;0.2932;-0.7683;0.3144;0.0000;
13780;2.550731;14.6611;1.4806;0.1542;5.6800;286.7657;0.0728;True;True;0.4776;1.1619;-0.0012;349.4537;51.4580;9.0151;1.2389;0.0303;-0.8897;0.0000;True;True;-0.2159;1.1859;0.0482;342.6006;295.2523;13.2375;0.8879;-0.8890;0.0619;0.0000;
13785;2.621891;14.6710;1.4800;0.1675;6.5784;293.2656;0.1047;True;True;0.5082;1.1629;-0.0187;351.9352;55.9369;5.7680;1.0969;0.1145;-0.5007;0.0000;True;True;-0.1966;1.1642;0.0489;344.5193;297.9299;11.4729;0.7126;-0.7078;0.0624;0.0000;
13790;2.688758;14.6769;1.4795;0.1762;7.5114;293.6574;0.1352;True;True;0.5247;1.1681;-0.0243;347.4165;58.9537;11.2869;0.5710;0.3058;0.0086;0.0000;True;True;-0.1859;1.1534;0.0451;349.2113;296.4384;13.4125;0.3957;-0.2278;-0.1296;0.0000;
13795;2.758759;14.6791;1.4813;0.1794;6.7928;290.6342;0.4640;True;True;0.5298;1.1780;-0.0206;347.0895;55.8105;9.5734;-0.2218;0.5949;0.2817;0.0000;True;True;-0.1748;1.1543;0.0424;348.1579;295.7330;13.8331;0.2970;0.1147;-0.1033;0.0000;
13800;2.8291;14.6785;1.4815;0.1715;6.5542;281.3579;0.2957;True;True;0.5221;1.1883;-0.0100;342.6557;53.7851;11.6036;-0.3861;0.2362;0.5686;0.0000;True;True;-0.1713;1.1575;0.0408;349.8249;294.8769;15.4540;0.1072;0.2313;-0.0701;0.0000;
13805;2.897183;14.6796;1.4813;0.1616;6.9414;273.2538;359.8452;True;True;0.5070;1.1915;0.0078;342.6492;48.1991;11.5833;-0.6452;0.0749;0.6027;0.0000;True;True;-0.1718;1.1678;0.0350;347.6230;293.1031;16.8728;-0.1461;0.4173;-0.3334;0.0000;
13810;2.966231;14.6801;1.4816;0.1526;7.4985;269.7684;0.3427;True;True;0.4881;1.1952;0.0239;341.7088;45.4094;10.5535;-0.7460;0.1315;0.5993;0.0000;True;True;-0.1797;1.1792;0.0293;347.6413;291.6350;19.4097;-0.3312;0.4430;-0.1694;0.0000;
13815;3.036839;14.6803;1.4831;0.1433;7.3389;267.9899;0.8984;True;True;0.4651;1.1977;0.0369;341.0728;42.6120;11.8098;-0.9432;0.1607;0.4000;0.0000;True;True;-0.1899;1.1878;0.0260;346.5287;290.1771;20.4899;-0.4346;0.2602;-0.0747;0.0000;
13820;3.106169;14.6790;1.4836;0.1339;7.1242;267.2845;0.7890;True;True;0.4442;1.2004;0.0450;339.3258;39.5535;12.5376;-0.7630;0.0669;0.2981;0.0000;True;True;-0.1981;1.1934;0.0248;346.9692;289.6985;21.6465;-0.2546;0.1422;-0.0289;0.0000;
13825;3.176781;14.6757;1.4843;0.1263;7.0985;266.6584;0.8055;True;True;0.4306;1.2008;0.0519;338.8334;39.1279;12.9948;-0.4319;-0.0029;0.2873;0.0000;True;True;-0.2020;1.1967;0.0269;345.6398;290.4014;20.7108;-0.0670;0.1132;0.1584;0.0000;
13830;3.24509;14.6709;1.4851;0.1193;6.7856;266.2274;1.3759;True;True;0.4244;1.1990;0.0591;339.7258;39.0642;13.0137;-0.2036;-0.0727;0.2387;0.0000;True;True;-0.2052;1.1976;0.0329;345.4655;290.8572;20.8459;-0.1564;0.0294;0.2919;0.0000;
13835;3.315787;14.6640;1.4855;0.1116;6.2484;266.1887;1.2027;True;True;0.4137;1.1975;0.0645;338.5613;38.5318;15.1186;-0.4044;-0.1144;0.2662;0.0000;True;True;-0.2120;1.1986;0.0396;345.7661;290.3445;21.7165;-0.2872;0.0546;0.2815;0.0000;
