Frame;Tiempo;ID_Luz;Estatus;
3278;43.4901;8;encendido
3345;1.2833;8;tocado
3345;1.2833;4;encendido
3408;2.1608;4;tocado
3408;2.1608;4;encendido
3466;2.9685;4;tocado
3466;2.9685;5;encendido
3524;3.7770;5;tocado
3524;3.7770;5;encendido
3616;5.0587;5;tocado
3616;5.0587;5;encendido
3753;6.9678;5;tocado
3753;6.9678;0;encendido
3821;7.9146;0;tocado
3821;7.9146;0;encendido
3875;8.6665;0;tocado
3875;8.6665;3;encendido
3962;9.8780;3;tocado
3962;9.8780;1;encendido
4045;11.0331;1;tocado
4045;11.0331;7;encendido
4114;11.9940;7;tocado
4114;11.9940;4;encendido
4172;12.8015;4;tocado
4172;12.8015;1;encendido
4218;13.4418;1;tocado
4218;13.4418;4;encendido
4266;14.1103;4;tocado
4266;14.1103;0;encendido
4345;15.2107;0;tocado
4345;15.2107;3;encendido
4393;15.8783;3;tocado
4393;15.8783;5;encendido
4453;16.7134;5;tocado
4453;16.7134;5;encendido
4531;17.7998;5;tocado
4531;17.7998;3;encendido
4596;18.7049;3;tocado
4596;18.7049;5;encendido
4653;19.4982;5;tocado
4653;19.4982;2;encendido
4720;20.4313;2;tocado
4720;20.4313;8;encendido
4813;21.7264;8;tocado
4813;21.7264;1;encendido
4877;22.6170;1;tocado
4877;22.6170;4;encendido
4930;23.3549;4;tocado
4930;23.3549;3;encendido
4977;24.0088;3;tocado
4977;24.0088;0;encendido
5039;24.8725;0;tocado
5039;24.8725;0;encendido
5092;25.6102;0;tocado
5092;25.6102;0;encendido
5141;26.2923;0;tocado
5141;26.2923;6;encendido
5245;27.7409;6;tocado
5245;27.7409;2;encendido
5338;29.0353;2;tocado
5338;29.0353;4;encendido
5396;29.8424;4;tocado
5396;29.8424;2;encendido
5462;30.7612;2;tocado
5462;30.7612;1;encendido
5514;31.4852;1;tocado
5514;31.4852;1;encendido
5560;32.1256;1;tocado
5560;32.1256;2;encendido
5677;33.7547;2;tocado
5677;33.7547;1;encendido
5725;34.4228;1;tocado
5725;34.4228;0;encendido
5778;35.1608;0;tocado
5778;35.1608;7;encendido
5863;36.3446;7;tocado
5863;36.3446;8;encendido
6001;38.2661;8;tocado
6001;38.2661;8;encendido
6070;39.2265;8;tocado
6070;39.2265;6;encendido
6217;41.2732;6;tocado
6217;41.2732;0;encendido
6318;42.6802;0;tocado
6318;42.6802;3;encendido
6414;44.0158;3;tocado
6414;44.0158;5;encendido
6478;44.9066;5;tocado
6478;44.9066;8;encendido
6572;46.2152;8;tocado
6572;46.2152;8;encendido
6628;46.9945;8;tocado
6628;46.9945;4;encendido
6686;47.8024;4;tocado
6686;47.8024;8;encendido
6754;48.7490;8;tocado
6754;48.7490;0;encendido
6835;49.8771;0;tocado
6835;49.8771;4;encendido
6908;50.8930;4;tocado
6908;50.8930;2;encendido
6998;52.1465;2;tocado
6998;52.1465;8;encendido
7114;53.7614;8;tocado
7114;53.7614;8;encendido
7162;54.4285;8;tocado
7162;54.4285;6;encendido
7259;55.7810;6;tocado
7259;55.7810;3;encendido
7350;57.0474;3;tocado
7350;57.0474;0;encendido
7406;57.8266;0;tocado
7406;57.8266;0;encendido
7451;58.4528;0;tocado
7451;58.4528;2;encendido

