Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
4120;1.066983;15.1647;1.6570;-0.0329;351.3288;260.4885;1.3536;True;True;-0.0739;1.5783;-0.3165;300.4168;8.6903;2.0053;-4.0921;0.6001;1.8727;0.0000;True;True;-0.2429;1.6892;-0.4424;303.6247;269.7027;47.7878;-3.7603;-0.8889;1.6053;0.0000;
4125;1.136638;15.1550;1.6422;-0.0991;350.9746;257.8276;1.8899;True;True;-0.1789;1.6002;-0.2575;303.5127;12.4063;353.1339;-5.0265;0.7425;2.8926;0.0000;True;True;-0.3330;1.6663;-0.4020;308.7699;277.3721;40.6397;-3.5937;-1.0305;1.4654;0.0000;
4130;1.206638;15.1413;1.6328;-0.1707;350.2682;255.3084;1.6038;True;True;-0.3316;1.6122;-0.1923;300.9671;0.6049;10.1427;-6.7827;0.9095;2.4538;0.0000;True;True;-0.4165;1.6392;-0.3929;310.5170;274.2115;38.9120;-3.2930;-0.9870;-0.2668;0.0000;
4135;1.276341;15.1293;1.6350;-0.2415;350.4315;253.8731;1.3461;True;True;-0.4667;1.6529;-0.1025;296.1552;1.1416;16.2213;-4.7745;1.7459;4.3317;0.0000;True;True;-0.5001;1.6114;-0.4194;316.4187;271.6929;41.3673;-3.0620;-1.0865;-1.6153;0.0000;
4140;1.345393;15.1166;1.6425;-0.2981;349.0342;250.4060;2.7176;True;True;-0.5239;1.6834;-0.0100;304.7130;13.3620;21.0356;-0.7550;0.9038;1.7520;0.0000;True;True;-0.5601;1.5858;-0.4515;314.3522;266.8305;39.0016;-2.1681;-0.9325;-1.0129;0.0000;
4145;1.415732;15.1079;1.6542;-0.3331;349.8099;246.2039;2.5415;True;True;-0.5282;1.7246;-0.0820;307.4056;22.5996;347.6855;-0.4872;0.4370;-3.9755;0.0000;True;True;-0.6026;1.5675;-0.4814;313.9339;267.9602;33.1733;-1.2014;-0.5156;-1.2356;0.0000;
4150;1.485267;15.1065;1.6646;-0.3401;352.5119;245.9835;2.0515;True;True;-0.5017;1.7045;-0.1889;298.4803;356.4999;357.9870;2.5096;-1.5809;-4.5542;0.0000;True;True;-0.6160;1.5620;-0.5094;314.7292;271.8766;29.8744;0.1024;-0.0529;-1.1357;0.0000;
4155;1.554857;15.1088;1.6746;-0.3269;353.3841;250.0257;0.8174;True;True;-0.4125;1.6494;-0.2861;294.2945;337.0771;10.9604;4.2313;-2.4898;-3.3285;0.0000;True;True;-0.5985;1.5577;-0.5406;310.1016;272.5026;29.7007;0.9161;-0.2380;-1.2084;0.0000;
4160;1.62434;15.1154;1.6787;-0.3031;352.8766;251.0086;0.2907;True;True;-0.2948;1.5956;-0.3363;299.8026;337.2805;8.5671;4.6409;-2.0748;-1.3565;0.0000;True;True;-0.5811;1.5491;-0.5677;311.1482;275.6651;27.0880;0.6018;-0.4476;-1.0539;0.0000;
4165;1.693747;15.1204;1.6781;-0.2681;352.3830;254.1035;-0.0030;True;True;-0.1724;1.5551;-0.3440;308.0555;353.4729;0.9540;4.8876;-1.3134;0.1137;0.0000;True;True;-0.5545;1.5353;-0.5852;309.0284;271.8636;25.4366;1.1208;-0.5917;-0.3249;0.0000;
4170;1.763402;15.1241;1.6753;-0.2270;353.1781;260.6032;359.4944;True;True;-0.0388;1.5309;-0.3410;315.3583;19.9327;348.9674;4.8559;-1.1141;0.1134;0.0000;True;True;-0.5291;1.5215;-0.5891;309.7997;271.8980;20.7255;0.9977;-0.5650;-0.1061;0.0000;
4175;1.833509;15.1267;1.6730;-0.1924;353.2954;261.0433;359.2376;True;True;0.0528;1.5090;-0.3456;315.8757;35.5483;351.5224;2.8663;-0.8196;-0.4663;0.0000;True;True;-0.5007;1.5123;-0.5812;311.7192;273.0952;17.9214;1.2594;-0.1373;0.4290;0.0000;
4180;1.902938;15.1289;1.6772;-0.1686;353.7546;261.5905;359.5470;True;True;0.0931;1.4998;-0.3528;318.4891;35.2629;352.7193;1.3069;-0.1668;-0.2874;0.0000;True;True;-0.4760;1.5161;-0.5738;312.0882;271.0233;21.4480;0.6886;0.2813;0.4104;0.0000;
4185;1.97279;15.1309;1.6778;-0.1533;354.0529;263.2926;359.0725;True;True;0.1159;1.5024;-0.3632;322.1390;39.5782;347.2854;0.5975;0.1741;-0.4420;0.0000;True;True;-0.4615;1.5240;-0.5688;314.9864;276.1683;22.3696;0.4816;0.2529;-0.1859;0.0000;
4190;2.042197;15.1337;1.6761;-0.1490;354.4727;262.0775;359.2028;True;True;0.1194;1.5045;-0.3747;320.3437;40.4659;346.0752;0.0192;-0.0006;-0.4821;0.0000;True;True;-0.4532;1.5290;-0.5668;312.7865;272.2235;25.9429;0.2696;0.2012;0.2638;0.0000;
4195;2.11213;15.1381;1.6739;-0.1572;355.4888;255.8750;358.1136;True;True;0.1039;1.5074;-0.3919;316.1507;42.2320;347.1863;-0.7457;0.1551;-0.6960;0.0000;True;True;-0.4518;1.5381;-0.5664;310.3633;273.4718;25.8533;-0.1510;0.4045;-0.0451;0.0000;
4200;2.181678;15.1430;1.6753;-0.1638;355.7978;253.7680;358.5914;True;True;0.0909;1.5114;-0.4020;316.4810;42.6516;342.9870;-0.5096;0.1979;-0.2556;0.0000;True;True;-0.4573;1.5493;-0.5694;310.3514;276.3929;23.0581;-0.1700;0.4089;-0.2420;0.0000;
4205;2.252005;15.1461;1.6748;-0.1636;355.8191;255.9355;358.5515;True;True;0.0798;1.5169;-0.4111;317.3745;39.5377;341.3338;-0.3705;0.1996;-0.3771;0.0000;True;True;-0.4579;1.5571;-0.5768;308.5711;273.7242;24.6819;0.0715;0.2070;-0.1488;0.0000;
4210;2.321166;15.1469;1.6736;-0.1554;356.1114;262.8276;358.1953;True;True;0.0750;1.5227;-0.4198;313.9760;40.8873;342.7979;-0.0137;0.2226;-0.2502;0.0000;True;True;-0.4533;1.5593;-0.5757;306.5224;275.1489;22.7980;0.1732;-0.0039;0.0900;0.0000;
4215;2.393967;15.1469;1.6745;-0.1476;355.6521;268.0490;358.0515;True;True;0.0827;1.5266;-0.4294;315.2439;42.4068;340.8976;0.3783;0.0995;-0.4119;0.0000;True;True;-0.4492;1.5580;-0.5688;306.9697;276.4280;23.0972;0.1999;-0.0611;0.4913;0.0000;
4220;2.45969;15.1465;1.6742;-0.1431;355.9689;269.6217;357.6785;True;True;0.0928;1.5282;-0.4386;313.7325;44.5547;340.5119;0.4172;0.0601;-0.1996;0.0000;True;True;-0.4437;1.5572;-0.5559;306.9564;280.6406;20.1132;0.1812;0.0037;0.4171;0.0000;
4225;2.529605;15.1446;1.6745;-0.1418;356.0064;268.3672;357.7497;True;True;0.1030;1.5274;-0.4405;314.3381;45.1977;341.4213;0.3448;-0.0573;0.1115;0.0000;True;True;-0.4369;1.5586;-0.5457;306.9647;280.7998;20.7771;0.3426;0.1010;0.3908;0.0000;
4230;2.59906;15.1425;1.6748;-0.1414;355.9348;267.3527;357.9178;True;True;0.1121;1.5266;-0.4382;315.3675;45.7543;341.9445;0.3056;-0.0281;0.0939;0.0000;True;True;-0.4296;1.5618;-0.5406;306.8323;281.4276;21.8750;0.2663;0.1471;0.1483;0.0000;
4235;2.669111;15.1404;1.6746;-0.1406;356.0231;266.5453;357.8087;True;True;0.1130;1.5267;-0.4359;315.9815;45.3330;342.3545;-0.0871;0.0317;0.0420;0.0000;True;True;-0.4242;1.5645;-0.5360;305.8546;281.3684;21.7140;0.1711;0.0991;0.1917;0.0000;
4240;2.738611;15.1363;1.6743;-0.1399;355.8791;266.1827;357.6498;True;True;0.1098;1.5263;-0.4346;315.1334;45.8562;341.3947;-0.2171;-0.0294;0.1044;0.0000;True;True;-0.4218;1.5676;-0.5323;305.1917;280.9086;22.8228;0.0545;0.1066;0.0934;0.0000;
4245;2.808284;15.1291;1.6732;-0.1426;355.8182;265.2390;358.0037;True;True;0.0878;1.5197;-0.4232;313.1164;44.5081;343.2432;-1.2172;-0.5350;0.8711;0.0000;True;True;-0.4150;1.5623;-0.5216;304.7041;279.4124;24.1095;0.3414;-0.4133;0.5956;0.0000;
4250;2.877817;15.1180;1.6694;-0.1520;356.9096;263.6467;359.4072;True;True;0.0330;1.4897;-0.3841;318.0696;32.6012;347.7246;-3.3161;-1.5839;1.8722;0.0000;True;True;-0.4146;1.5430;-0.5076;305.7589;283.0402;20.9608;-0.2309;-0.9583;0.4834;0.0000;
4255;2.948267;15.1030;1.6637;-0.1682;357.7673;261.5256;0.0338;True;True;-0.0493;1.4516;-0.3398;313.9985;19.7774;1.0016;-2.9777;-1.3304;1.7983;0.0000;True;True;-0.4278;1.5151;-0.4991;309.2994;285.7410;16.7265;-0.7364;-1.1744;0.1864;0.0000;
4260;3.017531;15.0847;1.6528;-0.1948;358.0236;260.7729;0.3865;True;True;-0.1350;1.4247;-0.2887;312.8404;10.5135;6.2754;-3.4375;-0.8995;2.1722;0.0000;True;True;-0.4572;1.4851;-0.5011;311.2717;283.7897;15.0510;-1.4640;-1.2048;-0.1840;0.0000;
4265;3.087145;15.0641;1.6363;-0.2363;359.0268;260.8580;0.3434;True;True;-0.2170;1.4034;-0.2325;306.9890;8.8484;10.6449;-3.2572;-0.8705;2.4389;0.0000;True;True;-0.5029;1.4542;-0.5032;312.2285;280.5461;14.0218;-2.1027;-1.2696;-0.0137;0.0000;
4270;3.156713;15.0390;1.6137;-0.2917;359.1301;260.6652;0.2477;True;True;-0.2927;1.3803;-0.1697;305.3284;11.1342;9.8068;-2.9784;-1.0973;2.6222;0.0000;True;True;-0.5639;1.4191;-0.4976;314.4656;280.6552;12.4849;-2.5265;-1.4812;0.4016;0.0000;
4275;3.226487;15.0093;1.5874;-0.3595;359.7835;260.3188;359.4142;True;True;-0.3736;1.3475;-0.1056;305.7702;13.2309;10.3533;-3.5217;-1.3613;2.3682;0.0000;True;True;-0.6343;1.3784;-0.4831;313.7943;279.0808;8.8213;-2.9922;-1.6879;0.7375;0.0000;
4280;3.295703;14.9751;1.5596;-0.4296;359.2268;260.0656;359.0966;True;True;-0.4670;1.3132;-0.0279;306.8813;12.9515;9.6282;-3.7656;-1.5020;3.4915;0.0000;True;True;-0.7057;1.3358;-0.4618;316.6828;282.4137;2.8032;-2.6897;-1.6052;0.7543;0.0000;
4285;3.365847;14.9404;1.5390;-0.4916;-0.0024;259.2219;358.5050;True;True;-0.5462;1.2774;0.0560;304.4435;19.0519;11.8284;-2.6360;-1.1711;3.2976;0.0000;True;True;-0.7635;1.3028;-0.4474;318.8653;282.4365;357.8280;-2.0098;-1.0487;0.3865;0.0000;
4290;3.434323;14.9110;1.5206;-0.5403;0.3163;258.3660;358.0124;True;True;-0.6016;1.2449;0.1297;306.0400;26.8096;8.3939;-1.8991;-1.5528;2.7733;0.0000;True;True;-0.8058;1.2801;-0.4426;321.6298;281.1265;358.5092;-1.5922;-0.8904;0.3357;0.0000;
4295;3.504375;14.8909;1.5070;-0.5723;0.8776;257.8151;357.7335;True;True;-0.6230;1.2000;0.2045;312.5452;28.8414;13.2962;-0.4008;-2.2221;2.2541;0.0000;True;True;-0.8392;1.2625;-0.4330;325.3695;282.3035;357.8882;-1.0847;-0.4944;0.3547;0.0000;
4300;3.574544;14.8826;1.5071;-0.5849;0.3608;256.8650;357.5470;True;True;-0.6293;1.1479;0.2215;323.5157;23.4544;24.9690;0.1682;-1.0256;-1.3113;0.0000;True;True;-0.8497;1.2614;-0.4203;326.4788;283.9819;357.4496;0.0446;0.3428;0.4636;0.0000;
4305;3.643774;14.8875;1.5236;-0.5772;359.5571;257.4337;356.3340;True;True;-0.6102;1.1738;0.1479;317.3834;26.5146;6.9232;1.1974;1.1039;-3.2797;0.0000;True;True;-0.8393;1.2861;-0.4134;323.6343;285.0389;358.4650;0.6608;1.3596;0.1418;0.0000;
4310;3.713428;14.8989;1.5501;-0.5492;357.8020;260.4982;357.0352;True;True;-0.5582;1.2028;0.0560;313.1839;14.6592;7.7976;2.9265;1.3603;-3.9146;0.0000;True;True;-0.8130;1.3257;-0.4177;320.7852;283.8727;3.1847;1.2866;1.5459;-0.2944;0.0000;
4315;3.783319;14.9172;1.5774;-0.5040;356.8181;262.9397;357.5284;True;True;-0.4578;1.2420;-0.0289;314.4422;17.7255;359.5271;4.2641;1.5149;-3.0671;0.0000;True;True;-0.7745;1.3593;-0.4214;319.1944;283.8991;6.6859;1.7438;1.2016;-0.0921;0.0000;
4320;3.853224;14.9373;1.6015;-0.4496;356.2450;263.6185;357.9685;True;True;-0.3467;1.2815;-0.0941;320.0852;21.6338;356.2957;4.3459;1.3921;-2.2003;0.0000;True;True;-0.7237;1.3854;-0.4244;317.3119;284.4728;6.0917;2.2278;0.9117;-0.2451;0.0000;
4325;3.922693;14.9557;1.6248;-0.3897;356.0136;264.1024;358.4011;True;True;-0.2394;1.3184;-0.1457;321.4361;25.4182;356.2460;4.3137;1.3581;-2.0672;0.0000;True;True;-0.6702;1.4037;-0.4297;319.4412;284.3640;8.3879;2.0677;0.6293;-0.2132;0.0000;
4330;3.992267;14.9695;1.6468;-0.3302;354.2507;264.5563;359.5302;True;True;-0.1495;1.3465;-0.1845;321.3755;30.5350;355.7423;3.1442;1.0002;-1.3563;0.0000;True;True;-0.6195;1.4163;-0.4291;324.6843;284.1603;9.6088;2.0307;0.4994;0.0575;0.0000;
4335;4.061801;14.9828;1.6570;-0.2786;355.8338;265.9468;358.6318;True;True;-0.0802;1.3687;-0.2183;314.5237;35.7589;359.0456;2.4134;0.7418;-1.2707;0.0000;True;True;-0.5711;1.4320;-0.4294;325.2072;285.1797;14.7993;1.7753;0.6707;0.1165;0.0000;
4340;4.131373;14.9902;1.6675;-0.2405;355.6327;267.8719;357.9516;True;True;-0.0322;1.3842;-0.2357;315.6156;38.2911;357.5793;1.4711;0.5692;-0.6032;0.0000;True;True;-0.5355;1.4492;-0.4189;322.1670;283.8066;16.2998;1.1893;0.6627;0.4127;0.0000;
4345;4.20085;14.9962;1.6729;-0.2149;357.1459;268.8438;357.5213;True;True;-0.0056;1.3925;-0.2464;315.0133;41.1656;355.1823;0.8871;0.2905;-0.1868;0.0000;True;True;-0.5098;1.4647;-0.4129;325.1866;287.5352;20.7430;1.0610;0.5913;0.1314;0.0000;
4350;4.270679;14.9993;1.6747;-0.1998;356.9654;269.7794;357.2241;True;True;0.0111;1.3965;-0.2506;316.4633;45.3985;352.7032;0.3504;0.1071;-0.2073;0.0000;True;True;-0.4875;1.4758;-0.4101;319.6159;287.8616;18.5735;0.6368;0.3058;0.0608;0.0000;
4355;4.340308;15.0007;1.6702;-0.1916;357.6135;270.7396;356.4627;True;True;0.0186;1.3976;-0.2523;315.5199;48.5703;350.3763;0.3815;-0.0243;0.0683;0.0000;True;True;-0.4826;1.4782;-0.4033;317.8388;288.4155;19.4197;-0.0088;-0.0115;0.4789;0.0000;
4360;4.409903;14.9968;1.6686;-0.1849;357.6706;272.0219;355.2029;True;True;0.0278;1.3972;-0.2489;315.4124;53.9707;347.6959;0.3264;-0.0047;0.3542;0.0000;True;True;-0.4862;1.4766;-0.3862;317.8157;292.1905;16.6289;-0.1346;-0.0785;0.7912;0.0000;
4365;4.479487;14.9889;1.6689;-0.1702;357.3985;273.1188;355.1384;True;True;0.0443;1.3994;-0.2296;317.9599;55.3725;346.2632;0.8276;0.2248;0.8621;0.0000;True;True;-0.4806;1.4775;-0.3654;318.8753;295.2091;12.1861;0.6535;0.1338;0.6697;0.0000;
4370;4.548896;14.9799;1.6673;-0.1427;358.3453;273.6855;354.5274;True;True;0.0633;1.4067;-0.2018;315.8407;54.6678;347.6806;0.8481;0.1633;1.4496;0.0000;True;True;-0.4497;1.4825;-0.3564;314.8443;295.4584;10.0101;1.4564;0.1436;0.2742;0.0000;
4375;4.61918;14.9696;1.6605;-0.1009;358.2860;274.4064;354.2162;True;True;0.0998;1.4033;-0.1696;313.6307;53.4444;349.1008;1.9247;-0.3041;1.2662;0.0000;True;True;-0.4059;1.4792;-0.3510;314.8476;297.3657;10.5015;1.8085;-0.3341;0.1685;0.0000;
4380;4.688842;14.9598;1.6421;-0.0462;359.0117;274.9973;353.7489;True;True;0.1627;1.3894;-0.1376;317.0504;54.3329;347.0387;2.7352;-0.7748;1.2247;0.0000;True;True;-0.3519;1.4605;-0.3463;315.4337;298.6545;10.1879;2.3530;-0.9971;0.1663;0.0000;
4385;4.758683;14.9456;1.6144;0.0211;358.7712;275.1002;352.9921;True;True;0.2323;1.3621;-0.1070;314.1377;58.6520;346.3000;2.8581;-1.3008;1.3322;0.0000;True;True;-0.2882;1.4278;-0.3434;314.0345;298.6495;7.3289;2.6264;-1.5093;0.0986;0.0000;
4390;4.828396;14.9260;1.5827;0.0980;359.2354;275.1235;353.3557;True;True;0.2918;1.3292;-0.0640;314.9242;55.6980;348.8578;2.2044;-1.2338;1.8477;0.0000;True;True;-0.2212;1.3842;-0.3371;317.0852;297.9886;3.8049;2.7175;-1.8338;0.3130;0.0000;
4395;4.897955;14.9024;1.5548;0.1766;359.7147;274.7010;355.0225;True;True;0.3398;1.3033;-0.0168;313.3215;52.7399;347.5097;1.8061;-0.8663;2.1252;0.0000;True;True;-0.1539;1.3415;-0.3357;324.6898;295.6605;4.8553;2.6227;-1.6145;0.1011;0.0000;
4400;4.967693;14.8804;1.5401;0.2447;0.3897;273.9563;356.0804;True;True;0.3867;1.2947;0.0522;313.3527;54.3494;346.0218;1.7456;0.1478;3.3613;0.0000;True;True;-0.0886;1.3123;-0.3262;330.9617;294.6496;5.0265;2.5284;-0.8044;0.5098;0.0000;
4405;5.03717;14.8681;1.5393;0.2954;1.4007;272.3034;356.2717;True;True;0.4165;1.2898;0.1415;309.8408;53.1834;354.2861;0.8984;-0.4396;3.5768;0.0000;True;True;-0.0359;1.3018;-0.3053;338.6126;300.4354;4.6914;1.9066;-0.0731;0.8083;0.0000;
4410;5.106612;14.8676;1.5553;0.3194;2.9009;271.7549;356.0265;True;True;0.4487;1.2882;0.1693;319.4567;46.1546;11.1179;1.0860;1.1707;-1.2447;0.0000;True;True;-0.0042;1.3224;-0.3057;339.1936;303.5714;5.6739;0.8302;1.0915;-0.2521;0.0000;
4415;5.176659;14.8791;1.5854;0.3120;1.4830;271.1602;356.1869;True;True;0.4634;1.3403;0.0778;317.5668;54.2425;345.5720;-0.0233;1.6473;-3.6344;0.0000;True;True;-0.0040;1.3574;-0.3210;333.6503;302.8327;4.7397;-0.5608;1.4594;-0.8580;0.0000;
4420;5.246355;14.8988;1.6138;0.2863;359.3607;269.9555;357.7806;True;True;0.4681;1.3778;-0.0149;313.6727;53.1285;341.8466;0.2044;1.3280;-3.5207;0.0000;True;True;-0.0302;1.3912;-0.3376;330.7032;300.5228;6.8318;-1.3357;1.2990;-0.5919;0.0000;
4425;5.316581;14.9225;1.6307;0.2495;358.6225;268.1857;358.5382;True;True;0.4583;1.4100;-0.0905;313.7435;49.5722;344.7880;-0.5317;1.2405;-2.9051;0.0000;True;True;-0.0660;1.4210;-0.3497;327.5883;300.9329;5.0745;-1.4585;1.1841;-0.5315;0.0000;
4430;5.386915;14.9482;1.6394;0.2034;358.8603;265.6059;358.1776;True;True;0.4380;1.4372;-0.1619;311.2240;53.8651;341.4728;-1.2152;0.8722;-2.6819;0.0000;True;True;-0.1036;1.4477;-0.3621;320.7777;302.4362;1.8055;-1.5341;0.9870;-0.4385;0.0000;
4435;5.456514;14.9702;1.6482;0.1552;358.6739;262.6856;356.9932;True;True;0.4072;1.4554;-0.2156;312.0284;53.2048;343.8675;-1.2664;0.6265;-2.0658;0.0000;True;True;-0.1457;1.4712;-0.3743;314.7762;300.6528;0.9257;-1.7313;0.9087;-0.3977;0.0000;
4440;5.525951;14.9871;1.6565;0.1107;358.1506;260.6379;356.7042;True;True;0.3705;1.4699;-0.2622;312.3303;57.4292;338.9777;-1.7231;0.6236;-1.6452;0.0000;True;True;-0.1844;1.4937;-0.3800;311.9465;303.0981;357.5510;-1.3751;0.9966;-0.4349;0.0000;
4445;5.595966;15.0028;1.6637;0.0781;359.4399;259.6271;356.4829;True;True;0.3347;1.4848;-0.2931;310.1603;59.8531;336.7769;-1.2396;0.6214;-1.0655;0.0000;True;True;-0.2105;1.5177;-0.3932;309.3691;300.3109;2.8328;-0.7851;0.8625;-0.4386;0.0000;
4450;5.664928;15.0140;1.6707;0.0617;359.3773;262.4537;356.3156;True;True;0.2920;1.5025;-0.3097;305.5697;63.3125;338.0557;-1.9015;0.9077;-0.3233;0.0000;True;True;-0.2206;1.5330;-0.4040;305.5558;301.0674;2.0300;-0.2456;0.4807;-0.4584;0.0000;
4455;5.735114;15.0222;1.6740;0.0602;359.2205;265.3436;356.1199;True;True;0.2633;1.5298;-0.3191;301.1035;63.0783;333.5299;-0.7318;1.1704;0.0310;0.0000;True;True;-0.2243;1.5412;-0.4115;305.1285;299.7143;4.2960;-0.0236;0.2339;-0.1782;0.0000;
4460;5.803885;15.0281;1.6744;0.0758;359.4359;267.1877;355.7221;True;True;0.2718;1.5721;-0.3044;298.6120;79.5784;317.4296;1.1178;1.9423;1.3769;0.0000;True;True;-0.2183;1.5449;-0.4198;307.2770;296.6520;8.5562;0.4192;0.0940;-0.3919;0.0000;
4465;5.873812;15.0298;1.6751;0.1065;358.3045;268.7134;355.3637;True;True;0.3038;1.6180;-0.2345;299.7734;81.2079;318.0874;1.7632;1.6352;3.2006;0.0000;True;True;-0.1998;1.5449;-0.4275;308.7495;292.4509;10.5705;0.9864;-0.0632;-0.3129;0.0000;
4470;5.943816;15.0286;1.6715;0.1478;357.4263;270.5174;355.4292;True;True;0.3709;1.6475;-0.1392;303.7107;89.0430;319.6318;2.9394;0.9150;4.4542;0.0000;True;True;-0.1666;1.5401;-0.4355;308.4762;292.9239;8.3931;1.4479;-0.2929;-0.2817;0.0000;
4475;6.013306;15.0250;1.6648;0.1950;357.3056;272.5309;356.8153;True;True;0.4580;1.6505;-0.0271;308.5539;76.7467;341.9178;4.1780;-0.4040;3.9648;0.0000;True;True;-0.1284;1.5312;-0.4391;308.5016;293.8398;4.8275;1.5151;-0.3907;-0.0616;0.0000;
4480;6.081759;15.0167;1.6622;0.2371;357.4846;273.5334;357.4939;True;True;0.5392;1.6438;-0.0151;314.6501;71.8130;350.5293;2.6137;0.5790;-2.5288;0.0000;True;True;-0.0917;1.5206;-0.4402;312.1083;294.4181;4.7149;1.5105;-0.4365;-0.0393;0.0000;
4485;6.152651;15.0070;1.6669;0.2591;357.5885;270.2990;357.0341;True;True;0.5817;1.6611;-0.1051;312.9723;86.9665;323.6846;1.1620;0.3997;-3.9316;0.0000;True;True;-0.0625;1.5120;-0.4337;313.3758;294.0986;4.8120;0.8824;-0.2047;0.5595;0.0000;
4490;6.222347;15.0009;1.6769;0.2682;357.4797;266.9444;358.3530;True;True;0.5933;1.6678;-0.1974;306.5702;91.0169;315.0861;0.2978;0.2009;-3.3961;0.0000;True;True;-0.0498;1.5180;-0.4189;317.1129;297.5412;2.9502;0.3195;0.5523;0.4607;0.0000;
4495;6.29195;15.0001;1.6834;0.2686;357.2834;264.9631;358.9896;True;True;0.5884;1.6781;-0.2642;302.9233;89.3616;314.3590;-0.5675;0.4833;-2.2860;0.0000;True;True;-0.0409;1.5425;-0.4106;312.2626;297.4860;2.7032;0.3471;1.2366;0.1198;0.0000;
4500;6.361335;15.0028;1.6850;0.2595;356.8987;264.3912;359.7220;True;True;0.5694;1.6886;-0.3064;298.3290;88.5351;313.6384;-0.7795;0.3417;-1.3958;0.0000;True;True;-0.0358;1.5742;-0.4139;302.5192;290.5410;9.4847;0.0104;1.2014;-0.1724;0.0000;
