Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
13560;0.6961139;14.6077;1.4786;0.0655;8.0203;85.2316;358.3132;True;True;0.0085;1.0997;-0.5955;357.3324;181.3681;32.4957;1.0890;-0.3966;-8.6057;0.0000;True;True;0.3384;1.1523;-0.1107;349.7759;134.9371;27.0666;0.1629;-2.3268;-1.3865;0.0000;
13562;0.7241709;14.6526;1.4627;0.0570;8.5630;84.3129;358.0177;True;True;0.0175;1.0960;-0.6759;351.8365;183.1276;38.5987;0.8801;-0.4221;-8.0011;0.0000;True;True;0.3423;1.1291;-0.1231;352.2647;136.3173;22.5359;0.4323;-2.3357;-1.1634;0.0000;
13564;0.7517825;14.6989;1.4469;0.0468;8.4216;84.2171;358.0767;True;True;0.0205;1.0919;-0.7545;350.8209;185.3548;39.6302;0.1875;-0.4556;-7.7528;0.0000;True;True;0.3471;1.1062;-0.1339;357.0977;135.6949;19.0157;0.5001;-2.2654;-1.0482;0.0000;
13566;0.7797453;14.7452;1.4302;0.0338;7.8697;83.9888;358.5436;True;True;0.0309;1.0831;-0.8236;349.6004;185.7616;42.3995;1.2273;-1.0154;-6.7554;0.0000;True;True;0.3509;1.0852;-0.1425;2.4825;132.3378;16.0233;0.3304;-1.9899;-0.8049;0.0000;
13568;0.8075414;14.7896;1.4107;0.0198;6.9226;83.6774;359.3905;True;True;0.0401;1.0762;-0.8885;349.2702;183.1583;45.6099;0.8178;-0.6998;-6.3852;0.0000;True;True;0.3519;1.0688;-0.1486;8.1602;128.7477;15.8014;0.0042;-1.5363;-0.5653;0.0000;
13570;0.8352696;14.8316;1.3885;0.0069;5.6003;83.2363;357.9584;True;True;0.0465;1.0652;-0.9502;348.0602;182.6393;47.7967;0.6274;-1.2727;-6.0876;0.0000;True;True;0.3483;1.0583;-0.1541;11.8754;125.2466;17.3922;-0.4924;-0.8543;-0.5406;0.0000;
13572;0.8632232;14.8723;1.3664;-0.0047;3.6725;83.3954;356.6736;True;True;0.0493;1.0476;-1.0016;347.4151;180.5865;55.6878;0.0965;-1.8495;-4.7694;0.0000;True;True;0.3418;1.0479;-0.1612;10.0210;120.5135;16.3719;-0.6700;-1.1812;-0.8305;0.0000;
13574;0.8909972;14.9099;1.3488;-0.0143;3.4393;82.8476;357.0378;True;True;0.0458;1.0324;-1.0422;351.7751;181.6163;58.1009;-0.3901;-1.1572;-3.8492;0.0000;True;True;0.3333;1.0340;-0.1769;8.9660;114.5370;13.3009;-0.9008;-1.4073;-1.7528;0.0000;
13576;0.9191732;14.9433;1.3363;-0.0219;2.4508;81.3957;356.2477;True;True;0.0420;1.0275;-1.0661;349.2859;184.2074;57.8689;-0.3645;-0.3109;-2.3684;0.0000;True;True;0.3239;1.0191;-0.1965;8.2594;113.0484;18.0145;-0.9601;-1.5716;-2.0372;0.0000;
13578;0.9472461;14.9704;1.3291;-0.0285;1.9802;81.2583;355.3165;True;True;0.0363;1.0232;-1.0785;346.8799;190.3085;38.5257;-0.8581;-0.8022;-0.8514;0.0000;True;True;0.3145;0.9984;-0.2206;10.7385;111.1602;25.8334;-0.9678;-2.1983;-2.5443;0.0000;
13580;0.9757474;14.9896;1.3224;-0.0309;2.3962;81.3977;355.5867;True;True;0.0289;1.0147;-1.0791;347.4102;191.4542;22.7616;-0.6644;-0.8150;0.4060;0.0000;True;True;0.3004;0.9761;-0.2542;16.4738;112.1381;29.9234;-1.4238;-2.1273;-3.6415;0.0000;
13582;1.001821;15.0012;1.3210;-0.0319;3.5457;80.5347;356.6293;True;True;0.0207;1.0101;-1.0626;340.1843;191.9817;18.2385;-1.0098;-0.6128;2.0460;0.0000;True;True;0.2865;0.9653;-0.2858;20.3682;120.9162;32.8823;-1.3142;-0.7065;-2.8168;0.0000;
13584;1.030362;15.0065;1.3244;-0.0312;4.6683;80.2753;357.2692;True;True;0.0064;1.0076;-1.0319;339.6094;192.8006;11.0121;-1.5775;-0.1553;3.6616;0.0000;True;True;0.2752;0.9676;-0.3045;17.6873;121.7278;29.1442;-1.1313;0.5973;-1.5690;0.0000;
13586;1.056646;15.0071;1.3299;-0.0289;4.5019;80.1336;357.8406;True;True;-0.0085;1.0015;-0.9778;335.8630;193.0856;4.9378;-1.3430;-0.7643;6.3520;0.0000;True;True;0.2705;0.9730;-0.3158;13.7984;121.6741;29.3680;-0.2427;0.6011;-0.9428;0.0000;
13588;1.08501;15.0019;1.3387;-0.0260;4.5026;80.4467;358.3997;True;True;-0.0188;0.9906;-0.9073;328.9138;188.7617;10.4650;-1.0832;-1.2241;7.3205;0.0000;True;True;0.2704;0.9815;-0.3182;14.7468;124.4875;36.9856;-0.0662;1.1583;-0.0331;0.0000;
13590;1.11327;14.9902;1.3505;-0.0219;5.3116;80.0235;358.3141;True;True;-0.0410;0.9814;-0.8257;329.0893;181.7646;8.8404;-2.4930;-0.9790;8.4061;0.0000;True;True;0.2694;0.9958;-0.3183;13.5382;127.6888;40.4620;-0.0671;1.7126;0.1468;0.0000;
13592;1.141271;14.9737;1.3642;-0.0196;6.9898;81.0674;359.7838;True;True;-0.0666;0.9738;-0.7413;331.5156;177.2174;3.3391;-2.5212;-0.6457;8.5174;0.0000;True;True;0.2690;1.0170;-0.3136;10.0990;130.6883;39.7082;0.0698;2.1927;0.5918;0.0000;
13594;1.168665;14.9516;1.3812;-0.0163;8.8370;82.0297;0.2547;True;True;-0.0908;0.9711;-0.6609;333.3802;174.4148;6.3985;-2.3071;-0.1251;7.9191;0.0000;True;True;0.2731;1.0416;-0.3025;6.8475;131.5845;38.4340;0.4982;2.5543;1.2147;0.0000;
13596;1.196721;14.9273;1.4003;-0.0134;10.9923;82.0187;359.5787;True;True;-0.1208;0.9803;-0.5817;337.8609;175.4752;7.3966;-3.2444;1.1049;7.8615;0.0000;True;True;0.2800;1.0700;-0.2875;3.8820;131.3879;39.6767;0.7964;2.8598;1.5426;0.0000;
13598;1.225185;14.9016;1.4197;-0.0119;13.3858;82.4964;359.4308;True;True;-0.1506;0.9970;-0.5119;340.4171;176.8657;5.3030;-2.8400;1.8517;6.6898;0.0000;True;True;0.2883;1.1002;-0.2730;1.4432;131.8371;42.3916;0.8350;3.1574;1.4247;0.0000;
13600;1.252608;14.8742;1.4415;-0.0104;14.8586;83.3005;358.9716;True;True;-0.1788;1.0248;-0.4553;340.0894;179.8989;11.3299;-2.9307;3.0691;5.2953;0.0000;True;True;0.2950;1.1343;-0.2579;358.3508;132.7091;42.0870;0.6599;3.4800;1.5680;0.0000;
13602;1.280497;14.8460;1.4617;-0.0097;16.5223;84.3175;358.9772;True;True;-0.2085;1.0629;-0.4167;341.3300;184.9714;9.5207;-2.8818;3.9822;3.4424;0.0000;True;True;0.3018;1.1691;-0.2424;354.0761;133.3469;42.1752;0.6395;3.5510;1.4864;0.0000;
13604;1.308304;14.8164;1.4788;-0.0095;18.9912;85.4776;359.0087;True;True;-0.2344;1.1126;-0.3866;340.2687;188.2344;11.3817;-2.6175;5.2977;2.9658;0.0000;True;True;0.3092;1.2056;-0.2291;350.6599;134.6412;40.8543;0.7469;3.6855;1.3241;0.0000;
13606;1.33611;14.7854;1.4924;-0.0088;21.9933;86.0846;359.2400;True;True;-0.2588;1.1708;-0.3572;330.9094;194.5321;14.3462;-2.3784;5.8400;2.8685;0.0000;True;True;0.3165;1.2435;-0.2140;347.2471;135.0630;38.5379;0.7239;3.7770;1.5986;0.0000;
13608;1.364397;14.7549;1.5025;-0.0079;24.3184;86.3541;359.1080;True;True;-0.2823;1.2303;-0.3305;324.2119;200.5455;10.2945;-2.2840;5.9657;2.7365;0.0000;True;True;0.3227;1.2803;-0.1966;342.1356;134.6545;37.2298;0.5623;3.6685;1.7526;0.0000;
13610;1.391526;14.7262;1.5141;-0.0082;26.6839;87.0938;358.3553;True;True;-0.3032;1.2863;-0.3010;318.1900;207.9800;1.6403;-1.9712;5.4599;3.0083;0.0000;True;True;0.3276;1.3143;-0.1787;335.6140;134.7542;34.7491;0.4529;3.3022;1.7646;0.0000;
13612;1.419764;14.7011;1.5263;-0.0076;27.8214;87.8869;358.1373;True;True;-0.3184;1.3348;-0.2699;311.5673;219.1503;352.4943;-1.4039;4.6162;3.1145;0.0000;True;True;0.3301;1.3441;-0.1620;329.8812;133.8610;29.6348;0.1970;2.7920;1.7014;0.0000;
13614;1.447818;14.6785;1.5376;-0.0086;27.4718;88.0463;358.6273;True;True;-0.3292;1.3734;-0.2407;307.0361;229.1292;343.9943;-1.0199;3.6937;2.8059;0.0000;True;True;0.3317;1.3704;-0.1432;324.0217;133.1908;27.8034;0.1688;2.5185;1.8882;0.0000;
13616;1.475615;14.6587;1.5496;-0.0106;25.4037;88.8701;359.5953;True;True;-0.3381;1.4035;-0.2155;305.9745;236.4063;336.2437;-0.8214;2.6767;2.4343;0.0000;True;True;0.3326;1.3929;-0.1248;319.9499;131.5165;29.3929;0.0351;2.1588;1.8518;0.0000;
13618;1.503192;14.6393;1.5596;-0.0126;23.7832;89.1441;359.1151;True;True;-0.3451;1.4260;-0.1939;307.2175;240.0724;329.5404;-0.6620;2.0683;2.0671;0.0000;True;True;0.3304;1.4121;-0.1063;318.3430;128.5222;30.7356;-0.3235;1.8036;1.8676;0.0000;
13620;1.531218;14.6215;1.5671;-0.0148;23.0441;88.9279;358.3622;True;True;-0.3480;1.4421;-0.1744;307.6056;243.2360;325.5894;-0.0651;1.4256;1.9248;0.0000;True;True;0.3254;1.4271;-0.0863;316.5127;124.2922;31.6866;-0.6274;1.3525;2.1342;0.0000;
13622;1.55935;14.6058;1.5732;-0.0174;22.9407;88.5802;358.2231;True;True;-0.3462;1.4531;-0.1548;305.1839;246.5186;322.5298;0.1567;0.9697;1.9164;0.0000;True;True;0.3191;1.4364;-0.0648;312.9190;121.1188;35.3105;-0.6464;0.8002;2.1007;0.0000;
13624;1.586933;14.5919;1.5771;-0.0205;22.7337;88.3155;358.6613;True;True;-0.3458;1.4602;-0.1391;302.7181;248.8775;319.1932;0.0252;0.6672;1.4715;0.0000;True;True;0.3125;1.4423;-0.0468;310.5903;117.0843;38.1899;-0.6366;0.5312;1.7279;0.0000;
13626;1.61463;14.5790;1.5791;-0.0234;22.5723;88.0747;359.0130;True;True;-0.3471;1.4648;-0.1263;303.4495;252.9124;316.5718;-0.1659;0.3907;1.2233;0.0000;True;True;0.3066;1.4451;-0.0309;310.5935;110.8341;39.8572;-0.5672;0.2263;1.5729;0.0000;
13628;1.642438;14.5664;1.5799;-0.0262;22.0719;87.6357;359.0752;True;True;-0.3488;1.4680;-0.1163;304.7530;253.2384;315.9731;-0.1507;0.3486;0.9982;0.0000;True;True;0.3014;1.4459;-0.0160;311.6487;106.4312;42.4636;-0.5162;0.0518;1.4450;0.0000;
13630;1.670397;14.5548;1.5821;-0.0288;22.3048;87.3454;359.4110;True;True;-0.3505;1.4709;-0.1052;304.3716;250.2546;316.1636;-0.2201;0.2786;1.1685;0.0000;True;True;0.2966;1.4464;-0.0032;313.1805;106.3281;44.3558;-0.5123;0.0361;1.2744;0.0000;
13632;1.698149;14.5458;1.5847;-0.0304;21.3602;87.1207;359.5448;True;True;-0.3530;1.4738;-0.0954;303.5962;250.2251;314.2775;-0.2118;0.3480;0.8983;0.0000;True;True;0.2929;1.4452;0.0077;313.7093;105.3986;45.8964;-0.3865;-0.1228;1.0911;0.0000;
13634;1.726348;14.5369;1.5872;-0.0308;19.2770;86.8232;359.6410;True;True;-0.3552;1.4786;-0.0860;304.0402;252.5810;314.7480;-0.1634;0.5024;0.9656;0.0000;True;True;0.2903;1.4433;0.0195;313.8150;101.5190;48.0660;-0.1996;-0.2618;1.1629;0.0000;
13636;1.754031;14.5276;1.5907;-0.0304;16.5320;86.7515;359.5028;True;True;-0.3567;1.4833;-0.0754;304.1396;253.9411;314.8222;-0.1073;0.4364;1.0888;0.0000;True;True;0.2900;1.4407;0.0292;314.8811;97.2160;51.1924;0.0409;-0.2669;0.8514;0.0000;
13638;1.78186;14.5184;1.5957;-0.0293;13.5935;86.8349;359.4010;True;True;-0.3561;1.4867;-0.0635;303.1415;254.0434;313.6244;0.0781;0.3148;1.1761;0.0000;True;True;0.2896;1.4396;0.0350;314.9966;94.9877;51.7036;-0.0737;-0.0462;0.4947;0.0000;
13640;1.809664;14.5095;1.6007;-0.0272;9.6838;86.9085;359.2804;True;True;-0.3549;1.4890;-0.0533;302.8884;254.9249;313.4611;0.1730;0.2395;0.9903;0.0000;True;True;0.2894;1.4396;0.0388;312.9891;94.3596;49.2972;0.0392;0.0154;0.3484;0.0000;
13642;1.837568;14.4989;1.6040;-0.0250;5.9587;87.0837;359.7034;True;True;-0.3517;1.4904;-0.0428;303.4784;256.8557;314.5049;0.3285;0.0858;1.0536;0.0000;True;True;0.2920;1.4399;0.0424;311.9808;94.2374;48.4935;0.2949;0.0426;0.3831;0.0000;
13644;1.865724;14.4879;1.6060;-0.0217;4.2094;87.1057;359.9316;True;True;-0.3482;1.4901;-0.0300;302.8123;257.1359;313.9394;0.3454;-0.1248;1.3481;0.0000;True;True;0.2963;1.4410;0.0453;311.8535;94.6199;50.7278;0.4498;0.1415;0.2429;0.0000;
13646;1.892853;14.4773;1.6088;-0.0183;4.1086;86.9497;359.6981;True;True;-0.3455;1.4881;-0.0195;302.2964;259.4751;309.5347;0.2721;-0.1806;0.8993;0.0000;True;True;0.3002;1.4440;0.0467;311.2772;95.2392;51.4282;0.3690;0.3429;0.1022;0.0000;
13648;1.920777;14.4680;1.6099;-0.0156;3.8728;87.0740;359.4913;True;True;-0.3433;1.4881;-0.0134;303.1219;259.9031;311.5865;0.2460;0.0589;0.5511;0.0000;True;True;0.3032;1.4484;0.0464;311.2382;96.4503;50.5541;0.2497;0.4991;-0.0336;0.0000;
13650;1.948893;14.4596;1.6120;-0.0133;4.8537;87.2227;359.4285;True;True;-0.3427;1.4874;-0.0063;304.8722;258.5444;313.5473;0.0219;-0.1095;0.7765;0.0000;True;True;0.3053;1.4544;0.0477;311.3181;99.1517;48.3510;0.1965;0.6107;0.1809;0.0000;
13652;1.976959;14.4530;1.6148;-0.0117;5.1165;87.3273;359.0921;True;True;-0.3432;1.4865;0.0007;306.5945;258.4401;310.7616;0.0037;-0.0329;0.6456;0.0000;True;True;0.3067;1.4597;0.0518;311.7413;100.3121;48.9228;0.1370;0.4863;0.4748;0.0000;
13654;2.00491;14.4474;1.6179;-0.0119;4.8104;88.2010;358.9332;True;True;-0.3429;1.4874;0.0064;307.8396;258.1649;311.1689;0.0529;0.1207;0.5959;0.0000;True;True;0.3072;1.4640;0.0566;311.5335;99.7589;50.5708;0.0042;0.4381;0.4730;0.0000;
13656;2.032643;14.4424;1.6200;-0.0134;4.5748;89.7876;359.3457;True;True;-0.3427;1.4882;0.0130;307.8560;259.1642;311.4448;0.0325;0.0832;0.6879;0.0000;True;True;0.3068;1.4681;0.0604;310.5900;98.6676;50.6865;-0.0480;0.3765;0.3446;0.0000;
13658;2.060685;14.4378;1.6218;-0.0169;4.6831;92.0076;359.2206;True;True;-0.3432;1.4889;0.0212;307.5212;260.7804;309.3593;-0.0774;0.0345;0.8100;0.0000;True;True;0.3063;1.4716;0.0635;309.5936;97.6368;50.3614;-0.0440;0.3454;0.3174;0.0000;
13660;2.088232;14.4329;1.6230;-0.0231;4.4666;96.6364;359.9254;True;True;-0.3429;1.4895;0.0293;306.9175;263.7610;306.6671;0.0859;0.0553;0.8203;0.0000;True;True;0.3056;1.4744;0.0666;308.7586;97.1034;49.7754;-0.0728;0.2738;0.3121;0.0000;
13662;2.116564;14.4266;1.6237;-0.0311;4.7563;102.1206;0.1121;True;True;-0.3427;1.4906;0.0352;306.1522;265.9683;306.3511;0.0013;0.1383;0.5725;0.0000;True;True;0.3052;1.4761;0.0697;308.0647;95.6459;49.8717;-0.0385;0.1416;0.3122;0.0000;
13664;2.144322;14.4205;1.6240;-0.0396;4.4298;108.6706;1.1052;True;True;-0.3440;1.4914;0.0420;305.9294;266.3485;306.3920;-0.1892;0.0292;0.6646;0.0000;True;True;0.3051;1.4764;0.0723;308.2174;94.5195;51.0052;-0.0274;0.0229;0.2409;0.0000;
13666;2.172397;14.4148;1.6243;-0.0456;4.4781;114.0704;1.4464;True;True;-0.3460;1.4919;0.0473;306.7119;267.3207;305.4164;-0.1668;0.0577;0.4917;0.0000;True;True;0.3062;1.4750;0.0733;307.8264;96.2629;50.4791;0.2638;-0.2551;0.0745;0.0000;
13668;2.199769;14.4108;1.6237;-0.0495;4.6870;116.9913;1.1252;True;True;-0.3472;1.4927;0.0510;307.1077;267.4475;305.4515;-0.1118;0.0996;0.3454;0.0000;True;True;0.3105;1.4707;0.0738;307.1665;96.8754;49.7267;0.4777;-0.5307;0.0156;0.0000;
13670;2.227557;14.4081;1.6228;-0.0512;5.5821;117.5387;1.1394;True;True;-0.3481;1.4935;0.0528;306.9363;267.0981;306.2755;-0.0666;0.0857;0.1512;0.0000;True;True;0.3101;1.4686;0.0740;306.7764;95.8833;49.1350;-0.0578;-0.2237;0.0364;0.0000;
13672;2.255553;14.4071;1.6226;-0.0518;6.1465;116.9443;0.9843;True;True;-0.3488;1.4949;0.0531;306.4664;265.9088;307.3367;-0.0689;0.1698;-0.0200;0.0000;True;True;0.3105;1.4665;0.0735;307.0369;93.9974;50.7080;0.0954;-0.1999;-0.0987;0.0000;
13674;2.283153;14.4067;1.6230;-0.0523;6.1181;115.9662;0.6172;True;True;-0.3492;1.4966;0.0540;306.2500;265.2344;308.5853;-0.0205;0.1636;0.0964;0.0000;True;True;0.3114;1.4657;0.0719;308.0313;95.3521;49.9607;0.0985;-0.0407;-0.1781;0.0000;
13676;2.311662;14.4062;1.6230;-0.0527;6.3595;115.4396;0.8928;True;True;-0.3502;1.4980;0.0544;305.9156;265.4952;308.2905;-0.1246;0.1428;0.0129;0.0000;True;True;0.3121;1.4656;0.0713;309.8941;98.5845;47.7392;0.0497;-0.0012;-0.0041;0.0000;
13678;2.339074;14.4060;1.6232;-0.0533;6.3600;115.2001;1.1839;True;True;-0.3514;1.4995;0.0536;306.3110;265.4310;308.4205;-0.0962;0.1492;-0.1289;0.0000;True;True;0.3119;1.4649;0.0730;311.1133;98.8016;48.9358;-0.0214;-0.0961;0.1924;0.0000;
13680;2.36712;14.4054;1.6240;-0.0547;6.1253;115.3850;1.6985;True;True;-0.3525;1.5012;0.0506;306.8538;264.8279;308.4790;-0.0868;0.1759;-0.3700;0.0000;True;True;0.3127;1.4644;0.0728;311.8475;96.7626;51.8078;0.2365;-0.0276;-0.1109;0.0000;
13682;2.394722;14.4044;1.6263;-0.0563;5.1744;116.0153;2.2154;True;True;-0.3528;1.5040;0.0452;307.3951;263.6365;310.0121;-0.0198;0.3065;-0.5919;0.0000;True;True;0.3367;1.4587;0.0708;311.2898;97.4710;50.6807;2.3732;-0.4308;-0.2689;0.0000;
13684;2.422812;14.4030;1.6291;-0.0583;3.5845;117.3629;2.9409;True;True;-0.3525;1.5070;0.0363;307.8919;262.7554;312.8178;0.0549;0.2907;-1.0041;0.0000;True;True;0.3413;1.4656;0.0650;309.3854;98.8835;48.5076;0.0205;0.9573;-0.6556;0.0000;
