Frame;Tiempo;ID_Luz;Estatus;
2523;33.3734;0;encendido
2600;1.3306;0;tocado
2673;2.3443;0;encendido
2735;3.2104;0;tocado
2809;4.2345;6;encendido
2928;5.8900;6;tocado
3002;6.9188;3;encendido
3056;7.6667;3;tocado
3129;8.6801;0;encendido
3238;10.1965;0;tocado
3312;11.2218;3;encendido
3370;12.0306;3;tocado
3444;13.0559;3;encendido
3494;13.7526;3;tocado
3568;14.7788;6;encendido
3655;15.9903;6;tocado
3728;17.0031;1;encendido
3815;18.2102;1;tocado
3889;19.2390;4;encendido
3932;19.8349;4;tocado
4005;20.8499;4;encendido
4051;21.4891;4;tocado
4125;22.5137;7;encendido
4197;23.5156;7;tocado
4271;24.5445;4;encendido
4310;25.0855;4;tocado
4383;26.0986;7;encendido
4475;27.3788;7;tocado
4548;28.3934;5;encendido
4594;29.0304;5;tocado
4667;30.0435;8;encendido
4742;31.0866;8;tocado
4815;32.0991;8;encendido
4887;33.0991;8;tocado
4961;34.1299;0;encendido
5041;35.2379;0;tocado
5114;36.2532;0;encendido
5195;37.3766;0;tocado
5268;38.3905;8;encendido
5356;39.6159;8;tocado
5429;40.6271;1;encendido
5503;41.6544;1;tocado
5577;42.6813;1;encendido
5633;43.4594;1;tocado
5706;44.4732;5;encendido
5765;45.2961;5;tocado
5839;46.3205;6;encendido
5910;47.3087;6;tocado
5984;48.3369;8;encendido
6053;49.2937;8;tocado
6127;50.3193;8;encendido
6184;51.1120;8;tocado
6258;52.1398;2;encendido
6361;53.5712;2;tocado
6435;54.6003;1;encendido
6504;55.5576;1;tocado
6578;56.5846;1;encendido
6631;57.3204;1;tocado
6705;58.3474;8;encendido
6779;59.3765;8;tocado

